Player,Season,WS/48,PER,PTS,TRB,AST,STL,BLK,Rookie,RookieNBA_pred_proba,Class
Bogdan Bogdanović,2017,0.064,13.5,11.8,2.9,3.3,0.9,0.2,1,0.89,2
Jayson Tatum,2017,0.139,15.2,13.9,5.0,1.6,1.0,0.7,1,0.83,1
Josh Jackson,2017,-0.018,11.8,13.1,4.6,1.5,1.0,0.5,1,0.72,2
Dennis Smith Jr.,2017,-0.017,12.8,15.2,3.8,5.2,1.0,0.3,1,0.31,0
Andre Ingram,2017,0.157,16.3,12.0,3.0,3.5,1.5,1.5,1,0.27,0
Tyrone Wallace,2017,0.042,10.1,9.7,3.5,2.4,0.9,0.4,1,0.26,0
Damion Lee,2017,0.046,12.0,10.7,4.7,1.9,1.3,0.1,1,0.22,0
Mike James,2017,0.017,13.9,9.3,2.5,3.5,0.8,0.2,1,0.22,0
Bam Adebayo,2017,0.148,15.7,6.9,5.5,1.5,0.5,0.6,1,0.19,0
Daniel Theis,2017,0.178,16.1,5.3,4.3,0.9,0.5,0.8,1,0.18,0
Jarrett Allen,2017,0.141,17.5,8.2,5.4,0.7,0.4,1.2,1,0.16,0
Miloš Teodosić,2017,0.058,11.6,9.5,2.8,4.6,0.5,0.1,1,0.15,0
Dillon Brooks,2017,0.025,9.8,11.0,3.1,1.6,0.9,0.2,1,0.14,0
Josh Hart,2017,0.111,12.2,7.9,4.2,1.3,0.7,0.3,1,0.1,0
Markelle Fultz,2017,0.043,12.4,7.1,3.1,3.8,0.9,0.3,1,0.09,0
Jordan Bell,2017,0.174,18.0,4.6,3.6,1.8,0.6,1.0,1,0.06,0
Frank Mason III,2017,0.027,13.0,7.9,2.5,2.8,0.7,0.2,1,0.05,0
Luke Kennard,2017,0.084,12.1,7.6,2.4,1.7,0.6,0.2,1,0.05,0
Shaquille Harrison,2017,0.094,15.6,6.6,2.7,2.4,1.1,0.3,1,0.04,0
Omari Johnson,2017,0.053,10.5,5.5,2.8,1.8,0.5,0.0,1,0.04,0
Frank Ntilikina,2017,-0.026,7.0,5.9,2.3,3.2,0.8,0.2,1,0.04,0
Khem Birch,2017,0.15,16.4,4.2,4.3,0.8,0.4,0.5,1,0.04,0
Johnathan Motley,2017,0.084,17.2,8.7,4.5,0.6,0.3,0.2,1,0.03,0
Ivan Rabb,2017,0.109,16.6,5.6,4.4,0.9,0.3,0.4,1,0.03,0
Trae Young,2018,0.062,17.0,19.1,3.7,8.1,0.9,0.2,1,1.0,1
Deandre Ayton,2018,0.128,20.5,16.3,10.3,1.8,0.9,0.9,1,1.0,1
Luka Dončić,2018,0.101,19.6,21.2,7.8,6.0,1.1,0.3,1,0.99,1
Shai Gilgeous-Alexander,2018,0.074,13.4,10.8,2.8,3.3,1.2,0.5,1,0.95,2
Mitchell Robinson,2018,0.217,22.0,7.3,6.4,0.6,0.8,2.4,1,0.9,2
Collin Sexton,2018,-0.011,12.0,16.7,2.9,3.0,0.5,0.1,1,0.77,2
Kevin Huerter,2018,0.034,10.1,9.7,3.3,2.9,0.9,0.3,1,0.7,2
Landry Shamet,2018,0.095,11.0,9.1,1.7,1.5,0.5,0.1,1,0.6,2
Wendell Carter Jr.,2018,0.08,15.2,10.3,7.0,1.8,0.6,1.3,1,0.41,0
Jaren Jackson Jr.,2018,0.105,16.4,13.8,4.7,1.1,0.9,1.4,1,0.25,0
Marvin Bagley III,2018,0.11,18.9,14.9,7.6,1.0,0.5,1.0,1,0.25,0
Allonzo Trier,2018,0.03,12.2,10.9,3.1,1.9,0.4,0.2,1,0.2,0
Kevin Knox,2018,-0.03,8.7,12.8,4.5,1.1,0.6,0.3,1,0.16,0
Jalen Brunson,2018,0.077,12.8,9.3,2.3,3.2,0.5,0.1,1,0.13,0
Mikal Bridges,2018,0.058,10.8,8.3,3.2,2.1,1.6,0.5,1,0.09,0
Harry Giles,2018,0.056,14.4,7.0,3.8,1.5,0.5,0.4,1,0.08,0
Jemerrio Jones,2018,0.084,12.1,4.5,8.2,2.2,1.2,0.8,1,0.08,0
Kenrich Williams,2018,0.053,9.7,6.1,4.8,1.8,1.0,0.4,1,0.05,0
Miles Bridges,2018,0.083,13.1,7.5,4.0,1.2,0.7,0.6,1,0.05,0
Rodions Kurucs,2018,0.059,11.0,8.5,3.9,0.8,0.7,0.4,1,0.04,0
Josh Okogie,2018,0.034,9.4,7.7,2.9,1.2,1.2,0.4,1,0.03,0
Mitch Creek,2018,0.196,20.2,4.2,2.4,1.2,0.4,0.0,1,0.03,0
Emanuel Terry,2018,0.117,19.7,3.3,2.3,0.7,1.0,0.0,1,0.03,0
Johnathan Williams,2018,0.135,15.1,6.5,4.1,0.5,0.3,0.3,1,0.03,0
Mo Bamba,2018,0.106,14.9,6.2,5.0,0.8,0.3,1.4,1,0.03,0
Aaron Holiday,2018,0.065,11.9,5.9,1.3,1.7,0.4,0.3,1,0.02,0
Jonah Bolden,2018,0.106,12.7,4.7,3.8,0.9,0.4,0.9,1,0.02,0
Omari Spellman,2018,0.07,12.4,5.9,4.2,1.0,0.6,0.5,1,0.02,0
Bonzie Colson,2018,0.085,12.9,4.9,3.8,0.4,0.6,0.1,1,0.02,0
Frank Jackson,2018,0.018,9.4,8.1,2.2,1.1,0.4,0.0,1,0.02,0
Ja Morant,2019,0.088,17.4,17.8,3.9,7.3,0.9,0.3,1,1.0,1
Tyler Herro,2019,0.05,12.5,13.5,4.1,2.2,0.6,0.2,1,0.98,2
Zion Williamson,2019,0.141,24.1,22.5,6.3,2.1,0.7,0.4,1,0.97,1
Kendrick Nunn,2019,0.049,12.9,15.3,2.7,3.3,0.8,0.2,1,0.96,1
P.J. Washington,2019,0.054,12.4,12.2,5.4,2.1,0.9,0.8,1,0.95,2
Rui Hachimura,2019,0.06,13.5,13.5,6.1,1.8,0.8,0.2,1,0.91,2
Coby White,2019,0.026,11.9,13.2,3.5,2.7,0.8,0.1,1,0.89,2
Brandon Clarke,2019,0.183,20.9,12.1,5.9,1.4,0.6,0.8,1,0.89,1
Eric Paschall,2019,0.062,14.5,14.0,4.6,2.1,0.5,0.2,1,0.86,1
Terence Davis,2019,0.122,13.8,7.5,3.3,1.6,0.5,0.2,1,0.69,2
Naz Reid,2019,0.074,15.3,9.0,4.1,1.2,0.6,0.7,1,0.22,0
Cam Reddish,2019,-0.011,9.0,10.5,3.7,1.5,1.1,0.5,1,0.17,0
De'Andre Hunter,2019,0.002,8.6,12.3,4.5,1.8,0.7,0.3,1,0.16,0
Jarrett Culver,2019,-0.004,9.6,9.2,3.4,1.7,0.9,0.6,1,0.15,0
Kevin Porter Jr.,2019,0.012,10.8,10.0,3.2,2.2,0.9,0.3,1,0.14,0
Mychal Mulder,2019,0.017,7.8,11.0,3.3,1.1,0.3,0.1,1,0.14,0
Jaxson Hayes,2019,0.171,17.6,7.4,4.0,0.9,0.4,0.9,1,0.11,0
Michael Porter Jr.,2019,0.154,19.8,9.3,4.7,0.8,0.5,0.5,1,0.11,0
Keldon Johnson,2019,0.174,19.1,9.1,3.4,0.9,0.8,0.1,1,0.11,0
RJ Barrett,2019,-0.015,10.7,14.3,5.0,2.6,1.0,0.3,1,0.11,0
Jordan McLaughlin,2019,0.13,16.3,7.6,1.6,4.2,1.1,0.1,1,0.1,0
Cameron Johnson,2019,0.102,12.9,8.8,3.3,1.2,0.6,0.4,1,0.09,0
Darius Garland,2019,-0.034,8.5,12.3,1.9,3.9,0.7,0.1,1,0.09,0
Eric Mika,2019,0.218,13.9,6.0,7.0,0.0,0.0,0.0,1,0.08,0
Jeremiah Martin,2019,0.176,21.8,7.1,1.1,2.0,0.8,0.2,1,0.06,0
Jordan Poole,2019,-0.047,7.2,8.8,2.1,2.4,0.6,0.2,1,0.04,0
Jalen McDaniels,2019,0.078,10.7,5.6,4.1,0.8,0.5,0.2,1,0.04,0
Donta Hall,2019,0.137,13.6,4.3,4.2,0.4,0.3,0.7,1,0.02,0
Grant Williams,2019,0.071,7.9,3.4,2.6,1.0,0.4,0.5,1,0.02,0
Bol Bol,2019,0.063,14.4,5.7,2.7,0.9,0.3,0.9,1,0.02,0
LaMelo Ball,2020,0.093,17.5,15.7,5.9,6.1,1.6,0.4,1,0.98,1
Anthony Edwards,2020,0.017,13.9,19.3,4.7,2.9,1.1,0.5,1,0.97,1
Tyrese Haliburton,2020,0.096,16.2,13.0,3.0,5.3,1.3,0.5,1,0.97,1
Jae'Sean Tate,2020,0.088,13.8,11.3,5.3,2.5,1.2,0.5,1,0.95,1
Saddiq Bey,2020,0.082,12.6,12.2,4.5,1.4,0.7,0.2,1,0.87,1
Patrick Williams,2020,0.06,10.5,9.2,4.6,1.4,0.9,0.6,1,0.86,2
Isaiah Stewart,2020,0.132,16.4,7.9,6.7,0.9,0.6,1.3,1,0.82,2
Desmond Bane,2020,0.093,12.2,9.2,3.1,1.7,0.6,0.2,1,0.77,2
Isaac Okoro,2020,0.02,7.9,9.6,3.1,1.9,0.9,0.4,1,0.73,2
Immanuel Quickley,2020,0.125,15.8,11.4,2.1,2.0,0.5,0.2,1,0.67,2
Cameron Oliver,2020,0.114,17.2,10.8,5.3,1.3,0.5,1.0,1,0.27,0
Cole Anthony,2020,-0.001,12.1,12.9,4.7,4.1,0.6,0.4,1,0.25,0
KJ Martin,2020,0.099,14.6,9.3,5.4,1.1,0.7,0.9,1,0.24,0
Théo Maledon,2020,-0.021,8.2,10.1,3.2,3.5,0.9,0.2,1,0.19,0
James Wiseman,2020,0.042,13.1,11.5,5.8,0.7,0.3,0.9,1,0.16,0
Gabriel Deck,2020,0.12,16.1,8.4,4.0,2.4,0.8,0.0,1,0.14,0
Armoni Brooks,2020,0.03,10.4,11.2,3.4,1.5,0.6,0.3,1,0.11,0
Tyrese Maxey,2020,0.099,14.5,8.0,1.7,2.0,0.4,0.2,1,0.09,0
Elijah Bryant,2020,0.008,10.6,16.0,6.0,3.0,0.0,1.0,1,0.09,0
Jalen Harris,2020,0.079,15.2,7.4,1.4,1.3,0.6,0.0,1,0.07,0
Freddie Gillespie,2020,0.116,13.4,5.6,4.9,0.5,0.7,1.0,1,0.07,0
Xavier Tillman Sr.,2020,0.127,14.7,6.6,4.3,1.3,0.7,0.6,1,0.06,0
Aleksej Pokusevski,2020,-0.084,6.1,8.2,4.7,2.2,0.4,0.9,1,0.06,0
Jay Scrubb,2020,-0.072,6.3,8.8,3.5,0.3,1.0,0.0,1,0.05,0
Naji Marshall,2020,0.061,11.4,7.7,4.6,2.8,0.8,0.3,1,0.05,0
Facundo Campazzo,2020,0.105,11.6,6.1,2.1,3.6,1.2,0.2,1,0.05,0
Chuma Okeke,2020,0.056,11.8,7.8,4.0,2.2,1.1,0.5,1,0.05,0
Payton Pritchard,2020,0.095,12.4,7.7,2.4,1.8,0.6,0.1,1,0.05,0
Jaden McDaniels,2020,0.046,8.9,6.8,3.7,1.1,0.6,1.0,1,0.04,0
Devin Vassell,2020,0.069,10.6,5.5,2.8,0.9,0.7,0.3,1,0.03,0
Scottie Barnes,2021,0.122,16.3,15.3,7.5,3.5,1.1,0.7,1,0.98,1
Evan Mobley,2021,0.107,16.1,15.0,8.3,2.5,0.8,1.7,1,0.98,1
Josh Giddey,2021,0.01,13.3,12.5,7.8,6.4,0.9,0.4,1,0.96,2
Franz Wagner,2021,0.079,14.7,15.2,4.5,2.9,0.9,0.4,1,0.95,1
Cade Cunningham,2021,-0.011,13.1,17.4,5.5,5.6,1.2,0.7,1,0.94,1
Jalen Green,2021,0.015,12.5,17.3,3.4,2.6,0.7,0.3,1,0.94,1
Chris Duarte,2021,0.029,12.3,13.1,4.1,2.1,1.0,0.2,1,0.92,2
Herbert Jones,2021,0.096,12.3,9.5,3.8,2.1,1.7,0.8,1,0.89,2
Ayo Dosunmu,2021,0.069,11.2,8.8,2.8,3.3,0.8,0.4,1,0.87,2
Bones Hyland,2021,0.088,14.4,10.1,2.7,2.8,0.6,0.3,1,0.85,2
Alperen Şengün,2021,0.068,16.0,9.6,5.5,2.6,0.8,0.9,1,0.34,0
Zavier Simpson,2021,-0.018,7.7,11.0,5.3,7.5,1.3,1.0,1,0.24,0
Terry Taylor,2021,0.16,19.0,9.6,5.2,1.2,0.4,0.2,1,0.16,0
Brandon Williams,2021,-0.037,11.0,12.9,3.1,3.9,1.0,0.4,1,0.14,0
Isaiah Jackson,2021,0.126,20.5,8.3,4.1,0.3,0.7,1.4,1,0.12,0
Trendon Watford,2021,0.104,15.8,7.6,4.1,1.7,0.5,0.6,1,0.1,0
Corey Kispert,2021,0.061,10.9,8.2,2.7,1.1,0.5,0.3,1,0.09,0
Tre Mann,2021,0.002,10.2,10.4,2.9,1.5,0.8,0.2,1,0.09,0
Braxton Key,2021,0.052,13.7,7.2,4.5,1.0,0.9,1.0,1,0.09,0
Jonathan Kuminga,2021,0.123,15.2,9.3,3.3,0.9,0.4,0.3,1,0.08,0
Davion Mitchell,2021,0.003,10.8,11.5,2.2,4.2,0.7,0.3,1,0.08,0
Jalen Suggs,2021,-0.06,8.6,11.8,3.6,4.4,1.2,0.4,1,0.07,0
Lindy Waters III,2021,0.081,13.0,8.0,2.9,1.0,0.8,0.3,1,0.06,0
Duane Washington Jr.,2021,-0.002,10.2,9.9,1.7,1.8,0.5,0.1,1,0.06,0
Jeremiah Robinson-Earl,2021,0.066,11.7,7.5,5.6,1.0,0.6,0.3,1,0.05,0
Austin Reaves,2021,0.097,11.5,7.3,3.2,1.8,0.5,0.3,1,0.04,0
Jericho Sims,2021,0.128,11.6,2.2,4.1,0.5,0.3,0.5,1,0.04,0
David Duke Jr.,2021,0.048,10.0,4.7,3.0,0.8,0.6,0.3,1,0.03,0
Josh Christopher,2021,0.01,12.2,7.9,2.5,2.0,0.9,0.2,1,0.03,0
Day'Ron Sharpe,2021,0.152,20.7,6.2,5.0,0.5,0.3,0.5,1,0.03,0
Jalen Williams,2022,0.119,15.6,14.1,4.5,3.3,1.4,0.5,1,0.97,1
Paolo Banchero,2022,0.047,14.9,20.0,6.9,3.7,0.8,0.5,1,0.96,1
Bennedict Mathurin,2022,0.038,13.1,16.7,4.1,1.5,0.6,0.2,1,0.94,1
Jalen Duren,2022,0.129,17.3,9.1,8.9,1.1,0.7,0.9,1,0.93,2
Tari Eason,2022,0.07,15.2,9.3,6.0,1.1,1.2,0.6,1,0.89,2
Jaden Ivey,2022,-0.001,12.1,16.3,3.9,5.2,0.8,0.2,1,0.88,2
Walker Kessler,2022,0.2,21.5,9.2,8.4,0.9,0.4,2.3,1,0.88,1
Keegan Murray,2022,0.087,12.3,12.2,4.6,1.2,0.8,0.5,1,0.85,1
Jeremy Sochan,2022,0.005,11.4,11.0,5.3,2.5,0.8,0.4,1,0.79,2
RaiQuan Gray,2022,0.106,15.5,16.0,9.0,7.0,0.0,1.0,1,0.23,0
Mark Williams,2022,0.163,19.8,9.0,7.1,0.4,0.7,1.0,1,0.19,0
Jeenathan Williams,2022,0.12,15.5,10.6,3.0,2.0,0.6,0.4,1,0.19,0
Jabari Smith Jr.,2022,0.037,11.2,12.8,7.2,1.3,0.5,0.9,1,0.16,0
Andrew Nembhard,2022,0.029,10.0,9.5,2.7,4.5,0.9,0.2,1,0.13,0
Jacob Gilyard,2022,0.079,7.3,3.0,4.0,7.0,3.0,0.0,1,0.13,0
Shaedon Sharpe,2022,0.032,11.5,9.9,3.0,1.2,0.5,0.3,1,0.12,0
Julian Champagnie,2022,0.061,13.4,9.7,3.5,0.6,0.4,0.3,1,0.1,0
Malaki Branham,2022,-0.004,9.5,10.2,2.7,1.9,0.5,0.1,1,0.09,0
AJ Griffin,2022,0.075,12.6,8.9,2.1,1.0,0.6,0.2,1,0.06,0
Chance Comanche,2022,0.043,12.2,7.0,3.0,0.0,0.0,1.0,1,0.06,0
Jaylin Williams,2022,0.099,11.2,5.9,4.9,1.6,0.6,0.2,1,0.05,0
Ochai Agbaji,2022,0.053,9.5,7.9,2.1,1.1,0.3,0.3,1,0.04,0
Jaden Hardy,2022,0.048,14.6,8.8,1.9,1.4,0.4,0.1,1,0.03,0
Jamal Cain,2022,0.169,16.5,5.4,2.9,0.7,0.6,0.1,1,0.03,0
David Roddy,2022,0.043,8.8,6.7,2.8,0.8,0.4,0.3,1,0.02,0
Xavier Cooks,2022,0.094,14.3,3.8,3.8,0.6,0.6,0.4,1,0.02,0
Dru Smith,2022,0.099,11.4,2.9,1.6,1.5,0.7,0.3,1,0.02,0
Christian Braun,2022,0.079,10.3,4.7,2.4,0.8,0.5,0.2,1,0.01,0
Keon Ellis,2022,0.162,14.0,1.5,0.5,0.4,0.3,0.1,1,0.01,0
Nikola Jović,2022,0.053,10.6,5.5,2.1,0.7,0.5,0.1,1,0.01,0
Victor Wembanyama,2023,0.085,23.1,21.4,10.6,3.9,1.2,3.6,1,0.99,1
Chet Holmgren,2023,0.178,20.4,16.5,7.9,2.4,0.6,2.3,1,0.95,1
Amen Thompson,2023,0.149,18.2,9.5,6.6,2.6,1.3,0.6,1,0.92,2
Brandon Miller,2023,0.015,13.0,17.3,4.3,2.4,0.9,0.6,1,0.89,1
Jaime Jaquez Jr.,2023,0.092,12.9,11.9,3.8,2.6,1.0,0.3,1,0.8,0
GG Jackson II,2023,0.048,13.7,14.6,4.1,1.2,0.6,0.5,1,0.78,0
Brandin Podziemski,2023,0.1,13.0,9.2,5.8,3.7,0.8,0.2,1,0.69,1
Dereck Lively II,2023,0.183,18.1,8.8,6.9,1.1,0.7,1.4,1,0.67,0
Ausar Thompson,2023,0.053,12.8,8.8,6.4,1.9,1.1,0.9,1,0.66,0
Cam Whitmore,2023,0.082,16.6,12.3,3.8,0.7,0.6,0.4,1,0.5,0
Scoot Henderson,2023,-0.045,9.5,14.0,3.1,5.4,0.8,0.2,1,0.41,0
Mãozinha Pereira,2023,0.123,15.7,6.9,5.3,0.3,0.9,0.6,1,0.38,0
Duop Reath,2023,0.095,15.1,9.1,3.7,1.0,0.5,0.6,1,0.31,0
Trayce Jackson-Davis,2023,0.205,21.6,7.9,5.0,1.2,0.4,1.1,1,0.29,0
Keyonte George,2023,-0.008,10.4,13.0,2.8,4.4,0.5,0.1,1,0.28,2
Trey Jemison,2023,0.073,11.8,6.8,5.4,1.1,0.5,1.1,1,0.21,0
Bilal Coulibaly,2023,0.013,8.9,8.4,4.1,1.7,0.9,0.8,1,0.18,0
Taylor Hendricks,2023,0.07,11.8,7.3,4.6,0.8,0.7,0.8,1,0.14,0
Toumani Camara,2023,0.055,10.6,7.5,4.9,1.2,0.9,0.5,1,0.14,0
Mouhamed Gueye,2023,0.127,15.0,4.0,3.7,0.7,0.8,0.7,1,0.14,0
Tristan Vukcevic,2023,0.045,13.9,8.5,3.6,1.3,0.5,0.7,1,0.13,0
Marcus Sasser,2023,0.033,11.8,8.3,1.8,3.3,0.6,0.2,1,0.08,0
Cason Wallace,2023,0.115,12.0,6.8,2.3,1.5,0.9,0.5,1,0.08,2
Tosan Evbuomwan,2023,0.071,9.9,5.9,3.5,0.9,0.4,0.3,1,0.05,0
Markquis Nowell,2023,0.665,55.5,2.0,2.0,2.0,1.0,0.0,1,0.05,0
Jordan Hawkins,2023,0.053,10.2,7.8,2.2,1.0,0.3,0.1,1,0.05,0
Craig Porter Jr.,2023,0.108,15.4,5.6,2.1,2.3,0.4,0.3,1,0.04,0
Malik Williams,2023,-0.069,4.9,2.7,5.4,0.3,0.4,0.6,1,0.04,0
Kris Murray,2023,0.024,9.0,6.1,3.6,1.3,0.9,0.3,1,0.03,0
Javon Freeman-Liberty,2023,0.029,10.7,7.0,3.2,1.8,0.5,0.2,1,0.02,0
