Player,Season,WS/48,PER,PTS,TRB,AST,STL,BLK,Rookie,RookieNBA_pred_proba,Class
Steve Nash,1996,0.047,10.8,3.3,1.0,2.1,0.3,0.0,1,0.274009373667904,0
Marcus Brown,1996,0.105,12.9,3.9,0.7,1.0,0.4,0.1,1,0.26875583376365525,0
Derek Fisher,1996,0.056,11.0,3.9,1.2,1.5,0.5,0.1,1,0.26875583376365525,0
Ruben Nembhard,1996,0.085,13.3,4.0,0.8,1.7,0.9,0.0,1,0.26875583376365525,0
Tim Duncan,1997,0.192,22.6,21.1,11.9,2.7,0.7,2.5,1,0.6210549235983581,1
Zydrunas Ilgauskas,1997,0.189,19.7,13.9,8.8,0.9,0.6,1.6,1,0.5747496339806055,1
Cedric Henderson,1997,0.072,10.7,10.1,4.0,2.0,1.2,0.5,1,0.5679491808437366,2
Keith Van Horn,1997,0.098,15.7,19.7,6.6,1.7,1.0,0.4,1,0.5650930495259552,1
Brevin Knight,1997,0.163,17.1,9.0,3.2,8.2,2.5,0.2,1,0.5475243970037128,1
Ron Mercer,1997,0.073,14.1,15.3,3.5,2.2,1.6,0.2,1,0.5441311795281185,1
Derek Anderson,1997,0.139,15.3,11.7,2.8,3.4,1.3,0.2,1,0.5327512632214292,2
Maurice Taylor,1997,0.057,16.1,11.5,4.2,0.7,0.5,0.6,1,0.5315852055590531,2
Danny Fortson,1997,0.051,14.3,10.2,5.6,1.0,0.6,0.4,1,0.5315852055590531,0
Tim Thomas,1997,0.091,14.8,11.0,3.7,1.2,0.7,0.2,1,0.5315852055590531,2
Lawrence Funderburke,1997,0.092,16.2,9.5,4.5,1.2,0.4,0.3,1,0.5315852055590531,0
Bobby Jackson,1997,-0.014,13.6,11.6,4.4,4.7,1.5,0.2,1,0.5208276642913585,2
Chauncey Billups,1997,0.065,13.6,11.2,2.4,3.9,1.3,0.1,1,0.5204627976034863,0
Tracy McGrady,1997,0.081,17.4,7.0,4.2,1.5,0.8,1.0,1,0.46348591356442737,0
Tony Battie,1997,0.015,13.3,8.4,5.4,0.9,0.8,1.1,1,0.41667288381138773,0
Michael Stewart,1997,0.081,12.9,4.6,6.6,0.8,0.4,2.4,1,0.4104650986652892,0
Anthony Johnson,1997,0.008,8.6,7.5,2.2,4.3,0.8,0.1,1,0.39442489040466316,0
Chris Anstey,1997,0.044,13.2,5.9,3.8,0.9,0.8,0.7,1,0.38935893366150975,0
Antonio Daniels,1997,-0.032,9.9,7.8,1.9,4.5,0.7,0.1,1,0.3774315468939783,0
Tariq Abdul-Wahad,1997,-0.008,10.1,6.4,2.0,0.9,0.6,0.2,1,0.3709745045924982,0
Jerald Honeycutt,1997,0.029,11.8,6.4,2.4,0.9,0.5,0.2,1,0.3709745045924982,0
Ed Gray,1997,0.083,13.0,7.6,1.5,1.1,0.5,0.4,1,0.3553135879796987,0
Kelvin Cato,1997,0.129,13.3,3.8,3.4,0.3,0.4,1.3,1,0.33646532823737824,0
Eric Washington,1997,-0.008,9.6,7.7,1.9,1.2,0.8,0.4,1,0.3328918130822373,0
Alvin Williams,1997,0.059,10.3,6.0,1.5,1.9,0.7,0.1,1,0.329748158169801,0
Travis Williams,1997,0.065,13.7,3.5,2.4,0.5,0.5,0.1,1,0.32554989417531144,0
Rick Brunson,1997,0.048,9.6,4.3,1.5,2.6,0.7,0.1,1,0.29174004614292354,0
Kebu Stewart,1997,0.098,14.0,2.7,2.1,0.1,0.3,0.1,1,0.2875049619512923,0
John Thomas,1997,0.034,9.1,2.8,2.0,0.3,0.4,0.2,1,0.26406559944714936,0
Bubba Wells,1997,0.013,11.1,3.3,1.7,0.9,0.4,0.1,1,0.2615520786261878,0
Paul Pierce,1998,0.144,19.2,16.5,6.4,2.4,1.7,1.0,1,0.6008091608007788,1
Vince Carter,1998,0.136,19.6,18.3,5.7,3.0,1.1,1.5,1,0.5791490382179673,1
Antawn Jamison,1998,0.105,16.6,9.6,6.4,0.7,0.8,0.3,1,0.5538073176300667,2
Raef LaFrentz,1998,0.144,18.9,13.8,7.6,0.7,0.8,1.4,1,0.5538073176300667,0
Jason Williams,1998,0.055,12.8,12.8,3.1,6.0,1.9,0.0,1,0.5475243970037128,1
Larry Hughes,1998,0.117,16.7,9.1,3.8,1.5,0.9,0.3,1,0.5315852055590531,0
Cuttino Mobley,1998,0.077,12.2,9.9,2.3,2.5,0.9,0.5,1,0.5204627976034863,2
Michael Olowokandi,1998,-0.01,11.8,8.9,7.9,0.6,0.6,1.2,1,0.5064836638994952,2
Mike Bibby,1998,0.035,14.8,13.2,2.7,6.5,1.6,0.1,1,0.500135835749778,1
Tyrone Nesby,1998,0.117,17.0,10.1,3.5,1.6,1.5,0.4,1,0.4960534452950615,0
Matt Harpring,1998,0.113,13.0,8.2,4.3,0.9,0.6,0.1,1,0.46348591356442737,1
Michael Dickerson,1998,0.069,11.5,10.9,1.7,1.9,0.5,0.2,1,0.45400840373712376,2
Felipe López,1998,0.021,11.8,9.3,3.5,1.3,1.0,0.3,1,0.44870203662911845,0
Peja Stojaković,1998,0.081,13.5,8.4,3.0,1.5,0.9,0.1,1,0.42834354679846676,0
Robert Traylor,1998,0.152,17.0,5.3,3.7,0.8,0.9,0.9,1,0.4187803328016232,0
Michael Doleac,1998,0.138,13.7,6.2,3.0,0.4,0.4,0.3,1,0.4007901970857144,2
Kornél Dávid,1998,0.09,13.6,6.2,3.5,0.8,0.5,0.3,1,0.4007901970857144,0
Jelani McCoy,1998,0.201,21.1,5.1,3.0,0.2,0.4,0.8,1,0.384597763327142,0
Dirk Nowitzki,1998,0.04,12.8,8.2,3.4,1.0,0.6,0.6,1,0.3825491131690766,0
Damon Jones,1998,0.095,13.7,5.2,1.8,1.8,0.5,0.0,1,0.3455225077449941,0
Vladimir Stepania,1998,-0.022,11.3,5.5,3.3,0.5,0.4,1.0,1,0.3406929084148418,0
Brad Miller,1998,0.22,21.2,6.3,3.1,0.6,0.2,0.5,1,0.33638107187247757,0
Andrae Patterson,1998,0.114,14.5,3.3,1.9,0.4,0.5,0.2,1,0.2998972214177398,0
Keon Clark,1998,0.029,11.3,3.3,3.4,0.4,0.4,1.1,1,0.2954174968913002,0
Tyronn Lue,1998,0.062,11.2,5.0,0.4,1.7,0.3,0.0,1,0.28651994930177144,0
Pat Garrity,1998,0.101,13.0,5.6,1.9,0.5,0.2,0.1,1,0.28575951282057144,0
Brian Skinner,1998,0.012,13.2,4.1,2.5,0.0,0.5,0.6,1,0.2852612225338287,0
Ricky Davis,1998,0.015,12.9,4.5,1.8,1.3,0.7,0.2,1,0.2615520786261878,0
Toby Bailey,1998,0.041,11.3,2.9,2.0,0.5,0.3,0.1,1,0.2501780973258617,0
Rasho Nesterović,1998,-0.049,3.5,4.0,4.0,0.5,0.0,0.0,1,0.24603555807574057,0
Lamar Odom,1999,0.055,16.8,16.6,7.8,4.2,1.2,1.3,1,0.6008091608007788,1
Steve Francis,1999,0.111,18.4,18.0,5.3,6.6,1.5,0.4,1,0.5935743248180264,1
Elton Brand,1999,0.121,20.6,20.1,10.0,1.9,0.8,1.6,1,0.5859017377537096,1
Metta World Peace,1999,0.05,13.4,12.0,4.3,2.8,1.7,0.5,1,0.5679491808437366,2
Wally Szczerbiak,1999,0.137,15.4,11.6,3.7,2.8,0.8,0.3,1,0.5679491808437366,1
Shawn Marion,1999,0.158,17.1,10.2,6.5,1.4,0.7,1.0,1,0.5538073176300667,2
Andre Miller,1999,0.122,17.9,11.1,3.4,5.8,1.0,0.2,1,0.5475243970037128,1
Adrian Griffin,1999,0.098,12.6,6.7,5.2,2.5,1.6,0.2,1,0.5001656552857078,0
Vonteego Cummings,1999,0.036,12.9,9.4,2.5,3.3,1.2,0.2,1,0.47296815855971447,0
James Posey,1999,0.101,13.0,8.2,3.9,1.8,1.2,0.4,1,0.46348591356442737,2
Kenny Thomas,1999,0.058,12.0,8.3,6.1,1.6,0.8,0.3,1,0.46348591356442737,0
Chucky Atkins,1999,0.072,14.4,9.5,1.5,3.7,0.6,0.0,1,0.4561237168362369,2
Jason Terry,1999,0.047,13.9,8.1,2.0,4.3,1.1,0.1,1,0.45241218316695764,2
Corey Maggette,1999,0.091,14.1,8.4,3.9,0.8,0.3,0.3,1,0.4337108063541963,0
Eddie Robinson,1999,0.13,16.4,7.0,2.7,0.5,0.7,0.4,1,0.42834354679846676,0
Baron Davis,1999,0.065,12.9,5.9,2.0,3.8,1.2,0.2,1,0.4244601801527012,0
Richard Hamilton,1999,0.024,11.6,9.0,1.8,1.5,0.4,0.1,1,0.40742569338337986,0
Dedric Willoughby,1999,0.04,12.2,7.6,2.0,2.6,0.9,0.1,1,0.40587150366802094,0
Anthony Carter,1999,0.036,11.0,6.3,2.5,4.8,1.2,0.1,1,0.39289967059277553,0
Greg Buckner,1999,0.094,12.1,5.7,3.6,1.1,0.8,0.4,1,0.384597763327142,0
Lazaro Borrell,1999,0.079,15.0,3.6,2.4,0.6,0.4,0.2,1,0.32554989417531144,0
Trajan Langdon,1999,0.098,10.9,4.9,1.5,1.1,0.5,0.0,1,0.3149174722352956,0
Ryan Bowen,1999,0.111,11.8,2.5,2.2,0.4,0.8,0.3,1,0.31278680864410097,0
Dion Glover,1999,0.029,12.4,6.5,1.3,0.9,0.5,0.1,1,0.3098970555353168,0
Evan Eschmeyer,1999,0.095,11.8,2.9,3.5,0.7,0.3,0.7,1,0.2977078469443256,0
Derrick Dial,1999,0.032,12.0,5.0,3.3,0.6,0.1,0.1,1,0.28140608604637557,0
Todd MacCulloch,1999,0.15,16.1,3.7,2.6,0.2,0.2,0.7,1,0.27760442228844834,0
Calvin Booth,1999,0.043,11.9,3.8,2.9,0.6,0.3,1.3,1,0.27098596936371633,0
Jeff Foster,1999,0.345,25.6,2.3,1.7,0.3,0.3,0.1,1,0.26367812978271304,0
Michael Ruffin,1999,0.032,7.8,2.2,3.5,0.6,0.4,0.4,1,0.2604528856596116,0
Marc Jackson,2000,0.089,16.1,13.2,7.5,1.2,0.7,0.6,1,0.5538073176300667,1
Mike Miller,2000,0.106,13.2,11.9,4.0,1.7,0.6,0.2,1,0.5315852055590531,1
Darius Miles,2000,0.068,14.7,9.4,5.9,1.2,0.6,1.5,1,0.5315852055590531,1
Kenyon Martin,2000,0.044,13.4,12.0,7.4,1.9,1.1,1.7,1,0.5277530958599245,1
Morris Peterson,2000,0.096,14.1,9.3,3.2,1.3,0.8,0.3,1,0.4960534452950615,1
Marcus Fizer,2000,-0.022,11.0,9.5,4.3,1.1,0.4,0.3,1,0.48410022444369144,2
Courtney Alexander,2000,0.027,11.6,9.5,2.2,1.0,0.7,0.1,1,0.4365409819806262,2
Chris Mihm,2000,0.053,12.6,7.6,4.7,0.3,0.3,0.9,1,0.4337108063541963,2
Quentin Richardson,2000,0.106,16.5,8.1,3.4,0.8,0.6,0.1,1,0.42834354679846676,0
Chris Porter,2000,0.008,11.1,8.6,3.7,1.2,0.9,0.1,1,0.41667288381138773,0
Desmond Mason,2000,0.055,10.5,5.9,3.2,0.8,0.5,0.3,1,0.4007901970857144,2
Stromile Swift,2000,0.069,13.1,4.9,3.6,0.4,0.8,1.0,1,0.384597763327142,0
Hedo Türkoğlu,2000,0.106,11.7,5.3,2.8,0.9,0.7,0.3,1,0.384597763327142,2
Stephen Jackson,2000,0.026,12.1,8.2,2.7,1.8,1.1,0.2,1,0.3825491131690766,0
Keyon Dooling,2000,0.056,12.6,5.9,1.2,2.3,0.5,0.1,1,0.35961112066803813,0
Mark Blount,2000,0.084,11.1,3.9,3.6,0.5,0.6,1.2,1,0.33646532823737824,0
David Vanterpool,2000,0.0,10.9,5.5,1.7,3.0,1.0,0.1,1,0.33583072834957745,0
Mateen Cleaves,2000,-0.006,9.0,5.4,1.7,2.7,0.6,0.0,1,0.3252779758882369,0
Khalid El-Amin,2000,0.03,12.2,6.3,1.6,2.9,1.0,0.0,1,0.3202823140805565,0
DerMarr Johnson,2000,0.0,8.4,5.1,2.3,0.8,0.6,0.4,1,0.3192556270906531,0
Paul McPherson,2000,0.074,13.6,4.8,1.4,0.7,0.5,0.1,1,0.3117530781315054,0
Mike Penberthy,2000,0.088,11.2,5.0,1.2,1.3,0.4,0.0,1,0.3117530781315054,0
Jamaal Magloire,2000,0.114,13.4,4.6,4.0,0.4,0.2,1.1,1,0.307021776969523,0
Eduardo Nájera,2000,0.12,14.0,3.3,2.4,0.7,0.3,0.2,1,0.29968631088145875,0
Jake Tsakalidis,2000,0.067,9.6,4.5,4.2,0.3,0.2,1.0,1,0.296969515627084,0
Eddie Gill,2000,-0.01,8.9,4.9,1.1,3.0,0.5,0.1,1,0.2926025502909895,0
Lee Nailon,2000,0.096,11.7,3.9,2.2,0.6,0.2,0.1,1,0.2678277624989584,0
A.J. Guyton,2000,0.02,10.3,6.0,1.1,1.9,0.3,0.2,1,0.2621987325056695,0
Pepe Sánchez,2000,0.107,12.6,0.7,0.5,1.4,0.4,0.0,1,0.2573696755808319,0
Jabari Smith,2000,0.126,14.7,2.9,0.9,0.7,0.4,0.0,1,0.2573696755808319,0
Pau Gasol,2001,0.121,19.5,17.6,8.9,2.7,0.5,2.1,1,0.6210549235983581,1
Shane Battier,2001,0.074,13.9,14.4,5.4,2.8,1.6,1.0,1,0.5679491808437366,1
Jason Richardson,2001,0.052,13.8,14.4,4.3,3.0,1.3,0.4,1,0.5679491808437366,1
Andrei Kirilenko,2001,0.164,18.8,10.7,4.9,1.1,1.4,1.9,1,0.5527281645301857,1
Jamaal Tinsley,2001,0.033,13.4,9.4,3.7,8.1,1.7,0.5,1,0.5356492004196092,2
Tony Parker,2001,0.08,11.7,9.2,2.6,4.3,1.2,0.1,1,0.5327512632214292,1
Gilbert Arenas,2001,0.114,17.0,10.9,2.8,3.7,1.5,0.2,1,0.5327512632214292,0
Richard Jefferson,2001,0.117,13.4,9.4,3.7,1.8,0.8,0.6,1,0.5315852055590531,2
Eddie Griffin,2001,0.061,13.8,8.8,5.7,0.7,0.2,1.8,1,0.4836083890903418,2
Joe Johnson,2001,0.075,11.8,7.5,3.3,2.3,0.8,0.3,1,0.46465077086692885,0
Jarron Collins,2001,0.111,11.5,6.4,4.2,0.8,0.4,0.3,1,0.46348591356442737,0
Vladimir Radmanović,2001,0.084,12.7,6.7,3.8,1.3,0.9,0.4,1,0.46348591356442737,0
Željko Rebrača,2001,0.134,16.2,6.9,3.9,0.5,0.4,1.0,1,0.46348591356442737,2
Speedy Claxton,2001,0.087,12.6,7.2,2.4,3.0,1.4,0.1,1,0.45241218316695764,0
Tyson Chandler,2001,0.062,13.0,6.1,4.8,0.8,0.4,1.3,1,0.43539372967047024,0
Trenton Hassell,2001,0.033,10.4,8.7,3.3,2.2,0.7,0.6,1,0.417811710691284,0
Predrag Drobnjak,2001,0.065,12.7,6.8,3.4,0.8,0.3,0.5,1,0.3991464704592425,0
Eddy Curry,2001,0.075,14.4,6.7,3.8,0.3,0.2,0.7,1,0.3956540584155811,0
Brendan Haywood,2001,0.116,13.7,5.1,5.2,0.5,0.3,1.5,1,0.38979063651382156,0
Troy Murphy,2001,0.046,10.3,5.9,3.9,0.9,0.4,0.3,1,0.38935893366150975,0
Ansu Sesay,2001,0.156,15.5,6.4,2.2,0.9,0.3,0.2,1,0.3873847469947293,0
Etan Thomas,2001,0.127,15.7,4.3,3.9,0.1,0.4,0.7,1,0.36893458498231235,0
Jason Collins,2001,0.104,10.7,4.5,3.9,1.1,0.4,0.6,1,0.36893458498231235,0
Mengke Bateer,2001,0.007,8.0,5.1,3.6,0.8,0.4,0.2,1,0.3300632992384438,0
Tremaine Fowlkes,2001,0.071,9.5,3.4,2.9,0.8,0.5,0.0,1,0.32590241969930384,0
Óscar Torres,2001,0.039,11.4,6.0,1.9,0.6,0.4,0.1,1,0.31842813936097486,0
Tang Hamilton,2001,0.12,10.9,2.2,2.0,0.6,0.4,0.0,1,0.31278680864410097,0
Leon Smith,2001,0.109,14.0,2.2,2.2,0.2,0.4,0.1,1,0.31278680864410097,0
Kwame Brown,2001,0.048,11.2,4.5,3.5,0.8,0.3,0.5,1,0.3101333183930825,0
Malik Allen,2001,0.141,15.0,4.3,3.2,0.4,0.3,0.7,1,0.3101333183930825,0
Caron Butler,2002,0.086,15.1,15.4,5.1,2.7,1.8,0.4,1,0.5791490382179673,1
Yao Ming,2002,0.176,20.6,13.5,8.2,1.7,0.4,1.8,1,0.5747496339806055,1
Amar'e Stoudemire,2002,0.116,16.2,13.5,8.8,1.0,0.8,1.1,1,0.5538073176300667,1
Carlos Boozer,2002,0.139,17.9,10.0,7.5,1.3,0.7,0.6,1,0.5538073176300667,2
Nenê,2002,0.107,15.4,10.5,6.1,1.9,1.6,0.8,1,0.5315852055590531,0
Drew Gooden,2002,0.043,15.0,12.5,6.5,1.2,0.8,0.5,1,0.5064836638994952,1
Jay Williams,2002,0.02,12.2,9.5,2.6,4.7,1.1,0.2,1,0.48527003017559506,2
J.R. Bremer,2002,0.096,12.7,8.3,2.3,2.6,0.6,0.0,1,0.45241218316695764,2
Manu Ginóbili,2002,0.141,14.7,7.6,2.3,2.0,1.4,0.2,1,0.45241218316695764,2
Marko Jarić,2002,0.067,14.4,7.4,2.4,2.9,1.5,0.2,1,0.45241218316695764,0
Gordan Giriček,2002,0.036,12.1,12.3,3.1,1.8,0.7,0.1,1,0.44870203662911845,2
Dajuan Wagner,2002,0.011,10.9,13.4,1.7,2.8,0.8,0.1,1,0.4433349180968087,0
Mehmet Okur,2002,0.134,14.8,6.9,4.7,1.0,0.3,0.5,1,0.4337108063541963,0
Vincent Yarbrough,2002,0.035,9.5,6.9,2.7,2.2,1.0,0.6,1,0.4062586152111603,0
Mike Dunleavy,2002,0.055,12.5,5.7,2.6,1.3,0.6,0.2,1,0.384597763327142,0
Mike Batiste,2002,0.029,12.2,6.4,3.4,0.7,0.6,0.2,1,0.3825491131690766,0
Reggie Evans,2002,0.105,10.4,3.2,6.6,0.5,0.6,0.2,1,0.3761377222754774,0
Dan Gadzuric,2002,0.075,11.2,3.4,4.0,0.2,0.4,1.1,1,0.36893458498231235,0
Smush Parker,2002,0.005,11.3,6.2,1.8,2.5,0.7,0.2,1,0.3511414936427246,0
Junior Harrington,2002,-0.009,6.4,5.1,3.0,3.4,1.0,0.2,1,0.3477627512205077,0
Rasual Butler,2002,0.002,9.5,7.5,2.6,1.3,0.3,0.6,1,0.343701210810526,0
Juan Dixon,2002,0.005,11.0,6.4,1.7,1.0,0.6,0.1,1,0.3435657990635573,0
Jared Jeffries,2002,0.049,11.1,4.0,2.9,0.8,0.4,0.3,1,0.33646532823737824,0
Lonny Baxter,2002,0.063,11.3,4.8,3.0,0.3,0.2,0.4,1,0.3213951142432679,0
Sean Lampley,2002,0.084,12.4,4.8,2.4,0.9,0.2,0.1,1,0.3107396236866285,0
Casey Jacobsen,2002,0.051,9.2,5.1,1.2,1.0,0.5,0.1,1,0.30161333101069143,0
Mike Wilks,2002,0.049,9.3,3.2,1.5,2.0,0.6,0.1,1,0.2797526642421499,0
Melvin Ely,2002,0.048,10.8,4.5,3.3,0.3,0.2,0.6,1,0.27760442228844834,0
Chris Wilcox,2002,0.062,12.5,3.7,2.3,0.5,0.2,0.3,1,0.2678277624989584,0
Nikoloz Tskitishvili,2002,-0.035,4.9,3.9,2.2,1.1,0.4,0.4,1,0.262276227898044,0
LeBron James,2003,0.078,18.3,20.9,5.5,5.9,1.6,0.7,1,0.5935743248180264,1
Carmelo Anthony,2003,0.098,17.6,21.0,6.1,2.8,1.2,0.5,1,0.5791490382179673,1
Dwyane Wade,2003,0.103,17.6,16.2,4.0,4.5,1.4,0.6,1,0.5791490382179673,1
Chris Bosh,2003,0.119,15.1,11.5,7.4,1.0,0.8,1.4,1,0.5538073176300667,1
Kirk Hinrich,2003,0.072,13.1,12.0,3.4,6.8,1.3,0.3,1,0.5475243970037128,1
Udonis Haslem,2003,0.128,13.7,7.3,6.3,0.7,0.4,0.3,1,0.48581376776767543,2
Jarvis Hayes,2003,0.012,9.4,9.6,3.8,1.5,1.0,0.2,1,0.47220084235919124,2
Marquis Daniels,2003,0.146,20.1,8.5,2.6,2.1,0.9,0.2,1,0.46465077086692885,2
Josh Howard,2003,0.104,15.7,8.6,5.5,1.4,1.0,0.8,1,0.46348591356442737,2
T.J. Ford,2003,0.022,12.1,7.1,3.2,6.5,1.1,0.1,1,0.43234676636989167,2
Leandro Barbosa,2003,0.061,12.7,7.9,1.8,2.4,1.3,0.1,1,0.4230330848091369,0
Keith Bogans,2003,0.034,11.0,6.8,4.3,1.3,0.6,0.1,1,0.41667288381138773,0
Raül López,2003,0.041,12.0,7.0,1.9,3.7,0.8,0.0,1,0.3774315468939783,0
Mickaël Piétrus,2003,0.095,12.9,5.3,2.2,0.5,0.6,0.2,1,0.3729986145235952,0
David West,2003,0.143,15.9,3.8,4.2,0.8,0.4,0.4,1,0.36893458498231235,0
Mike Sweetney,2003,0.138,17.2,4.3,3.7,0.3,0.4,0.3,1,0.36893458498231235,0
Chris Kaman,2003,0.001,9.6,6.1,5.6,1.0,0.3,0.9,1,0.35021172647809556,0
Boris Diaw,2003,0.021,8.8,4.5,4.5,2.4,0.8,0.5,1,0.3480477981527402,0
Luke Ridnour,2003,0.051,13.1,5.5,1.6,2.4,0.8,0.1,1,0.3474540228368177,0
Ronald Dupree,2003,0.028,9.7,6.2,3.6,1.2,0.7,0.4,1,0.3452478051358278,0
Francisco Elson,2003,0.097,11.2,3.5,3.3,0.5,0.6,0.6,1,0.33646532823737824,0
Darius Songaila,2003,0.129,14.6,4.6,3.1,0.7,0.6,0.2,1,0.33646532823737824,0
Brian Cook,2003,0.122,14.0,4.4,2.9,0.6,0.5,0.5,1,0.33646532823737824,0
Brandon Hunter,2003,0.066,12.6,3.5,3.3,0.5,0.4,0.0,1,0.33646532823737824,0
Matt Barnes,2003,0.045,10.6,4.5,4.0,1.3,0.7,0.1,1,0.32587097426162415,0
Steve Blake,2003,0.026,10.9,5.9,1.6,2.8,0.8,0.1,1,0.3202823140805565,0
Marcus Banks,2003,0.026,11.0,5.9,1.6,2.2,1.1,0.2,1,0.3202823140805565,0
Sasha Pavlović,2003,0.04,8.7,4.8,2.0,0.8,0.5,0.2,1,0.3192556270906531,0
Linton Johnson,2003,0.023,9.6,4.2,4.5,0.7,0.9,0.8,1,0.3154825267302714,0
Willie Green,2003,-0.003,10.8,6.9,1.2,1.0,0.5,0.1,1,0.3098970555353168,0
Dwight Howard,2004,0.131,17.2,12.0,10.0,0.9,0.9,1.7,1,0.5747496339806055,1
Emeka Okafor,2004,0.074,16.3,15.1,10.9,0.9,0.8,1.7,1,0.5747496339806055,1
Josh Smith,2004,0.055,15.4,9.7,6.2,1.7,0.8,1.9,1,0.5747496339806055,2
Andre Iguodala,2004,0.118,13.5,9.0,5.7,3.0,1.7,0.6,1,0.5679491808437366,1
Luol Deng,2004,0.086,14.2,11.7,5.3,2.2,0.8,0.4,1,0.5679491808437366,1
Ben Gordon,2004,0.084,14.9,15.1,2.6,2.0,0.6,0.1,1,0.5327512632214292,1
Nenad Krstić,2004,0.108,13.4,10.0,5.3,1.0,0.4,0.8,1,0.5315852055590531,2
Josh Childress,2004,0.093,15.2,10.1,6.0,1.9,0.9,0.4,1,0.5315852055590531,2
Andrés Nocioni,2004,0.062,10.1,8.4,4.8,1.5,0.5,0.4,1,0.46348591356442737,0
Jameer Nelson,2004,0.074,14.5,8.7,2.4,3.0,1.0,0.0,1,0.45241218316695764,2
Chris Duhon,2004,0.09,9.8,5.9,2.6,4.9,1.0,0.0,1,0.45122708904598074,0
J.R. Smith,2004,0.006,10.9,10.3,2.0,1.9,0.7,0.1,1,0.4365409819806262,0
Al Jefferson,2004,0.123,16.6,6.7,4.4,0.3,0.3,0.8,1,0.4337108063541963,2
Shaun Livingston,2004,0.008,10.4,7.4,3.0,5.0,1.1,0.4,1,0.43234676636989167,0
Tony Allen,2004,0.103,14.7,6.4,2.9,0.8,1.0,0.3,1,0.42834354679846676,0
Matt Bonner,2004,0.13,14.7,7.2,3.5,0.6,0.5,0.2,1,0.42834354679846676,0
Anderson Varejão,2004,0.164,17.0,4.9,4.8,0.5,0.8,0.7,1,0.4187803328016232,0
Nick Collison,2004,0.135,15.0,5.6,4.6,0.4,0.4,0.6,1,0.4187803328016232,0
Trevor Ariza,2004,0.073,13.3,5.9,3.0,1.1,0.9,0.2,1,0.4007901970857144,0
David Harrison,2004,0.09,12.9,6.1,3.1,0.3,0.4,1.3,1,0.4007901970857144,0
Damien Wilkins,2004,0.092,13.4,6.3,2.3,0.9,0.8,0.3,1,0.3890113966052096,0
Quinton Ross,2004,0.05,8.9,5.1,2.7,1.4,0.7,0.3,1,0.3733740763742618,0
Andris Biedriņš,2004,0.154,14.8,3.6,3.9,0.4,0.4,0.8,1,0.36893458498231235,0
Devin Harris,2004,0.111,14.7,5.7,1.3,2.2,1.0,0.3,1,0.34412691647597227,0
Sebastian Telfair,2004,-0.013,9.7,6.8,1.5,3.3,0.5,0.1,1,0.3347888391023217,0
Beno Udrih,2004,0.128,14.3,5.9,1.0,1.9,0.5,0.1,1,0.3265057641204571,0
James Thomas,2004,0.094,14.0,2.4,3.4,0.4,0.4,0.4,1,0.3234795530810565,0
Jackson Vroman,2004,-0.006,9.6,4.6,3.8,0.9,0.5,0.4,1,0.3154825267302714,0
Delonte West,2004,0.09,12.3,4.5,1.7,1.4,0.5,0.2,1,0.2998972214177398,0
Kirk Snyder,2004,-0.012,8.6,5.0,1.8,0.5,0.4,0.3,1,0.29388281499783886,0
Chris Paul,2005,0.178,22.1,16.1,5.1,7.8,2.2,0.1,1,0.5935743248180264,1
Andrew Bogut,2005,0.113,15.2,9.4,7.0,2.3,0.6,0.8,1,0.589777436231009,1
Charlie Villanueva,2005,0.079,16.4,13.0,6.4,1.1,0.7,0.8,1,0.5538073176300667,1
Raymond Felton,2005,0.051,14.2,11.9,3.3,5.6,1.3,0.1,1,0.5475243970037128,2
Luther Head,2005,0.072,11.2,8.8,3.3,2.7,1.1,0.1,1,0.5327512632214292,2
Channing Frye,2005,0.108,18.1,12.3,5.8,0.8,0.5,0.7,1,0.5315852055590531,1
Deron Williams,2005,0.059,12.4,10.8,2.4,4.5,0.8,0.2,1,0.5204627976034863,1
Nate Robinson,2005,0.046,12.6,9.3,2.3,2.0,0.8,0.0,1,0.47296815855971447,0
Marvin Williams,2005,0.069,12.2,8.5,4.8,0.8,0.6,0.3,1,0.46348591356442737,2
Danny Granger,2005,0.139,14.7,7.5,4.9,1.2,0.7,0.8,1,0.46348591356442737,2
Ryan Gomes,2005,0.108,14.0,7.6,4.9,1.0,0.6,0.1,1,0.46348591356442737,2
Sean May,2005,0.047,15.3,8.2,4.7,1.0,0.7,0.5,1,0.46348591356442737,0
Šarūnas Jasikevičius,2005,0.103,12.9,7.3,2.0,3.0,0.5,0.1,1,0.45241218316695764,0
Bracey Wright,2005,0.054,12.1,8.9,2.6,0.7,0.1,0.0,1,0.4272509132781782,0
David Lee,2005,0.116,15.4,5.1,4.5,0.6,0.4,0.3,1,0.4187803328016232,0
Salim Stoudamire,2005,0.046,12.5,9.7,1.9,1.2,0.4,0.0,1,0.40742569338337986,0
Jarrett Jack,2005,0.035,12.3,6.7,2.0,2.8,0.5,0.0,1,0.40587150366802094,0
Rashad McCants,2005,0.058,12.6,7.9,1.8,0.8,0.6,0.3,1,0.38762321537606853,0
Francisco García,2005,0.06,10.3,5.6,2.8,1.4,0.6,0.7,1,0.384597763327142,0
Joey Graham,2005,0.038,10.2,6.7,3.1,0.8,0.5,0.2,1,0.3825491131690766,0
Johan Petro,2005,0.037,10.4,5.2,4.4,0.2,0.4,0.8,1,0.373340587329435,0
