Player,Season,WS/48,PER,PTS,TRB,AST,STL,BLK,AllNBA_pred_proba,Class
Magic Johnson,1988,0.267,26.9,22.5,7.9,12.8,1.8,0.3,0.9998596,1
Karl Malone,1988,0.233,24.4,29.1,10.7,2.7,1.8,0.9,0.9996482,1
John Stockton,1988,0.236,22.9,17.1,3.0,13.6,3.2,0.2,0.9983491,2
Michael Jordan,1988,0.292,31.1,32.5,8.0,8.0,2.9,0.8,0.9981104,1
Dale Ellis,1988,0.163,19.7,27.5,4.2,2.0,1.3,0.3,0.98662657,3
Hakeem Olajuwon,1988,0.197,25.2,24.8,13.5,1.8,2.6,3.4,0.9791262,1
Kevin Johnson,1988,0.184,20.5,20.4,4.2,12.2,1.7,0.3,0.973685,2
Chris Mullin,1988,0.165,21.9,26.5,5.9,5.1,2.1,0.5,0.9639489,2
Tom Chambers,1988,0.146,19.3,25.7,8.4,2.9,1.1,0.7,0.96072435,2
Mark Price,1988,0.199,20.6,18.9,3.0,8.4,1.5,0.1,0.95683306,3
Charles Barkley,1988,0.25,27.0,25.8,12.5,4.1,1.6,0.8,0.90442187,1
Dominique Wilkins,1988,0.166,21.8,26.2,6.9,2.6,1.5,0.7,0.8958909,3
Robert Parish,1988,0.177,21.6,18.6,12.5,2.2,1.0,1.5,0.8900187,3
Terry Cummings,1988,0.131,19.7,22.9,8.1,2.5,1.3,0.9,0.86595535,3
Patrick Ewing,1988,0.181,22.1,22.7,9.3,2.4,1.5,3.5,0.86556524,2
Clyde Drexler,1988,0.197,23.6,27.2,7.9,5.8,2.7,0.7,0.27344555,0
Kevin McHale,1988,0.168,20.3,22.5,8.2,2.2,0.3,1.2,0.13922288,0
Moses Malone,1988,0.178,21.2,20.2,11.8,1.4,1.0,1.2,0.0972776,0
Terry Porter,1988,0.142,17.7,17.7,4.5,9.5,1.8,0.1,0.059583016,0
Fat Lever,1988,0.161,20.6,19.8,9.3,7.9,2.7,0.3,0.046599656,0
Ron Harper,1988,0.171,19.8,18.6,5.0,5.3,2.3,0.9,0.043709513,0
Michael Adams,1988,0.143,17.5,18.5,3.7,6.4,2.2,0.1,0.039623097,0
Eddie Johnson,1988,0.152,19.4,21.5,4.4,2.3,0.7,0.1,0.03472596,0
James Worthy,1988,0.158,19.0,20.5,6.0,3.6,1.3,0.7,0.03260385,0
Roy Tarpley,1988,0.166,22.2,17.3,11.5,0.9,1.5,1.6,0.026028184,0
Brad Daugherty,1988,0.164,18.5,18.9,9.2,3.7,0.8,0.5,0.021705285,0
Alex English,1988,0.11,19.0,26.5,4.0,4.7,0.8,0.1,0.020367626,0
Larry Nance,1988,0.197,19.9,17.2,8.0,2.2,0.8,2.8,0.012715157,0
Mark Jackson,1988,0.14,18.3,16.9,4.7,8.6,1.9,0.1,0.008720464,0
Danny Ainge,1988,0.135,18.0,17.5,3.5,5.5,1.3,0.1,0.0081866905,0
Karl Malone,1989,0.245,27.2,31.0,11.1,2.8,1.5,0.6,0.99966,1
Clyde Drexler,1989,0.208,22.2,23.3,6.9,5.9,2.0,0.7,0.99799204,3
Magic Johnson,1989,0.27,26.6,22.3,6.6,11.5,1.7,0.4,0.9952905,1
John Stockton,1989,0.238,23.9,17.2,2.6,14.5,2.7,0.2,0.9951807,2
Michael Jordan,1989,0.285,31.2,33.6,6.9,6.3,2.8,0.7,0.99496317,1
Charles Barkley,1989,0.269,27.1,25.2,11.5,3.9,1.9,0.6,0.9802319,1
Patrick Ewing,1989,0.205,25.8,28.6,10.9,2.2,1.0,4.0,0.9710407,1
Hakeem Olajuwon,1989,0.173,24.1,24.3,14.0,2.9,2.1,4.6,0.9497915,2
Kevin Johnson,1989,0.2,22.8,22.5,3.6,11.4,1.3,0.2,0.93536067,2
Chris Mullin,1989,0.174,22.7,25.1,5.9,4.1,1.6,0.6,0.9259324,3
Larry Bird,1989,0.154,21.9,24.3,9.5,7.5,1.4,0.8,0.9031998,2
James Worthy,1989,0.172,19.8,21.1,6.0,3.6,1.2,0.6,0.88047224,3
Tom Chambers,1989,0.176,20.9,27.2,7.0,2.3,1.1,0.6,0.84377563,2
Joe Dumars,1989,0.162,17.2,17.8,2.8,4.9,0.8,0.0,0.78460515,3
Kevin McHale,1989,0.195,21.8,20.9,8.3,2.1,0.4,1.9,0.22087164,0
Reggie Miller,1989,0.182,20.8,24.6,3.6,3.8,1.3,0.2,0.17274514,0
Terry Cummings,1989,0.149,19.6,22.4,8.4,2.7,1.4,0.6,0.13351315,0
Dale Ellis,1989,0.15,19.0,23.5,4.3,2.0,1.1,0.1,0.10976193,0
Dominique Wilkins,1989,0.184,24.6,26.7,6.5,2.5,1.6,0.6,0.09911683,0
Terry Porter,1989,0.202,20.0,17.6,3.4,9.1,1.9,0.1,0.059465878,0
Ricky Pierce,1989,0.163,21.9,23.0,2.8,2.3,0.8,0.1,0.05673746,0
Roy Tarpley,1989,0.103,18.0,16.8,13.1,1.5,1.8,1.6,0.040246923,0
Mark Price,1989,0.179,21.1,19.6,3.4,9.1,1.6,0.1,0.033844978,0
Bernard King,1989,0.099,18.8,22.4,4.9,4.6,0.6,0.1,0.029174097,0
Ron Harper,1989,0.138,20.2,22.8,5.9,5.2,2.3,1.2,0.020229086,0
Muggsy Bogues,1989,0.117,16.9,9.4,2.6,10.7,2.0,0.0,0.018810164,0
Xavier McDaniel,1989,0.106,17.9,21.3,6.5,2.5,1.1,0.5,0.017643206,0
Alvin Robertson,1989,0.138,18.9,14.2,6.9,5.5,2.6,0.2,0.016107362,0
Derek Harper,1989,0.158,19.8,18.0,3.0,7.4,2.3,0.3,0.015578074,0
Moses Malone,1989,0.134,20.2,18.9,10.0,1.6,0.6,1.0,0.010964452,0
Charles Barkley,1990,0.258,28.9,27.6,10.1,4.2,1.6,0.5,0.9996088,1
Michael Jordan,1990,0.321,31.6,31.5,6.0,5.5,2.7,1.0,0.99897325,1
John Stockton,1990,0.217,23.4,17.2,2.9,14.2,2.9,0.2,0.99721754,3
Magic Johnson,1990,0.251,25.1,19.4,7.0,12.5,1.3,0.2,0.99290174,1
David Robinson,1990,0.264,27.4,25.6,13.0,2.5,1.5,3.9,0.9909339,1
Clyde Drexler,1990,0.209,22.1,21.5,6.7,6.0,1.8,0.7,0.98753685,2
Karl Malone,1990,0.225,24.8,29.0,11.8,3.3,1.1,1.0,0.98228514,1
Hakeem Olajuwon,1990,0.201,24.3,21.2,13.8,2.3,2.2,3.9,0.97835267,3
Kevin Johnson,1990,0.22,23.7,22.2,3.5,10.1,2.1,0.1,0.9724966,2
Chris Mullin,1990,0.176,21.4,25.7,5.4,4.0,2.1,0.8,0.9628316,2
Dominique Wilkins,1990,0.177,23.5,25.9,9.0,3.3,1.5,0.8,0.9315925,2
Patrick Ewing,1990,0.155,23.7,26.6,11.2,3.0,1.0,3.2,0.9128408,2
Bernard King,1990,0.07,19.1,28.4,5.0,4.6,0.9,0.3,0.8912302,3
Joe Dumars,1990,0.155,18.0,20.4,2.3,5.5,1.1,0.1,0.88476425,3
James Worthy,1990,0.143,18.1,21.4,4.6,3.5,1.3,0.4,0.8753657,3
Brad Daugherty,1990,0.147,19.9,21.6,10.9,3.3,1.0,0.6,0.14352262,0
Larry Bird,1990,0.14,19.7,19.4,8.5,7.2,1.8,1.0,0.14329834,0
Scottie Pippen,1990,0.179,20.6,17.8,7.3,6.2,2.4,1.1,0.1240308,0
Hersey Hawkins,1990,0.151,19.4,22.1,3.9,3.7,2.2,0.5,0.12277344,0
Michael Adams,1990,0.128,22.3,26.5,3.9,10.5,2.2,0.1,0.1055347,0
Terry Porter,1990,0.235,21.7,17.0,3.5,8.0,2.0,0.1,0.10044983,0
Tim Hardaway,1990,0.148,20.9,22.9,4.0,9.7,2.6,0.1,0.09182346,0
Ricky Pierce,1990,0.174,21.0,20.5,2.4,2.2,0.8,0.2,0.0893704,0
Mark Price,1990,0.167,21.7,16.9,2.8,10.4,2.6,0.1,0.079347685,0
Reggie Miller,1990,0.202,21.2,22.6,3.4,4.0,1.3,0.2,0.07132426,0
Roy Tarpley,1990,0.165,23.6,20.4,11.0,2.4,1.2,1.8,0.054726273,0
Johnny Dawkins,1990,0.218,22.8,15.8,4.0,7.0,0.8,0.0,0.046082143,0
Kenny Smith,1990,0.161,18.3,17.7,2.1,7.1,1.4,0.1,0.0397512,0
Orlando Woolridge,1990,0.102,19.5,25.1,6.8,2.2,1.3,0.4,0.030685779,0
Mitch Richmond,1990,0.113,17.8,23.9,5.9,3.1,1.6,0.4,0.024737958,0
Karl Malone,1991,0.237,25.4,28.0,11.2,3.0,1.3,0.6,0.999521,1
Michael Jordan,1991,0.274,27.7,30.1,6.4,6.1,2.3,0.9,0.9974987,1
Charles Barkley,1991,0.205,24.5,23.1,11.1,4.1,1.8,0.6,0.986188,2
Scottie Pippen,1991,0.192,21.5,21.0,7.7,7.0,1.9,1.1,0.9827601,2
David Robinson,1991,0.26,27.5,23.2,12.2,2.7,2.3,4.5,0.9827167,1
Mark Price,1991,0.205,22.7,17.3,2.4,7.4,1.3,0.2,0.98268133,3
Brad Daugherty,1991,0.213,23.0,21.5,10.4,3.6,0.9,1.1,0.97305447,3
Clyde Drexler,1991,0.223,23.6,25.0,6.6,6.7,1.8,0.9,0.9729941,1
John Stockton,1991,0.215,22.8,15.8,3.3,13.7,3.0,0.3,0.9697192,2
Patrick Ewing,1991,0.198,22.8,24.0,11.2,1.9,1.1,3.0,0.95622987,2
Chris Mullin,1991,0.155,19.9,25.6,5.6,3.5,2.1,0.8,0.93590844,1
Dennis Rodman,1991,0.183,17.0,9.8,18.7,2.3,0.8,0.9,0.9264918,3
Tim Hardaway,1991,0.132,19.1,23.4,3.8,10.0,2.0,0.2,0.92081153,2
Kevin Johnson,1991,0.165,19.9,19.7,3.7,10.7,1.5,0.3,0.908921,3
Kevin Willis,1991,0.143,19.7,18.3,15.5,2.1,0.9,0.7,0.8658402,3
Dominique Wilkins,1991,0.152,22.2,28.1,7.0,3.8,1.2,0.6,0.19253293,0
Hakeem Olajuwon,1991,0.178,23.7,21.6,12.1,2.2,1.8,4.3,0.19122423,0
Reggie Miller,1991,0.169,17.6,20.7,3.9,3.8,1.3,0.3,0.10108543,0
Jeff Hornacek,1991,0.181,18.9,20.1,5.0,5.1,2.0,0.4,0.084814094,0
Glen Rice,1991,0.126,17.5,22.3,5.0,2.3,1.1,0.4,0.079208866,0
Pervis Ellison,1991,0.131,19.9,20.0,11.2,2.9,0.9,2.7,0.07597926,0
Larry Bird,1991,0.159,21.0,20.2,9.6,6.8,0.9,0.7,0.06849466,0
Reggie Lewis,1991,0.143,17.9,20.8,4.8,2.3,1.5,1.3,0.0372625,0
Detlef Schrempf,1991,0.181,19.5,17.3,9.6,3.9,0.8,0.5,0.032648955,0
Ricky Pierce,1991,0.142,18.2,21.7,3.0,3.1,1.1,0.3,0.031932537,0
Horace Grant,1991,0.237,20.6,14.2,10.0,2.7,1.2,1.6,0.03151308,0
Larry Nance,1991,0.204,21.4,17.0,8.3,2.9,1.0,3.0,0.028009707,0
Terry Porter,1991,0.182,18.1,18.1,3.1,5.8,1.5,0.1,0.016154585,0
Shawn Kemp,1991,0.177,21.6,15.5,10.4,1.3,1.1,1.9,0.012887482,0
Danny Manning,1991,0.162,19.7,19.3,6.9,3.5,1.6,1.5,0.011646862,0
Michael Jordan,1992,0.27,29.7,32.6,6.7,5.5,2.8,0.8,0.9984285,1
Karl Malone,1992,0.238,26.2,27.0,11.2,3.8,1.5,1.0,0.9983747,1
Hakeem Olajuwon,1992,0.234,27.3,26.1,13.0,3.5,1.8,4.2,0.9882726,1
Dominique Wilkins,1992,0.191,24.3,29.9,6.8,3.2,1.0,0.4,0.9856843,2
David Robinson,1992,0.197,24.2,23.4,11.7,3.7,1.5,3.2,0.9845009,3
Derrick Coleman,1992,0.165,21.2,20.7,11.2,3.6,1.2,1.7,0.98116964,3
Joe Dumars,1992,0.141,17.6,23.5,1.9,4.0,1.0,0.1,0.9796214,2
Larry Johnson,1992,0.139,18.9,22.1,10.5,4.3,0.6,0.3,0.9736834,2
John Stockton,1992,0.177,21.3,15.1,2.9,12.0,2.4,0.3,0.9678366,2
Mark Price,1992,0.197,22.1,18.2,2.7,8.0,1.2,0.1,0.96472824,1
Charles Barkley,1992,0.242,25.9,25.6,12.2,5.1,1.6,1.0,0.9476599,1
Dražen Petrović,1992,0.152,17.3,22.3,2.7,3.5,1.3,0.2,0.93249124,3
Patrick Ewing,1992,0.17,20.8,24.2,12.1,1.9,0.9,2.0,0.9217577,2
Scottie Pippen,1992,0.132,19.2,18.6,7.7,6.3,2.1,0.9,0.88195926,3
Tim Hardaway,1992,0.138,19.7,21.5,4.0,10.6,1.8,0.2,0.8810517,3
Brad Daugherty,1992,0.226,22.0,20.2,10.2,4.4,0.7,0.8,0.1354169,0
Clyde Drexler,1992,0.171,20.7,19.9,6.3,5.7,1.9,0.8,0.124790214,0
Shawn Kemp,1992,0.169,20.4,17.8,10.7,2.0,1.5,1.9,0.107300356,0
Dikembe Mutombo,1992,0.139,17.2,13.8,13.0,1.8,0.5,3.5,0.059880223,0
Reggie Lewis,1992,0.127,17.4,20.8,4.3,3.7,1.5,1.0,0.043931246,0
Chris Mullin,1992,0.122,19.0,25.9,5.0,3.6,1.5,0.9,0.043821827,0
Larry Nance,1992,0.187,19.8,16.5,8.7,2.9,0.7,2.6,0.035763703,0
Danny Manning,1992,0.137,19.6,22.8,6.6,2.6,1.4,1.3,0.030423822,0
Detlef Schrempf,1992,0.161,19.2,19.1,9.5,6.0,1.0,0.3,0.02630382,0
Reggie Miller,1992,0.183,19.4,21.2,3.1,3.2,1.5,0.3,0.021098275,0
Šarūnas Marčiulionis,1992,0.17,20.4,17.4,3.2,3.5,1.7,0.1,0.01268752,0
John Starks,1992,0.145,16.3,17.5,2.6,5.1,1.1,0.2,0.010306602,0
Ricky Pierce,1992,0.167,19.2,18.2,2.5,2.9,1.3,0.1,0.00615665,0
Hersey Hawkins,1992,0.138,18.3,20.3,4.3,3.9,1.7,0.4,0.004306195,0
Gary Payton,1992,0.147,17.0,13.5,3.4,4.9,2.2,0.3,0.0035507423,0
David Robinson,1993,0.296,30.7,29.8,10.7,4.8,1.7,3.3,0.9997242,2
Shaquille O'Neal,1993,0.252,28.5,29.3,13.2,2.4,0.9,2.9,0.99832743,3
John Stockton,1993,0.214,22.5,15.1,3.1,12.6,2.4,0.3,0.994076,1
Karl Malone,1993,0.193,22.9,25.2,11.5,4.0,1.5,1.5,0.98430264,1
Hakeem Olajuwon,1993,0.21,25.3,27.3,11.9,3.6,1.6,3.7,0.9739629,1
Mark Price,1993,0.201,22.7,17.3,3.0,7.8,1.4,0.1,0.96899533,3
Scottie Pippen,1993,0.194,23.2,22.0,8.7,5.6,2.9,0.8,0.9609606,1
Charles Barkley,1993,0.185,22.8,21.6,11.2,4.6,1.6,0.6,0.94336075,2
Latrell Sprewell,1993,0.108,15.9,21.0,4.9,4.7,2.2,0.9,0.93446153,1
Derrick Coleman,1993,0.171,21.4,20.2,11.3,3.4,0.9,1.8,0.9022549,3
Gary Payton,1993,0.155,17.8,16.5,3.3,6.0,2.3,0.2,0.8877222,3
Shawn Kemp,1993,0.216,22.9,18.1,10.8,2.6,1.8,2.1,0.8802128,2
Kevin Johnson,1993,0.17,20.6,20.0,2.5,9.5,1.9,0.1,0.85504276,2
Dominique Wilkins,1993,0.153,21.4,26.0,6.5,2.3,1.2,0.4,0.85338527,3
Mitch Richmond,1993,0.106,17.7,23.4,3.7,4.0,1.3,0.2,0.76594114,2
Patrick Ewing,1993,0.211,22.9,24.5,11.2,2.3,1.1,2.7,0.2731759,0
Reggie Miller,1993,0.212,20.2,19.9,2.7,3.1,1.5,0.3,0.23079284,0
Glen Rice,1993,0.163,18.5,21.1,5.4,2.3,1.4,0.4,0.039262123,0
Kevin Willis,1993,0.17,19.4,19.1,12.0,1.9,1.0,0.5,0.02547357,0
Vlade Divac,1993,0.132,18.8,14.2,10.8,3.9,1.2,1.4,0.023053572,0
Dikembe Mutombo,1993,0.158,17.9,12.0,11.8,1.5,0.7,4.1,0.019573009,0
Clyde Drexler,1993,0.14,18.4,19.2,6.5,4.9,1.4,0.5,0.01713829,0
Mookie Blaylock,1993,0.168,19.6,13.8,5.2,9.7,2.6,0.5,0.017099626,0
Cedric Ceballos,1993,0.166,20.9,19.1,6.5,1.7,1.1,0.4,0.01213288,0
Eric Murdock,1993,0.137,20.3,15.3,3.2,6.7,2.4,0.1,0.0115356175,0
Horace Grant,1993,0.188,19.8,15.1,11.0,3.4,1.1,1.2,0.010586324,0
Rod Strickland,1993,0.155,19.8,17.2,4.5,9.0,1.8,0.3,0.00908794,0
Alonzo Mourning,1993,0.151,21.7,21.5,10.2,1.4,0.5,3.1,0.009006918,0
Steve Smith,1993,0.141,17.2,17.3,4.5,5.1,1.1,0.4,0.0030092963,0
Kenny Anderson,1993,0.114,18.2,18.8,3.9,9.6,1.9,0.2,0.0029430185,0
David Robinson,1994,0.273,29.1,27.6,10.8,2.9,1.7,3.2,0.99963367,1
Hakeem Olajuwon,1994,0.181,26.0,27.8,10.8,3.5,1.8,3.4,0.9983364,3
Karl Malone,1994,0.212,25.1,26.7,10.6,3.5,1.6,1.0,0.9959864,1
Shaquille O'Neal,1994,0.23,28.6,29.3,11.4,2.7,0.9,2.4,0.9912704,2
Shawn Kemp,1994,0.19,21.7,18.7,10.9,1.8,1.2,1.5,0.9886052,2
John Stockton,1994,0.233,23.3,14.7,3.1,12.3,2.4,0.3,0.9780739,1
Charles Barkley,1994,0.214,25.2,23.0,11.1,4.1,1.6,0.7,0.97621626,2
Gary Payton,1994,0.187,21.3,20.6,3.4,7.1,2.5,0.2,0.961478,2
Dennis Rodman,1994,0.178,16.6,7.1,16.8,2.0,0.6,0.5,0.9503475,3
Clyde Drexler,1994,0.206,22.4,21.8,6.3,4.8,1.8,0.6,0.94901013,3
Scottie Pippen,1994,0.188,22.6,21.4,8.1,5.2,2.9,1.1,0.9297742,1
Mitch Richmond,1994,0.12,17.2,22.8,4.4,3.8,1.1,0.4,0.90113133,2
Detlef Schrempf,1994,0.215,20.3,19.2,6.2,3.8,1.1,0.4,0.8516597,3
Anfernee Hardaway,1994,0.177,20.8,20.9,4.4,7.2,1.7,0.3,0.80532885,1
Reggie Miller,1994,0.204,20.1,19.6,2.6,3.0,1.2,0.2,0.7636012,3
Michael Jordan,1994,0.167,22.1,26.9,6.9,5.3,1.8,0.8,0.25123265,0
Dana Barros,1994,0.183,20.9,20.6,3.3,7.5,1.8,0.0,0.18617131,0
Patrick Ewing,1994,0.157,21.9,23.9,11.0,2.7,0.9,2.0,0.14283411,0
Jamal Mashburn,1994,0.102,17.3,24.1,4.1,3.7,1.0,0.1,0.063435264,0
Jim Jackson,1994,0.118,18.9,25.7,5.1,3.7,0.5,0.2,0.054540727,0
Glen Rice,1994,0.159,19.7,22.3,4.6,2.3,1.4,0.2,0.050480343,0
Mookie Blaylock,1994,0.147,19.2,17.2,4.9,7.7,2.5,0.3,0.045628753,0
Alonzo Mourning,1994,0.153,20.1,21.3,9.9,1.4,0.6,2.9,0.03875385,0
Cedric Ceballos,1994,0.123,19.9,21.7,8.0,1.8,1.0,0.3,0.03622162,0
Rod Strickland,1994,0.179,21.6,18.9,5.0,8.8,1.9,0.1,0.025070328,0
Dikembe Mutombo,1994,0.135,17.0,11.5,12.5,1.4,0.5,3.9,0.022544537,0
Kevin Johnson,1994,0.169,21.0,15.5,2.4,7.7,1.0,0.4,0.021559456,0
Clifford Robinson,1994,0.153,18.3,21.3,5.6,2.6,1.1,1.1,0.01859426,0
Vlade Divac,1994,0.162,20.5,16.0,10.4,4.1,1.4,2.2,0.015406553,0
Jeff Hornacek,1994,0.179,18.6,16.5,2.6,4.3,1.6,0.2,0.0150233675,0
Michael Jordan,1995,0.317,29.4,30.4,6.6,4.3,2.2,0.5,0.998868,1
Karl Malone,1995,0.233,26.0,25.7,9.8,4.2,1.7,0.7,0.99696046,1
John Stockton,1995,0.214,21.9,14.7,2.8,11.2,1.7,0.2,0.99006945,2
David Robinson,1995,0.29,29.4,25.0,12.2,3.0,1.4,3.3,0.9808477,1
Shawn Kemp,1995,0.205,22.6,19.6,11.4,2.2,1.2,1.6,0.9755009,2
Shaquille O'Neal,1995,0.171,26.4,26.6,11.0,2.9,0.6,2.1,0.9722282,3
Scottie Pippen,1995,0.209,21.0,19.4,6.4,5.9,1.7,0.7,0.96641356,1
Hakeem Olajuwon,1995,0.166,25.5,26.9,10.9,3.6,1.6,2.9,0.9648103,2
Grant Hill,1995,0.172,20.9,20.2,9.8,6.9,1.3,0.6,0.96278965,2
Anfernee Hardaway,1995,0.229,24.6,21.7,4.3,7.1,2.0,0.5,0.9511306,1
Charles Barkley,1995,0.191,24.8,23.2,11.6,3.7,1.6,0.8,0.9484112,3
Mitch Richmond,1995,0.151,19.2,23.1,3.3,3.1,1.5,0.2,0.88856727,3
Gary Payton,1995,0.174,19.6,19.3,4.2,7.5,2.9,0.2,0.8657267,2
Reggie Miller,1995,0.188,20.1,21.1,2.8,3.3,1.0,0.2,0.828834,3
Juwan Howard,1995,0.082,17.0,22.1,8.1,4.4,0.8,0.5,0.7364648,3
Chris Webber,1995,0.165,23.6,23.7,7.6,5.0,1.8,0.6,0.20399064,0
Alonzo Mourning,1995,0.178,22.7,23.2,10.4,2.3,1.0,2.7,0.15442848,0
Terrell Brandon,1995,0.237,25.2,19.3,3.3,6.5,1.8,0.4,0.11831039,0
Patrick Ewing,1995,0.116,20.9,22.5,10.6,2.1,0.9,2.4,0.103406034,0
Kevin Johnson,1995,0.195,22.8,18.7,3.9,9.2,1.5,0.2,0.08267302,0
Cedric Ceballos,1995,0.18,22.1,21.2,6.9,1.5,1.2,0.3,0.043276977,0
Magic Johnson,1995,0.181,21.1,14.6,5.7,6.9,0.8,0.4,0.028236102,0
Rod Strickland,1995,0.136,19.1,18.7,4.4,9.6,1.4,0.2,0.025498452,0
Clifford Robinson,1995,0.13,16.3,21.1,5.7,2.4,1.1,0.9,0.023759404,0
Glen Rice,1995,0.127,17.8,21.6,4.8,2.9,1.2,0.2,0.021170247,0
Larry Johnson,1995,0.149,19.8,20.5,8.4,4.4,0.7,0.5,0.019482883,0
Clyde Drexler,1995,0.161,20.0,19.3,7.2,5.8,2.0,0.5,0.017742056,0
Mahmoud Abdul-Rauf,1995,0.131,18.6,19.2,2.4,6.8,1.1,0.1,0.015995197,0
Jeff Hornacek,1995,0.19,19.1,15.2,2.5,4.1,1.3,0.2,0.010171347,0
Mookie Blaylock,1995,0.149,18.9,15.7,4.1,5.9,2.6,0.2,0.009702834,0
Michael Jordan,1996,0.283,27.8,29.6,5.9,4.3,1.7,0.5,0.99964666,1
Grant Hill,1996,0.223,25.5,21.4,9.0,7.3,1.8,0.6,0.9990269,1
