Player,Season,VORP,DWS,PER,FTA,TOV,PTS,Rookie,RookieNBA_pred_proba,Class
Anthony Johnson,1997,-1.4,0.8,8.6,1.4,1.6,7.5,1,0.06200991684275002,0
Kelvin Cato,1997,0.4,2.0,13.3,1.7,0.6,3.8,1,0.058096089311113194,0
Ed Gray,1997,0.1,0.4,13.0,2.2,1.0,7.6,1,0.04383833926554204,0
Chris Anstey,1997,-0.1,0.9,13.2,1.8,1.0,5.9,1,0.037344189148799216,0
Alvin Williams,1997,-0.2,0.8,10.3,1.7,1.1,6.0,1,0.031227716473078117,0
Jerald Honeycutt,1997,-0.1,0.5,11.8,1.5,1.3,6.4,1,0.029804976573930265,0
Tariq Abdul-Wahad,1997,-0.7,0.6,10.1,2.1,1.1,6.4,1,0.02411107860524744,0
Eric Washington,1997,-0.8,-0.2,9.6,1.3,1.1,7.7,1,0.019087095224684887,0
Rodrick Rhodes,1997,-0.9,0.6,7.7,3.1,1.7,5.8,1,0.01245406254928837,0
Antonio Daniels,1997,-1.5,-0.4,9.9,2.3,2.2,7.8,1,0.011921560011528462,0
Rick Brunson,1997,-0.1,0.7,9.6,1.6,1.4,4.3,1,0.010995936588317635,0
Keith Closs,1997,0.0,0.5,14.0,1.3,0.7,4.0,1,0.008422599266308487,0
Adonal Foyle,1997,-0.6,0.9,9.2,1.1,0.9,3.0,1,0.0067910601918510834,0
Chris Crawford,1997,0.1,0.3,20.4,1.7,0.5,3.8,1,0.0065286468919351645,0
Paul Pierce,1998,2.3,2.0,19.2,4.1,2.4,16.5,1,0.9903961928923334,1
Vince Carter,1998,2.1,1.4,19.6,5.4,2.2,18.3,1,0.9878887476677242,1
Jason Williams,1998,0.5,1.3,12.8,2.1,2.9,12.8,1,0.8209843059379491,1
Mike Bibby,1998,0.1,0.2,14.8,3.4,2.9,13.2,1,0.4545027025205788,1
Raef LaFrentz,1998,0.3,0.1,18.9,4.0,0.8,13.8,1,0.4495274214836903,0
Larry Hughes,1998,0.9,1.5,16.7,3.0,1.4,9.1,1,0.3772027102288515,0
Antawn Jamison,1998,0.5,1.4,16.6,3.3,1.4,9.6,1,0.3737029646331232,2
Cuttino Mobley,1998,0.4,0.8,12.2,2.2,1.6,9.9,1,0.2512998647665434,2
Matt Harpring,1998,0.1,1.5,13.0,2.9,1.5,8.2,1,0.21910547475061826,1
Michael Dickerson,1998,0.0,0.2,11.5,1.4,1.3,10.9,1,0.21235336599640967,2
Tyrone Nesby,1998,1.2,0.4,17.0,2.7,1.1,10.1,1,0.1954433140045632,0
Peja Stojaković,1998,0.5,0.7,13.5,1.5,1.1,8.4,1,0.1304414844368376,0
Dirk Nowitzki,1998,-0.1,0.7,12.8,2.7,1.6,8.2,1,0.08254494815534845,0
Michael Olowokandi,1998,-1.0,0.5,11.8,2.6,1.9,8.9,1,0.08058551262185414,2
Felipe López,1998,-0.4,0.2,11.8,2.9,1.7,9.3,1,0.06662540343318231,0
Michael Doleac,1998,0.0,1.1,13.7,1.6,0.5,6.2,1,0.0596540415446327,2
Robert Traylor,1998,0.6,1.2,17.0,1.6,0.9,5.3,1,0.05540689288024227,0
Tyson Wheeler,1998,0.0,0.0,76.1,2.0,0.0,4.0,1,0.03841877227938063,0
Brad Miller,1998,0.4,0.5,21.2,2.7,0.8,6.3,1,0.030739687062665538,0
Kornél Dávid,1998,-0.1,0.7,13.6,2.2,1.0,6.2,1,0.030492831334248675,0
Jelani McCoy,1998,0.4,0.3,21.1,1.6,0.4,5.1,1,0.014998724176545908,0
Damon Jones,1998,0.2,0.3,13.7,0.7,0.7,5.2,1,0.014966593940186936,0
Vladimir Stepania,1998,-0.3,0.3,11.3,1.7,1.4,5.5,1,0.012305969333665968,0
Pat Garrity,1998,-0.1,0.2,13.0,1.4,0.5,5.6,1,0.012146314700519857,0
Ricky Davis,1998,0.0,0.5,12.9,1.3,1.2,4.5,1,0.011368674641506153,0
Korleone Young,1998,0.0,0.0,31.3,0.7,0.3,4.3,1,0.010992434931044504,0
Roshown McLeod,1998,-0.2,0.4,11.3,1.3,0.7,4.8,1,0.009932199527141462,0
Bonzi Wells,1998,0.0,0.1,26.3,2.6,0.9,4.4,1,0.007101281981920968,0
Andrae Patterson,1998,0.0,0.5,14.5,1.0,0.6,3.3,1,0.006182253457667831,0
Tyronn Lue,1998,-0.1,0.0,11.2,1.4,0.7,5.0,1,0.006176141444176546,0
Elton Brand,1999,2.5,3.3,20.6,6.6,2.8,20.1,1,0.9996807331715984,1
Steve Francis,1999,2.8,2.0,18.4,4.7,4.0,18.0,1,0.9962666669790483,1
Lamar Odom,1999,1.8,1.5,16.8,5.5,3.4,16.6,1,0.9714589285734578,1
Metta World Peace,1999,1.0,2.6,13.4,3.9,2.3,12.0,1,0.9244212720477295,2
Shawn Marion,1999,1.0,2.4,17.1,1.7,1.0,10.2,1,0.8542020447995343,2
Wally Szczerbiak,1999,1.6,1.7,15.4,2.2,1.1,11.6,1,0.8127978988709046,1
Andre Miller,1999,2.1,1.8,17.9,3.6,2.0,11.1,1,0.7777755366020542,1
James Posey,1999,1.4,1.9,13.0,1.9,1.2,8.2,1,0.4433176878814876,2
Chucky Atkins,1999,0.5,1.3,14.4,1.6,1.7,9.5,1,0.4222980713266677,2
Anthony Carter,1999,-0.4,2.4,11.0,1.6,2.2,6.3,1,0.3129124753638592,0
Adrian Griffin,1999,1.3,2.1,12.6,2.2,1.3,6.7,1,0.2893443888328497,0
Kenny Thomas,1999,-0.3,1.6,12.0,2.9,1.6,8.3,1,0.23715683394963952,0
Baron Davis,1999,0.5,2.2,12.9,1.9,1.7,5.9,1,0.2296108232862362,0
Eddie Robinson,1999,0.7,1.5,16.4,1.0,0.6,7.0,1,0.2123637246120209,0
Corey Maggette,1999,-0.2,1.4,14.1,3.4,1.8,8.4,1,0.1966810374283266,0
Vonteego Cummings,1999,0.2,0.7,12.9,2.3,1.8,9.4,1,0.1777461603297929,0
Jason Terry,1999,0.5,0.9,13.9,1.7,1.9,8.1,1,0.15225650151344633,2
Richard Hamilton,1999,-0.6,0.3,11.6,1.9,1.2,9.0,1,0.07568493660946705,0
Dedric Willoughby,1999,0.1,0.4,12.2,2.0,1.5,7.6,1,0.04745597213130706,0
Greg Buckner,1999,0.1,0.8,12.1,1.3,0.8,5.7,1,0.03202824267799104,0
Todd MacCulloch,1999,0.3,1.0,16.1,1.0,0.5,3.7,1,0.017645014116396365,0
Dion Glover,1999,-0.1,0.1,12.4,2.3,0.9,6.5,1,0.014115668268931184,0
Rodney Buford,1999,-0.1,0.5,11.2,0.6,0.3,4.3,1,0.01004791955922784,0
Quincy Lewis,1999,-0.8,0.9,6.6,0.7,0.6,3.8,1,0.009959658195891797,0
Derrick Dial,1999,-0.1,0.1,12.0,0.6,0.8,5.0,1,0.009239816018356202,0
Trajan Langdon,1999,0.0,0.1,10.9,1.1,0.6,4.9,1,0.007252271684112225,0
Devean George,1999,-0.1,0.6,12.1,0.8,0.4,3.2,1,0.006186222661136881,0
Lazaro Borrell,1999,0.0,0.2,15.0,0.6,0.4,3.6,1,0.005274104040687855,0
Ryan Robertson,1999,0.0,0.0,2.6,1.0,0.0,5.0,1,0.004518473847094522,0
Michael Ruffin,1999,-0.8,1.0,7.8,1.2,0.8,2.2,1,0.00436234478256586,0
Kenyon Martin,2000,0.2,2.5,13.4,2.8,2.0,12.0,1,0.9224663516676584,1
Mike Miller,2000,1.0,1.9,13.2,1.6,1.2,11.9,1,0.8707130764490142,1
Darius Miles,2000,0.8,2.6,14.7,2.9,1.8,9.4,1,0.7758934630529993,1
Marc Jackson,2000,0.2,0.7,16.1,4.0,1.9,13.2,1,0.58123460489333,1
Morris Peterson,2000,0.5,1.3,14.1,1.8,1.0,9.3,1,0.35874698092255614,1
Stephen Jackson,2000,0.2,1.3,12.1,1.8,1.7,8.2,1,0.22119681103448102,0
Quentin Richardson,2000,0.9,1.0,16.5,2.1,0.8,8.1,1,0.16266553789512353,0
Marcus Fizer,2000,-1.6,0.6,11.0,2.2,1.7,9.5,1,0.11894614147903251,2
Courtney Alexander,2000,-0.8,0.5,11.6,2.3,1.2,9.5,1,0.11207121246254555,2
Hedo Türkoğlu,2000,0.4,1.8,11.7,1.5,0.7,5.3,1,0.09823912691810255,2
Chris Mihm,2000,-0.7,1.0,12.6,2.1,1.4,7.6,1,0.09159509338176984,2
Jamaal Magloire,2000,-0.1,2.0,13.4,2.0,0.8,4.6,1,0.07807200515542204,0
Stromile Swift,2000,0.0,1.6,13.1,1.8,0.8,4.9,1,0.05636854184150503,0
Chris Porter,2000,-0.7,0.3,11.1,2.8,1.2,8.6,1,0.046875661054065286,0
Jake Tsakalidis,2000,-0.5,1.6,9.6,1.6,1.2,4.5,1,0.04009518747786247,0
Mateen Cleaves,2000,-1.0,1.2,9.0,1.8,1.8,5.4,1,0.03443778125922667,0
Desmond Mason,2000,-0.3,0.8,10.5,1.2,0.7,5.9,1,0.03179057884865725,2
Mark Blount,2000,-0.3,1.4,11.1,1.0,1.0,3.9,1,0.027256705445090717,0
Khalid El-Amin,2000,-0.1,0.4,12.2,1.4,1.1,6.3,1,0.024929584540278247,0
Keyon Dooling,2000,-0.2,0.7,12.6,2.4,1.2,5.9,1,0.023687031663433163,0
DerMarr Johnson,2000,-0.5,0.9,8.4,1.1,1.2,5.1,1,0.022715515654311014,0
Eddie House,2000,-0.2,0.6,11.6,0.7,0.7,5.0,1,0.01757591581955607,0
Paul McPherson,2000,0.0,0.5,13.6,1.1,0.9,4.8,1,0.014086297901557274,0
A.J. Guyton,2000,-0.3,-0.1,10.3,0.5,0.7,6.0,1,0.011167373092445934,0
Mike Penberthy,2000,0.1,0.2,11.2,0.6,0.6,5.0,1,0.010435176517408674,0
Jamal Crawford,2000,-0.6,0.4,8.5,0.6,1.4,4.6,1,0.009690874574728852,0
David Vanterpool,2000,-0.2,0.2,10.9,2.3,1.7,5.5,1,0.009438135399722302,0
Lee Nailon,2000,-0.1,0.6,11.7,1.0,0.6,3.9,1,0.008799097358085463,0
Eddie Gill,2000,-0.1,0.0,8.9,0.6,1.3,4.9,1,0.007086864255587902,0
Daniel Santiago,2000,-0.4,0.9,7.9,1.1,0.9,3.1,1,0.007061770634637043,0
Pau Gasol,2001,2.8,2.8,19.5,5.8,2.7,17.6,1,0.997773790266103,1
Shane Battier,2001,1.9,2.1,13.9,3.6,2.0,14.4,1,0.9669495800273624,1
Andrei Kirilenko,2001,3.1,3.3,18.8,4.5,1.3,10.7,1,0.9562229927709935,1
Jamaal Tinsley,2001,1.0,2.9,13.4,2.3,3.4,9.4,1,0.8827975367047582,2
Jason Richardson,2001,0.7,0.9,13.8,2.6,2.0,14.4,1,0.8440411797597815,1
Tony Parker,2001,0.6,2.9,11.7,2.1,2.0,9.2,1,0.838119594481348,1
Richard Jefferson,2001,0.8,2.9,13.4,3.4,1.4,9.4,1,0.8083195024058577,2
Speedy Claxton,2001,0.6,2.4,12.6,2.0,1.4,7.2,1,0.4414061394629036,0
Joe Johnson,2001,0.6,1.9,11.8,0.7,0.9,7.5,1,0.3697816859540697,0
Eddie Griffin,2001,0.5,1.4,13.8,1.2,0.6,8.8,1,0.34932033073134866,2
Gilbert Arenas,2001,0.9,0.7,17.0,3.4,2.1,10.9,1,0.345178435736495,0
Željko Rebrača,2001,-0.1,1.9,16.2,2.4,1.1,6.9,1,0.2220714116065231,2
Vladimir Radmanović,2001,0.8,1.5,12.7,1.2,1.2,6.7,1,0.16853995869791646,0
Trenton Hassell,2001,-0.4,0.9,10.4,1.5,1.3,8.7,1,0.15477420270506465,0
Jason Collins,2001,0.0,2.0,10.7,2.1,0.9,4.5,1,0.06700222739759898,0
Predrag Drobnjak,2001,-0.4,0.8,12.7,1.1,0.8,6.8,1,0.057896948906174014,0
Tyson Chandler,2001,-0.5,1.4,13.0,3.1,1.4,6.1,1,0.057855582344640534,0
Eddy Curry,2001,-0.7,0.8,14.4,2.2,1.0,6.7,1,0.04302851163903536,0
Brendan Haywood,2001,0.2,1.4,13.7,2.6,0.8,5.1,1,0.04113294395927518,0
Jarron Collins,2001,-0.5,1.0,11.5,2.6,0.8,6.4,1,0.039176218505821134,0
Troy Murphy,2001,-0.8,0.7,10.3,1.9,1.0,5.9,1,0.021673116946633524,0
Etan Thomas,2001,0.1,0.9,15.7,1.6,0.6,4.3,1,0.01759307585040748,0
Ansu Sesay,2001,0.0,0.1,15.5,2.2,0.2,6.4,1,0.01450979176491749,0
Will Solomon,2001,-0.5,0.5,8.8,1.2,1.0,5.2,1,0.013127284889590465,0
Kwame Brown,2001,-0.4,0.8,11.2,1.7,0.8,4.5,1,0.013013181028569444,0
Kenny Satterfield,2001,-0.2,0.3,11.5,1.3,1.5,5.3,1,0.012698230013190462,0
Earl Watson,2001,0.4,0.8,11.6,0.6,0.8,3.6,1,0.01226561168868925,0
Óscar Torres,2001,-0.2,0.1,11.4,1.6,0.8,6.0,1,0.011952427959533848,0
Mengke Bateer,2001,-0.6,0.3,8.0,1.4,1.2,5.1,1,0.008605029305645655,0
Ratko Varda,2001,0.0,0.0,15.0,1.0,1.0,5.0,1,0.008475162426760942,0
Caron Butler,2002,1.8,3.6,15.1,4.8,2.5,15.4,1,0.9972494144615521,1
Yao Ming,2002,2.5,3.5,20.6,4.5,2.1,13.5,1,0.9935833614215176,1
Amar'e Stoudemire,2002,0.4,3.6,16.2,5.9,2.3,13.5,1,0.9863648421926517,1
Nenê,2002,1.6,3.8,15.4,4.3,2.3,10.5,1,0.9697200252583577,0
Drew Gooden,2002,-0.4,1.3,15.0,3.0,2.1,12.5,1,0.7191140701837725,1
Carlos Boozer,2002,1.0,1.8,17.9,2.4,1.3,10.0,1,0.6603480893385014,2
Manu Ginóbili,2002,1.4,2.4,14.7,2.5,1.4,7.6,1,0.5216889051604002,2
Gordan Giriček,2002,-0.5,0.7,12.1,2.4,1.9,12.3,1,0.48896182949840233,2
Jay Williams,2002,0.0,1.3,12.2,2.1,2.3,9.5,1,0.3652126048927667,2
Dajuan Wagner,2002,-0.9,0.1,10.9,3.4,1.8,13.4,1,0.33468707559721866,0
Mehmet Okur,2002,0.5,2.1,14.8,1.8,0.9,6.9,1,0.31483212910067787,0
J.R. Bremer,2002,0.6,1.2,12.7,1.7,0.9,8.3,1,0.21030462333103492,2
Vincent Yarbrough,2002,-0.1,1.7,9.5,1.1,1.4,6.9,1,0.19295167783739936,0
Marko Jarić,2002,0.8,1.3,14.4,1.6,1.6,7.4,1,0.1863389883641297,0
Rasual Butler,2002,-0.2,1.4,9.5,1.4,1.1,7.5,1,0.1599651695266649,0
Junior Harrington,2002,-1.6,2.4,6.4,1.4,1.9,5.1,1,0.13491098941272897,0
Mike Batiste,2002,-0.5,0.7,12.2,1.2,0.9,6.4,1,0.038562928551627504,0
Juan Dixon,2002,-0.3,0.5,11.0,1.1,1.0,6.4,1,0.02987159300053307,0
Smush Parker,2002,-0.4,0.5,11.3,1.8,2.0,6.2,1,0.024962244987554196,0
Mike Dunleavy,2002,0.4,0.4,12.5,1.2,1.0,5.7,1,0.020489524142765402,0
Reggie Evans,2002,-0.3,1.7,10.4,2.3,0.8,3.2,1,0.01899616106879429,0
Nikoloz Tskitishvili,2002,-1.2,1.3,4.9,0.8,1.0,3.9,1,0.016623964011705218,0
Casey Jacobsen,2002,-0.1,0.7,9.2,1.5,0.8,5.1,1,0.01621741551506049,0
Lonny Baxter,2002,-0.6,0.5,11.3,1.9,0.8,4.8,1,0.009217721327978433,0
Pat Burke,2002,-0.9,0.6,8.3,0.9,0.8,4.3,1,0.00879075266835775,0
Sean Lampley,2002,0.0,0.4,12.4,2.3,0.7,4.8,1,0.008236239786340742,0
Melvin Ely,2002,-0.4,0.4,10.8,1.4,1.0,4.5,1,0.008006832287325162,0
Chris Owens,2002,0.0,0.0,20.1,0.0,1.0,4.0,1,0.007726741045362383,0
Tayshaun Prince,2002,0.2,0.6,11.7,0.4,0.5,3.3,1,0.007653342768963519,0
Dan Gadzuric,2002,-0.3,0.7,11.2,1.1,0.6,3.4,1,0.007045281542786143,0
LeBron James,2003,2.9,2.6,18.3,5.8,3.5,20.9,1,0.9995783786616041,1
Carmelo Anthony,2003,1.6,2.4,17.6,6.4,3.0,21.0,1,0.9991375953130535,1
Dwyane Wade,2003,1.9,2.3,17.6,5.1,3.2,16.2,1,0.9899711526479041,1
Chris Bosh,2003,0.8,3.8,15.1,3.8,1.4,11.5,1,0.9803055391603928,1
Kirk Hinrich,2003,0.8,1.9,13.1,2.2,2.7,12.0,1,0.8753503552557709,1
Udonis Haslem,2003,0.0,2.1,13.7,2.4,1.0,7.3,1,0.3032130672059454,2
Jarvis Hayes,2003,-1.1,1.1,9.4,1.4,1.6,9.6,1,0.27014810866206246,2
Josh Howard,2003,0.8,1.2,15.7,2.1,1.0,8.6,1,0.2519475106737626,2
Leandro Barbosa,2003,0.5,1.0,12.7,0.9,1.7,7.9,1,0.1758369393511739,0
Marquis Daniels,2003,1.1,0.4,20.1,1.4,0.8,8.5,1,0.12924282623324942,2
Raül López,2003,-0.3,1.2,12.0,1.4,2.1,7.0,1,0.11653145113801253,0
T.J. Ford,2003,-0.1,0.9,12.1,1.8,2.5,7.1,1,0.08150247510346885,2
Marcus Banks,2003,-0.4,1.4,11.0,1.6,1.5,5.9,1,0.07228105256359428,0
Willie Green,2003,-0.3,0.6,10.8,1.5,1.1,6.9,1,0.040969108105733315,0
Chris Kaman,2003,-1.0,0.9,9.6,1.7,1.9,6.1,1,0.03543196077821059,0
Steve Blake,2003,-0.2,0.7,10.9,0.9,1.7,5.9,1,0.03481651551783506,0
Ronald Dupree,2003,-0.5,0.9,9.7,2.2,1.1,6.2,1,0.03267308031620867,0
David West,2003,0.4,1.3,15.9,1.1,0.7,3.8,1,0.028751003587602204,0
Sasha Pavlović,2003,-0.6,1.1,8.7,1.1,0.8,4.8,1,0.024164385863087688,0
Boris Diaw,2003,-0.2,1.1,8.8,1.2,1.7,4.5,1,0.023885637603830633,0
Mickaël Piétrus,2003,0.3,0.7,12.9,1.4,0.8,5.3,1,0.023179000005581183,0
Darius Songaila,2003,0.2,0.9,14.6,1.2,0.6,4.6,1,0.0225235282253541,0
Linton Johnson,2003,-0.2,1.1,9.6,0.9,0.9,4.2,1,0.020483780609631665,0
Kyle Korver,2003,0.3,0.8,10.1,0.3,0.6,4.5,1,0.019900121678731654,0
Francisco Elson,2003,0.0,1.2,11.2,0.7,0.6,3.5,1,0.017897647519425176,0
Keith Bogans,2003,-0.2,0.0,11.0,1.4,1.0,6.8,1,0.01729686705504223,0
Brian Cook,2003,0.1,0.7,14.0,0.8,0.5,4.4,1,0.015956971399673208,0
Mike Sweetney,2003,0.1,0.7,17.2,1.4,0.8,4.3,1,0.015184063277080563,0
Luke Ridnour,2003,0.2,0.2,13.1,1.1,1.2,5.5,1,0.014334040592947236,0
Mo Williams,2003,-0.4,0.5,9.4,1.0,0.9,5.0,1,0.012737627671983482,0
Ben Gordon,2004,1.4,2.7,14.9,3.3,2.3,15.1,1,0.991136888112893,1
Emeka Okafor,2004,0.0,3.1,16.3,4.7,1.7,15.1,1,0.9905666491692948,1
Dwight Howard,2004,1.4,3.5,17.2,5.0,2.0,12.0,1,0.9759244030929588,1
Andre Iguodala,2004,2.3,4.0,13.5,2.6,1.7,9.0,1,0.9653944238901324,1
Luol Deng,2004,1.3,2.9,14.2,2.7,1.9,11.7,1,0.9580074387008624,1
Andrés Nocioni,2004,0.0,3.3,10.1,2.7,1.7,8.4,1,0.8014584768720799,0
Nenad Krstić,2004,-0.6,2.5,13.4,3.4,1.5,10.0,1,0.7243778684028656,2
Chris Duhon,2004,0.7,3.3,9.8,0.8,1.5,5.9,1,0.6374919279402375,0
Josh Smith,2004,0.8,1.8,15.4,3.2,1.8,9.7,1,0.5501816374369922,2
Jameer Nelson,2004,0.5,1.3,14.5,1.4,1.5,8.7,1,0.3234786843832299,2
Josh Childress,2004,0.8,0.9,15.2,2.9,1.3,10.1,1,0.2964949169277543,2
J.R. Smith,2004,-0.4,0.9,10.9,2.1,1.4,10.3,1,0.28678350091563554,0
Beno Udrih,2004,0.9,1.8,14.3,1.1,1.0,5.9,1,0.17753427853217948,0
Tony Allen,2004,0.7,1.6,14.7,2.0,1.0,6.4,1,0.14199714703652153,0
Devin Harris,2004,1.2,1.6,14.7,1.4,1.1,5.7,1,0.126047068041472,0
Al Jefferson,2004,-0.1,1.4,16.6,1.9,0.9,6.7,1,0.12275123689608966,2
Matt Bonner,2004,0.5,0.9,14.7,0.9,0.5,7.2,1,0.10367763082165465,0
Jackie Butler,2004,0.1,0.0,90.3,0.7,0.3,3.3,1,0.06709072854065586,0
Shaun Livingston,2004,-0.1,0.7,10.4,2.0,2.5,7.4,1,0.06512186191377167,0
Trevor Ariza,2004,0.5,1.3,13.3,2.2,0.9,5.9,1,0.0642149668795123,0
Nick Collison,2004,0.1,1.2,15.0,1.4,0.8,5.6,1,0.05766338310958919,0
David Harrison,2004,-0.2,1.1,12.9,2.1,1.2,6.1,1,0.05063051474853678,0
Anderson Varejão,2004,0.5,1.4,17.0,2.4,0.5,4.9,1,0.04487570813572229,0
Quinton Ross,2004,-0.3,1.3,8.9,1.4,0.7,5.1,1,0.03666452020563948,0
Sebastian Telfair,2004,-1.3,0.5,9.7,2.0,1.8,6.8,1,0.02593222023806095,0
Damien Wilkins,2004,0.3,0.3,13.4,1.2,0.6,6.3,1,0.024144298881921,0
Jackson Vroman,2004,-0.5,0.8,9.6,1.6,1.4,4.6,1,0.014014562522736097,0
Delonte West,2004,0.2,0.5,12.3,0.7,0.6,4.5,1,0.012527558184463607,0
Carlos Delfino,2004,-0.1,0.8,8.6,1.3,0.8,3.9,1,0.009779957461844907,0
Kirk Snyder,2004,-0.5,0.4,8.6,1.4,0.9,5.0,1,0.00943543724003691,0
Chris Paul,2005,5.1,3.6,22.1,6.0,2.3,16.1,1,0.9989078420739315,1
Luther Head,2005,1.1,2.9,11.2,1.5,1.5,8.8,1,0.8296929059519823,2
Raymond Felton,2005,0.8,1.8,14.2,2.8,2.3,11.9,1,0.82930269718785,2
Charlie Villanueva,2005,0.6,1.0,16.4,2.0,1.2,13.0,1,0.7656916092578335,1
Andrew Bogut,2005,1.4,2.4,15.2,2.4,1.5,9.4,1,0.7643249604665586,1
Danny Granger,2005,1.4,3.0,14.7,1.9,1.0,7.5,1,0.7333614014441385,2
Channing Frye,2005,0.5,0.9,18.1,3.5,1.5,12.3,1,0.5801683628104211,1
Deron Williams,2005,0.2,1.3,12.4,1.7,1.8,10.8,1,0.569674756001792,1
Šarūnas Jasikevičius,2005,0.9,1.7,12.9,1.8,1.5,7.3,1,0.2570545390700511,0
Rashad McCants,2005,0.1,1.4,12.6,1.3,1.1,7.9,1,0.22755363443437382,0
Ryan Gomes,2005,0.3,1.2,14.0,2.4,0.9,7.6,1,0.12873288655906834,2
Nate Robinson,2005,-0.1,0.5,12.6,2.8,1.6,9.3,1,0.1087014671939297,0
Francisco García,2005,0.4,1.6,10.3,1.5,1.1,5.6,1,0.08761086345096568,0
Salim Stoudamire,2005,-0.2,0.0,12.5,1.8,1.3,9.7,1,0.08396459848053897,0
Ike Diogu,2005,0.0,1.0,15.8,2.4,1.1,7.0,1,0.07585364066133764,0
Marvin Williams,2005,-0.7,0.7,12.2,3.2,1.1,8.5,1,0.07145420794943769,2
Sean May,2005,0.0,0.5,15.3,2.8,1.4,8.2,1,0.06725427206691711,0
Monta Ellis,2005,0.1,0.8,11.1,1.2,1.2,6.8,1,0.06044236956184895,0
Bracey Wright,2005,0.0,0.1,12.1,2.3,1.1,8.9,1,0.05505022881423236,0
Amir Johnson,2005,0.0,0.0,20.3,1.3,1.3,6.7,1,0.026195631100527052,0
David Lee,2005,0.6,0.8,15.4,1.8,0.8,5.1,1,0.0250268853360619,0
Chuck Hayes,2005,0.5,1.1,18.0,1.1,0.3,3.7,1,0.021609573506513546,0
Joey Graham,2005,-0.7,0.3,10.2,1.7,1.2,6.7,1,0.021047876375825177,0
Martell Webster,2005,-0.1,0.1,11.6,1.2,0.7,6.6,1,0.01888890466339097,0
Jarrett Jack,2005,-0.4,0.1,12.3,2.0,1.3,6.7,1,0.016978080577706403,0
James Singleton,2005,0.4,1.1,13.6,0.8,0.5,3.4,1,0.016674155769996157,0
Alan Anderson,2005,-0.2,0.3,10.4,1.1,0.9,5.8,1,0.01578053777014076,0
Hakim Warrick,2005,-0.5,1.1,11.0,1.7,0.8,4.1,1,0.015542420584060471,0
Orien Greene,2005,-0.8,1.4,6.4,0.9,1.4,3.2,1,0.015061628467238289,0
Daniel Ewing,2005,-0.3,1.0,7.6,0.7,0.9,3.8,1,0.013557055428404845,0
Brandon Roy,2006,2.0,1.0,18.0,4.2,2.0,16.8,1,0.9600186892405252,1
Andrea Bargnani,2006,0.1,1.7,12.8,2.2,1.6,11.6,1,0.760839514872817,1
Jorge Garbajosa,2006,1.1,2.4,12.1,1.2,1.0,8.5,1,0.6775741222065631,0
Randy Foye,2006,0.5,1.3,14.0,2.3,1.9,10.1,1,0.46246944791914785,1
Rajon Rondo,2006,0.8,2.6,13.1,2.4,1.8,6.4,1,0.40001883883170203,0
Rudy Gay,2006,-0.1,1.0,12.4,2.7,1.8,10.8,1,0.38288283516636956,1
Paul Millsap,2006,0.9,2.3,17.6,2.5,1.1,6.8,1,0.3721904633244372,2
Adam Morrison,2006,-1.8,0.8,7.9,2.2,1.7,11.8,1,0.36371394875035823,2
LaMarcus Aldridge,2006,0.2,1.0,17.1,1.8,0.7,9.0,1,0.2396198620837653,0
Tyrus Thomas,2006,0.2,2.6,14.8,2.4,1.3,5.2,1,0.2331354411948929,2
Craig Smith,2006,0.1,1.7,15.7,2.3,0.9,7.4,1,0.2243631727093784,2
Walter Herrmann,2006,0.7,0.6,16.1,1.1,0.7,9.2,1,0.2003856294905757,0
Shelden Williams,2006,-0.5,1.9,12.3,1.8,1.2,5.5,1,0.10797935861681114,0
Renaldo Balkman,2006,0.9,1.7,16.1,1.3,0.7,4.9,1,0.0938490743156841,0
Marcus Williams,2006,-0.6,1.0,11.5,1.1,1.8,6.8,1,0.07869471933906891,0
Rodney Carney,2006,-0.1,1.0,11.4,1.3,0.6,6.6,1,0.06340534600532279,0
Kelenna Azubuike,2006,0.2,0.5,13.4,1.9,1.0,7.1,1,0.042760544448816176,0
Tarence Kinsey,2006,0.0,0.3,13.0,2.0,1.0,7.7,1,0.041725014076832836,0
James White,2006,-0.1,0.2,12.1,2.5,0.8,8.3,1,0.04108957302427567,0
Thabo Sefolosha,2006,-0.1,1.7,8.5,0.6,0.8,3.6,1,0.03558363076955881,0
Daniel Gibson,2006,0.3,1.2,9.4,0.7,0.7,4.6,1,0.0328025130024922,0
Allan Ray,2006,-0.1,0.5,10.0,1.2,0.9,6.2,1,0.025584599491770083,0
JJ Redick,2006,0.3,0.5,13.0,1.4,0.5,6.0,1,0.024997826667440402,0
Ersan İlyasova,2006,-0.2,0.5,12.1,1.3,0.8,6.1,1,0.024892516256487533,0
Ronnie Brewer,2006,0.6,0.7,15.2,1.5,0.4,4.6,1,0.016783183108497485,0
Jordan Farmar,2006,0.1,0.7,10.8,0.5,1.0,4.4,1,0.0161391637536299,0
Josh Boone,2006,-0.2,0.8,14.6,1.7,0.5,4.2,1,0.012586322846078872,0
Kyle Lowry,2006,0.3,0.2,18.3,2.8,1.2,5.6,1,0.012121133869668954,0
Yakhouba Diawara,2006,-0.6,0.8,5.3,0.8,0.6,4.4,1,0.011592566185324178,0
Leon Powe,2006,-0.3,0.8,14.6,2.3,0.7,4.2,1,0.010801675601368316,0
Kevin Durant,2007,1.3,1.9,15.8,5.6,2.9,20.3,1,0.9975411139785618,1
