Player,Season,WS/48,PER,PTS,TRB,AST,STL,BLK,AllNBA_pred_proba,Class
Chris Bosh,2015,0.172,20.2,19.1,7.4,2.4,0.7,0.6,0.03909594822964217,0
Rudy Gobert,2015,0.16,17.5,9.1,11.0,1.5,0.7,2.2,0.03877514584969464,0
Russell Westbrook,2016,0.224,30.6,31.6,10.7,10.4,1.6,0.4,0.9814788685949242,1
Anthony Davis,2016,0.195,27.5,28.0,11.8,2.1,1.3,2.2,0.9749463067448249,1
James Harden,2016,0.245,27.4,29.1,8.1,11.2,1.5,0.5,0.9698069653085546,1
Isaiah Thomas,2016,0.234,26.5,28.9,2.7,5.9,0.9,0.2,0.9537216856742579,2
LeBron James,2016,0.221,27.0,26.4,8.6,8.7,1.2,0.6,0.9523629088621768,1
Kevin Durant,2016,0.278,27.6,25.1,8.3,4.8,1.1,1.6,0.9369670300590954,2
Kawhi Leonard,2016,0.264,27.6,25.5,5.8,3.5,1.8,0.7,0.9355994212093207,1
Stephen Curry,2016,0.229,24.6,25.3,4.5,6.6,1.8,0.2,0.9152760429782736,2
Jimmy Butler,2016,0.236,25.1,23.9,6.2,5.5,1.9,0.4,0.908769855540435,3
Giannis Antetokounmpo,2016,0.21,26.1,22.9,8.8,5.4,1.6,1.9,0.8731928562766014,2
Draymond Green,2016,0.16,16.5,10.2,7.9,7.0,2.0,1.4,0.8558031270753557,3
Kyle Lowry,2016,0.216,22.9,22.4,4.8,7.0,1.5,0.3,0.8164240061345773,0
Chris Paul,2016,0.264,26.2,18.1,5.0,9.2,2.0,0.1,0.772268249107007,0
Gordon Hayward,2016,0.199,22.2,21.9,5.4,3.5,1.0,0.3,0.764613429471278,0
Rudy Gobert,2016,0.25,23.3,14.0,12.8,1.2,0.6,2.6,0.7472332856189965,2
DeMar DeRozan,2016,0.166,24.0,27.3,5.2,3.9,1.1,0.2,0.6653372915074015,3
Blake Griffin,2016,0.179,22.6,21.6,8.1,4.9,0.9,0.4,0.5889683210429701,0
Damian Lillard,2016,0.185,24.1,27.0,4.9,5.9,0.9,0.3,0.5705048135594718,0
Bradley Beal,2016,0.152,20.1,23.1,3.1,3.5,1.1,0.3,0.5535489540045296,0
Mike Conley,2016,0.209,23.2,20.5,3.5,6.3,1.3,0.3,0.5519240610220121,0
John Wall,2016,0.149,23.2,23.1,4.2,10.7,2.0,0.6,0.5002470009108239,3
Kyrie Irving,2016,0.17,23.0,25.2,3.2,5.8,1.2,0.3,0.421918027550379,0
DeMarcus Cousins,2016,0.149,25.8,27.0,11.0,4.6,1.4,1.3,0.35350912638024246,0
DeAndre Jordan,2016,0.221,21.8,12.7,13.8,1.2,0.6,1.7,0.3526787609168259,3
Kemba Walker,2016,0.142,21.3,23.2,3.9,5.5,1.1,0.3,0.3484884731135654,0
CJ McCollum,2016,0.131,19.9,23.0,3.6,3.6,0.9,0.5,0.31017456459960796,0
Karl-Anthony Towns,2016,0.201,25.9,25.1,12.3,2.7,0.7,1.3,0.2568941057574854,0
Hassan Whiteside,2016,0.181,22.6,17.0,14.1,0.7,0.7,2.1,0.18488531314329476,0
Kevin Love,2016,0.163,21.1,19.0,11.1,1.9,0.9,0.4,0.14709338592460963,0
Klay Thompson,2016,0.129,17.4,22.3,3.7,2.1,0.8,0.5,0.10756664306005566,0
Anthony Davis,2017,0.241,28.9,28.1,11.1,2.3,1.5,2.6,0.9898730757515927,1
James Harden,2017,0.289,29.8,30.4,5.4,8.8,1.8,0.7,0.979777083323711,1
LeBron James,2017,0.221,28.6,27.5,8.6,9.1,1.4,0.9,0.9703056585325756,1
Stephen Curry,2017,0.267,28.2,26.4,5.1,6.1,1.6,0.2,0.9240098180171218,3
Kevin Durant,2017,0.215,26.0,26.4,6.8,5.4,0.7,1.8,0.9056275433255353,1
Russell Westbrook,2017,0.166,24.7,25.4,10.1,10.3,1.8,0.3,0.8636334270089792,2
Damian Lillard,2017,0.227,25.2,26.9,4.5,6.6,1.1,0.4,0.8412675427820537,1
Jimmy Butler,2017,0.198,23.7,22.2,5.3,4.9,2.0,0.4,0.8343029857003221,3
Chris Paul,2017,0.265,24.4,18.6,5.4,7.9,1.7,0.2,0.8215081558677214,0
Giannis Antetokounmpo,2017,0.207,27.3,26.9,10.0,4.8,1.5,1.4,0.8134573241173284,2
Karl-Anthony Towns,2017,0.23,24.9,21.3,12.3,2.4,0.8,1.4,0.7872869375990997,3
Victor Oladipo,2017,0.155,23.1,23.1,5.2,4.3,2.4,0.8,0.7384052188785961,3
Joel Embiid,2017,0.155,22.9,22.9,11.0,3.2,0.6,1.8,0.7167445444196914,2
LaMarcus Aldridge,2017,0.209,25.0,23.1,8.5,2.0,0.6,1.2,0.7122261859866814,2
DeMar DeRozan,2017,0.17,21.0,23.0,3.9,5.2,1.1,0.3,0.649236879429102,2
Kyrie Irving,2017,0.222,25.0,24.4,3.8,5.1,1.1,0.3,0.5681445451510236,0
DeMarcus Cousins,2017,0.13,22.6,25.2,12.9,5.4,1.6,1.6,0.5275344956944792,0
Nikola Jokić,2017,0.211,24.4,18.5,10.7,6.1,1.2,0.8,0.4387096112037679,0
Paul George,2017,0.147,18.7,21.9,5.7,3.3,2.0,0.5,0.43442492833012875,3
Kemba Walker,2017,0.15,20.6,22.1,3.1,5.6,1.1,0.3,0.2609870800484378,0
Kevin Love,2017,0.185,22.4,17.6,9.3,1.7,0.7,0.4,0.18281617256849225,0
DeAndre Jordan,2017,0.186,20.2,12.0,15.2,1.5,0.5,0.9,0.15616271225792758,0
Rudy Gobert,2017,0.214,20.7,13.5,10.7,1.4,0.8,2.3,0.13112576419809652,0
Dwight Howard,2017,0.132,20.5,16.6,12.5,1.3,0.6,1.6,0.11961557824094259,0
MarShon Brooks,2017,0.179,26.1,20.1,3.0,3.6,1.6,0.4,0.10019611314090689,0
Lou Williams,2017,0.125,20.2,22.6,2.5,5.3,1.1,0.2,0.09083188794807924,0
Andre Drummond,2017,0.188,22.9,15.0,16.0,3.0,1.5,1.6,0.08161673795862198,0
Clint Capela,2017,0.242,24.5,13.9,10.8,0.9,0.8,1.9,0.07519787797647576,0
Hassan Whiteside,2017,0.187,24.1,14.0,11.4,1.0,0.7,1.7,0.0643594048287293,0
Kristaps Porziņģis,2017,0.099,20.4,22.7,6.6,1.2,0.8,2.4,0.062389141643348585,0
James Harden,2018,0.254,30.6,36.1,6.6,7.5,2.0,0.7,0.9824289651130912,1
Paul George,2018,0.201,23.3,28.0,8.2,4.1,2.2,0.4,0.9817678421915916,1
Giannis Antetokounmpo,2018,0.292,30.9,27.7,12.5,5.9,1.3,1.5,0.9610943042704784,1
Joel Embiid,2018,0.194,26.1,27.5,13.6,3.7,0.7,1.9,0.9503057245105353,2
Kawhi Leonard,2018,0.224,25.8,26.6,7.3,3.3,1.8,0.4,0.9465130032637872,2
Nikola Jokić,2018,0.226,26.3,20.1,10.8,7.3,1.4,0.7,0.941595272015263,1
LeBron James,2018,0.179,25.6,27.4,8.5,8.3,1.3,0.6,0.8682605915135588,3
Stephen Curry,2018,0.199,24.4,27.3,5.3,5.2,1.3,0.4,0.8597891061776812,1
Damian Lillard,2018,0.205,23.7,25.8,4.6,6.9,1.1,0.4,0.8302629599237248,2
Kevin Durant,2018,0.204,24.2,26.0,6.4,5.9,0.7,1.1,0.8088241680852097,2
Rudy Gobert,2018,0.268,24.6,15.9,12.9,2.0,0.8,2.3,0.7704744920672134,3
Kyrie Irving,2018,0.197,24.3,23.8,5.0,6.9,1.5,0.5,0.7700600598494172,2
Russell Westbrook,2018,0.124,21.1,22.9,11.1,10.7,1.9,0.5,0.7453660759774952,3
Anthony Davis,2018,0.247,30.3,25.9,12.0,3.9,1.6,2.4,0.7145767978936155,0
Blake Griffin,2018,0.147,21.0,24.5,7.5,5.4,0.7,0.4,0.443828743765256,3
Nikola Vučević,2018,0.193,25.5,20.8,12.0,3.8,1.0,1.1,0.42698432686592835,0
Mike Conley,2018,0.164,21.4,21.1,3.4,6.4,1.3,0.3,0.3795520015149381,0
Karl-Anthony Towns,2018,0.197,26.3,24.4,12.4,3.4,0.9,1.6,0.3432543369964924,0
Andre Drummond,2018,0.181,23.4,17.3,15.6,1.4,1.7,1.7,0.3164367454455838,0
LaMarcus Aldridge,2018,0.167,22.9,21.3,9.2,2.4,0.5,1.3,0.30122237373286265,0
Kemba Walker,2018,0.123,21.7,25.6,4.4,5.9,1.2,0.4,0.19256267898317547,3
Devin Booker,2018,0.076,20.2,26.6,4.1,6.8,0.9,0.2,0.18788836493640157,0
JaKarr Sampson,2018,0.173,22.5,20.0,8.0,1.0,1.0,0.8,0.13778820735505476,0
Jimmy Butler,2018,0.173,20.2,18.7,5.3,4.0,1.9,0.6,0.11675691754772019,0
John Collins,2018,0.158,21.8,19.5,9.8,2.0,0.4,0.6,0.10747008704509696,0
Clint Capela,2018,0.23,23.8,16.6,12.7,1.4,0.7,1.5,0.0962444241231449,0
DeAndre Jordan,2018,0.167,19.0,11.0,13.1,2.3,0.6,1.1,0.07701377251845931,0
Danilo Gallinari,2018,0.191,21.0,19.8,6.1,2.6,0.7,0.3,0.07533748971160106,0
Bradley Beal,2018,0.12,20.8,25.6,5.0,5.5,1.5,0.7,0.07107350723188918,0
Julius Randle,2018,0.131,20.9,21.4,8.7,3.1,0.7,0.6,0.0665393880838541,0
Anthony Davis,2019,0.25,27.4,26.1,9.3,3.2,1.5,2.3,0.9821942257585677,1
James Harden,2019,0.254,29.1,34.3,6.6,7.5,1.8,0.9,0.979868607234658,1
Luka Dončić,2019,0.207,27.6,28.8,9.4,8.8,1.0,0.2,0.9711358692866381,1
Giannis Antetokounmpo,2019,0.279,31.9,29.5,13.6,5.6,1.0,1.0,0.9686428123841693,1
Damian Lillard,2019,0.225,26.9,30.0,4.3,8.0,1.1,0.3,0.95749395629558,2
Kawhi Leonard,2019,0.226,26.9,27.1,7.1,4.9,1.8,0.6,0.9263981026441819,2
LeBron James,2019,0.204,25.5,25.3,7.8,10.2,1.2,0.5,0.8554698260021232,1
Nikola Jokić,2019,0.202,24.9,19.9,9.7,7.0,1.2,0.6,0.8247755441949518,2
Russell Westbrook,2019,0.098,21.0,27.2,7.9,7.0,1.6,0.4,0.7740282937691118,3
Jimmy Butler,2019,0.221,23.6,19.9,6.7,6.0,1.8,0.6,0.7411570981128509,3
Karl-Anthony Towns,2019,0.204,26.5,26.5,10.8,4.4,0.9,1.2,0.6477647814506303,0
Chris Paul,2019,0.193,21.7,17.6,5.0,6.7,1.6,0.2,0.6300934941267634,2
John Collins,2019,0.174,23.5,21.6,10.1,1.5,0.8,1.6,0.5565640212260815,0
Pascal Siakam,2019,0.123,17.9,22.9,7.3,3.5,1.0,0.9,0.525503550994235,2
Kyrie Irving,2019,0.21,26.2,27.4,5.2,6.4,1.4,0.5,0.5253640098136722,0
Jayson Tatum,2019,0.146,20.4,23.4,7.0,3.0,1.4,0.9,0.5166590310625736,3
Ben Simmons,2019,0.165,20.4,16.4,7.8,8.0,2.1,0.6,0.4770516115612149,3
Rudy Gobert,2019,0.221,21.7,15.1,13.5,1.5,0.8,2.0,0.42663628416456895,3
Hassan Whiteside,2019,0.204,25.0,15.5,13.5,1.2,0.4,2.9,0.37620653846819263,0
Joel Embiid,2019,0.192,25.8,23.0,11.6,3.0,0.9,1.3,0.37495207547241927,0
Clint Capela,2019,0.184,20.6,13.9,13.8,1.2,0.8,1.8,0.3380182497274807,0
Khris Middleton,2019,0.205,21.1,20.9,6.2,4.3,0.9,0.1,0.33765219946683717,0
Devin Booker,2019,0.143,20.6,26.6,4.2,6.5,0.7,0.3,0.3346888828869735,0
Jusuf Nurkić,2019,0.164,22.6,17.6,10.3,4.0,1.4,2.0,0.32934560448501393,0
Domantas Sabonis,2019,0.168,20.7,18.5,12.4,5.0,0.8,0.5,0.3137007939747945,0
Paul George,2019,0.161,21.1,21.5,5.7,3.9,1.4,0.4,0.3002090673240141,0
Montrezl Harrell,2019,0.191,23.2,18.6,7.1,1.7,0.6,1.1,0.29942055573968296,0
Bradley Beal,2019,0.118,23.2,30.5,4.2,6.1,1.2,0.4,0.27033946157264116,0
Nikola Vučević,2019,0.153,21.9,19.6,10.9,3.6,0.9,0.8,0.23568814186696724,0
Trae Young,2019,0.133,23.9,29.6,4.3,9.3,1.1,0.1,0.23187479698144853,0
Joel Embiid,2020,0.266,30.3,28.5,10.6,2.8,1.0,1.4,0.9800254860040261,2
Nikola Jokić,2020,0.301,31.3,26.4,10.8,8.3,1.3,0.7,0.9732386883333225,1
Giannis Antetokounmpo,2020,0.244,29.2,28.1,11.0,5.9,1.2,1.2,0.9720839357730943,1
Stephen Curry,2020,0.201,26.3,32.0,5.5,5.8,1.2,0.1,0.9454116236313276,1
Jimmy Butler,2020,0.255,26.5,21.5,6.9,7.1,2.1,0.3,0.9299243553464909,3
Damian Lillard,2020,0.209,25.6,28.8,4.2,7.5,0.9,0.3,0.9208184934110861,2
Luka Dončić,2020,0.163,25.3,27.7,8.0,8.6,1.0,0.5,0.8913579819448965,1
Kawhi Leonard,2020,0.238,26.0,24.8,6.5,5.2,1.6,0.4,0.8629694049188749,1
Bradley Beal,2020,0.132,22.7,31.3,4.7,4.4,1.2,0.4,0.8568600890942716,3
LeBron James,2020,0.179,24.2,25.0,7.7,7.8,1.1,0.6,0.8385720811797729,2
Kyrie Irving,2020,0.189,24.4,26.9,4.8,6.0,1.4,0.7,0.8117332770403841,3
Rudy Gobert,2020,0.248,23.5,14.3,13.5,1.3,0.6,2.7,0.7009375327028778,3
Julius Randle,2020,0.14,19.7,24.1,10.2,6.0,0.9,0.3,0.6800574262676242,2
Bam Adebayo,2020,0.197,22.7,18.7,9.0,5.4,1.2,1.0,0.6460959455638761,0
Kevin Durant,2020,0.206,26.4,26.9,7.1,5.6,0.7,1.3,0.5357729631183641,0
Paul George,2020,0.139,20.5,23.3,6.6,5.2,1.1,0.4,0.5154866686692555,3
Zion Williamson,2020,0.205,27.1,27.0,7.2,3.7,0.9,0.6,0.5132013291157005,0
Donovan Mitchell,2020,0.167,21.3,26.4,4.4,5.2,1.0,0.3,0.49053275409176483,0
DeMar DeRozan,2020,0.172,22.0,21.6,4.2,6.9,0.9,0.2,0.4814234141115758,0
James Harden,2020,0.208,24.5,24.6,7.9,10.8,1.2,0.8,0.43257271632295413,0
CJ McCollum,2020,0.141,20.8,23.1,3.9,4.7,0.9,0.4,0.3278947883917229,0
Karl-Anthony Towns,2020,0.153,23.1,24.8,10.6,4.5,0.8,1.1,0.3124057580811208,0
Trae Young,2020,0.163,23.0,25.3,3.9,9.4,0.8,0.2,0.2975343682721019,0
Jonas Valančiūnas,2020,0.213,24.4,17.1,12.5,1.8,0.6,0.9,0.27360594403113925,0
Nikola Vučević,2020,0.129,22.9,23.4,11.7,3.8,0.9,0.7,0.2660573888071064,0
Chris Paul,2020,0.201,21.4,16.4,4.5,8.9,1.4,0.3,0.2263389506186553,2
Domantas Sabonis,2020,0.149,20.6,20.3,12.0,6.7,1.2,0.5,0.21703395838877262,0
Jayson Tatum,2020,0.137,21.3,26.4,7.4,4.3,1.2,0.5,0.19132405152902246,0
Anthony Davis,2020,0.152,22.1,21.8,7.9,3.1,1.3,1.6,0.1875358616149393,0
Shai Gilgeous-Alexander,2020,0.143,21.6,23.7,4.7,5.9,0.8,0.7,0.1791711797657435,0
Giannis Antetokounmpo,2021,0.281,32.1,29.9,11.6,5.8,1.1,1.4,0.9722119786673648,1
Joel Embiid,2021,0.252,31.2,30.6,11.7,4.2,1.1,1.5,0.9722059233683252,2
Nikola Jokić,2021,0.296,32.8,27.1,13.8,7.9,1.5,0.9,0.9664550005773807,1
LeBron James,2021,0.172,26.2,30.3,8.2,6.2,1.3,1.1,0.9387668595943515,3
Kevin Durant,2021,0.198,25.6,29.9,7.4,6.4,0.9,0.9,0.9243038236591451,2
Luka Dončić,2021,0.159,25.1,28.4,9.1,8.7,1.2,0.6,0.9161015907564855,1
DeMar DeRozan,2021,0.154,23.1,27.9,5.2,4.9,0.9,0.3,0.8524412249176558,2
Trae Young,2021,0.181,25.4,28.4,3.7,9.7,0.9,0.1,0.7908604709003454,3
Stephen Curry,2021,0.173,21.4,25.5,5.2,6.3,1.3,0.4,0.7603833984776821,2
Chris Paul,2021,0.21,20.8,14.7,4.4,10.8,1.9,0.3,0.7260536066324751,3
Devin Booker,2021,0.156,21.3,26.8,5.0,4.8,1.1,0.4,0.7127230930632162,1
Karl-Anthony Towns,2021,0.199,24.1,24.6,9.8,3.6,1.0,1.1,0.7111935418810159,3
Jimmy Butler,2021,0.228,23.6,21.4,5.9,5.5,1.6,0.5,0.7028272275781903,0
Ja Morant,2021,0.171,24.4,27.4,5.7,6.7,1.2,0.4,0.6893173517561632,2
Pascal Siakam,2021,0.151,20.3,22.8,8.5,5.3,1.3,0.6,0.6871421135815531,3
Jayson Tatum,2021,0.169,21.8,26.9,8.0,4.4,1.0,0.6,0.6202997550531835,1
Anthony Davis,2021,0.155,23.9,23.2,9.9,3.1,1.2,2.3,0.5790307717837515,0
Bam Adebayo,2021,0.188,21.8,19.1,10.1,3.4,1.4,0.8,0.513751700955579,0
Dejounte Murray,2021,0.149,22.3,21.1,8.3,9.2,2.0,0.3,0.4337650423406888,0
James Harden,2021,0.152,20.9,22.0,7.7,10.3,1.3,0.6,0.29923851824664016,0
Kyrie Irving,2021,0.147,21.4,27.4,4.4,5.8,1.4,0.6,0.28057067281965226,0
Rudy Gobert,2021,0.264,24.7,15.6,14.7,1.1,0.7,2.1,0.2766523312706065,0
Donovan Mitchell,2021,0.152,21.6,25.9,4.2,5.3,1.5,0.2,0.21257278415808012,0
Jaylen Brown,2021,0.124,18.9,23.6,6.1,3.5,1.1,0.3,0.18440446530100058,0
Kristaps Porziņģis,2021,0.18,23.7,20.2,8.1,2.3,0.7,1.6,0.18124618294865044,0
Deandre Ayton,2021,0.203,21.9,17.2,10.2,1.4,0.7,0.7,0.16405169743461964,0
Domantas Sabonis,2021,0.159,21.9,18.9,12.1,5.2,1.0,0.4,0.1446280450624261,0
Darius Garland,2021,0.125,19.0,21.7,3.3,8.6,1.3,0.1,0.1304536064674136,0
Jonas Valančiūnas,2021,0.156,21.2,17.8,11.4,2.6,0.6,0.8,0.1293319136665032,0
Robert Williams,2021,0.262,22.1,10.0,9.6,2.0,0.9,2.2,0.11715789550969292,0
Joel Embiid,2022,0.259,31.4,33.1,10.2,4.2,1.0,1.7,0.9878427313922398,1
Luka Dončić,2022,0.204,28.7,32.4,8.6,8.0,1.4,0.5,0.9732102827557679,1
Shai Gilgeous-Alexander,2022,0.226,27.2,31.4,4.8,5.5,1.6,1.0,0.9640013384248891,1
Giannis Antetokounmpo,2022,0.204,29.0,31.1,11.8,5.7,0.8,0.8,0.9456186852055747,1
Damian Lillard,2022,0.205,26.7,32.2,4.8,7.3,0.9,0.3,0.9345601763307453,3
Jimmy Butler,2022,0.277,27.6,22.9,5.9,5.3,1.8,0.3,0.9241151488378185,2
Donovan Mitchell,2022,0.176,22.9,28.3,4.3,4.4,1.5,0.4,0.9119801731549535,2
LeBron James,2022,0.138,23.9,28.9,8.3,6.8,0.9,0.6,0.9118290195024555,3
Nikola Jokić,2022,0.308,31.5,24.5,11.8,9.8,1.3,0.7,0.9001124388407773,2
Domantas Sabonis,2022,0.221,23.5,19.1,12.3,7.3,0.8,0.5,0.889191808845134,3
Anthony Davis,2022,0.226,27.8,25.9,12.5,2.6,1.1,2.0,0.8791570858646668,0
Stephen Curry,2022,0.192,24.1,29.4,6.1,6.3,0.9,0.4,0.8714102512017652,2
Jayson Tatum,2022,0.185,23.7,30.1,8.8,4.6,1.1,0.7,0.8706567893604843,1
Kawhi Leonard,2022,0.194,23.9,23.8,6.5,3.9,1.4,0.5,0.6538066675864055,0
James Harden,2022,0.188,21.6,21.0,6.1,10.7,1.2,0.5,0.6391973356612848,0
Julius Randle,2022,0.142,20.3,25.1,10.0,4.1,0.6,0.3,0.6286072176287821,3
Tyrese Haliburton,2022,0.195,23.6,20.7,3.7,10.4,1.6,0.4,0.5988225091765094,0
Jalen Brunson,2022,0.175,21.2,24.0,3.5,6.2,0.9,0.2,0.5523914588583526,0
Devin Booker,2022,0.157,22.0,27.8,4.5,5.5,1.0,0.3,0.5423947120038183,0
Pascal Siakam,2022,0.141,20.3,24.2,7.8,5.8,0.9,0.5,0.542362261415138,0
Kyrie Irving,2022,0.159,22.4,27.1,5.1,5.5,1.1,0.8,0.5330894986870941,0
Kristaps Porziņģis,2022,0.174,23.1,23.2,8.4,2.7,0.9,1.5,0.5313191789864132,0
Zion Williamson,2022,0.18,25.2,26.0,7.0,4.6,1.1,0.6,0.5118728589442052,0
Lauri Markkanen,2022,0.173,22.1,25.6,8.6,1.9,0.6,0.6,0.49762391346865964,0
Jaylen Brown,2022,0.1,19.1,26.6,6.9,3.5,1.1,0.4,0.480214191140324,2
Kevin Durant,2022,0.194,25.9,29.1,6.7,5.0,0.7,1.4,0.4041060699669847,0
Darius Garland,2022,0.148,18.8,21.6,2.7,7.8,1.2,0.1,0.38139102977027267,0
Ja Morant,2022,0.148,23.3,26.2,5.9,8.1,1.1,0.3,0.37710493059108097,0
De'Aaron Fox,2022,0.146,21.8,25.0,4.2,6.1,1.1,0.3,0.3537227258532504,3
Desmond Bane,2022,0.151,19.1,21.5,5.0,4.4,1.0,0.4,0.3183658002952632,0
Joel Embiid,2023,0.275,34.1,34.7,11.0,5.6,1.2,1.7,0.990082947305574,0
Giannis Antetokounmpo,2023,0.246,29.9,30.4,11.5,6.5,1.2,1.1,0.986917191347465,1
Shai Gilgeous-Alexander,2023,0.275,29.3,30.1,5.5,6.2,2.0,0.9,0.9783831265540297,1
Luka Dončić,2023,0.22,28.1,33.9,9.2,9.8,1.4,0.5,0.9759951474423239,1
Nikola Jokić,2023,0.299,31.0,26.4,12.4,9.0,1.4,0.9,0.9394505102051999,1
Jalen Brunson,2023,0.198,23.4,28.7,3.6,6.7,0.9,0.2,0.9269842012073115,2
Domantas Sabonis,2023,0.206,23.2,19.4,13.7,8.2,0.9,0.6,0.881779572139861,3
Jayson Tatum,2023,0.189,22.3,26.9,8.1,4.9,1.0,0.6,0.8647896670612653,1
Anthony Davis,2023,0.21,25.8,24.7,12.6,3.5,1.2,2.3,0.7887208596200951,2
LeBron James,2023,0.164,23.7,25.7,7.3,8.3,1.3,0.5,0.7200132317656923,3
Tyrese Haliburton,2023,0.195,23.3,20.1,3.9,10.9,1.2,0.7,0.7189600878107539,3
Donovan Mitchell,2023,0.159,22.1,26.6,5.1,6.1,1.8,0.5,0.7187547716295049,0
Devin Booker,2023,0.181,21.9,27.1,4.5,6.9,0.9,0.4,0.6269584958809283,3
Kevin Durant,2023,0.142,21.2,27.1,6.6,5.0,0.9,1.2,0.625011257383399,2
Rudy Gobert,2023,0.216,19.3,14.0,12.9,1.3,0.7,2.1,0.5987254762651034,0
Zion Williamson,2023,0.164,22.8,22.9,5.8,5.0,1.1,0.7,0.5973530300995815,0
Jimmy Butler,2023,0.214,22.0,20.8,5.3,5.0,1.3,0.3,0.5915596193517708,0
Kristaps Porziņģis,2023,0.226,23.2,20.1,7.2,2.0,0.7,1.9,0.5554919132473704,0
Kyrie Irving,2023,0.163,21.9,25.6,5.0,5.2,1.3,0.5,0.553876919580609,0
Kawhi Leonard,2023,0.184,23.2,23.7,6.1,3.6,1.6,0.9,0.5281364309181149,2
Damian Lillard,2023,0.143,19.6,24.3,4.4,7.0,1.0,0.2,0.47213712476343767,0
De'Aaron Fox,2023,0.117,20.1,26.6,4.6,5.6,2.0,0.4,0.4682738287051065,0
Lauri Markkanen,2023,0.163,21.5,23.2,8.2,2.0,0.9,0.5,0.4577747705394354,0
DeMar DeRozan,2023,0.147,19.7,24.0,4.3,5.3,1.1,0.6,0.4423138180302724,0
Paul George,2023,0.14,19.3,22.6,5.2,3.5,1.5,0.5,0.41842763242028025,0
Tyrese Maxey,2023,0.147,19.8,25.9,3.7,6.2,1.0,0.5,0.40839501878646883,0
Alperen Şengün,2023,0.163,22.0,21.1,9.3,5.0,1.2,0.7,0.3353566281039413,0
Anthony Edwards,2023,0.13,19.7,25.9,5.4,5.1,1.3,0.5,0.32613109438971644,2
Stephen Curry,2023,0.142,20.6,26.4,4.5,5.1,0.7,0.4,0.28803481847826146,3
Karl-Anthony Towns,2023,0.148,18.8,21.8,8.3,3.0,0.7,0.7,0.2759853726891185,0
