Player,Season,WS/48,PER,PTS,TRB,AST,STL,BLK,AllNBA_pred_proba,Class
Joel Embiid,2020,0.266,30.3,28.5,10.6,2.8,1.0,1.4,0.5712959810599401,2
Jimmy Butler,2020,0.255,26.5,21.5,6.9,7.1,2.1,0.3,0.5544489267974092,3
Luka Dončić,2020,0.163,25.3,27.7,8.0,8.6,1.0,0.5,0.5529972308088242,1
Damian Lillard,2020,0.209,25.6,28.8,4.2,7.5,0.9,0.3,0.5529972308088242,2
James Harden,2020,0.208,24.5,24.6,7.9,10.8,1.2,0.8,0.5464168258638631,0
Stephen Curry,2020,0.201,26.3,32.0,5.5,5.8,1.2,0.1,0.5451869949758963,1
Rudy Gobert,2020,0.248,23.5,14.3,13.5,1.3,0.6,2.7,0.5423249664381248,3
Kawhi Leonard,2020,0.238,26.0,24.8,6.5,5.2,1.6,0.4,0.5405095392280097,1
Trae Young,2020,0.163,23.0,25.3,3.9,9.4,0.8,0.2,0.5377243769005569,0
LeBron James,2020,0.179,24.2,25.0,7.7,7.8,1.1,0.6,0.5377243769005569,2
Zion Williamson,2020,0.205,27.1,27.0,7.2,3.7,0.9,0.6,0.5298741506671065,0
Kevin Durant,2020,0.206,26.4,26.9,7.1,5.6,0.7,1.3,0.5298741506671065,0
Kyrie Irving,2020,0.189,24.4,26.9,4.8,6.0,1.4,0.7,0.5298741506671065,3
Karl-Anthony Towns,2020,0.153,23.1,24.8,10.6,4.5,0.8,1.1,0.526895783050791,0
DeMar DeRozan,2020,0.172,22.0,21.6,4.2,6.9,0.9,0.2,0.5173049610375713,0
Nikola Vučević,2020,0.129,22.9,23.4,11.7,3.8,0.9,0.7,0.5124253512641064,0
Donovan Mitchell,2020,0.167,21.3,26.4,4.4,5.2,1.0,0.3,0.5106618704057463,0
Clint Capela,2020,0.207,24.3,15.2,14.3,0.8,0.7,2.0,0.5085562060918465,0
Bradley Beal,2020,0.132,22.7,31.3,4.7,4.4,1.2,0.4,0.5004682170599666,3
Russell Westbrook,2020,0.075,19.5,22.2,11.5,11.7,1.4,0.4,0.49123159982168174,0
Bam Adebayo,2020,0.197,22.7,18.7,9.0,5.4,1.2,1.0,0.4866408484947767,0
CJ McCollum,2020,0.141,20.8,23.1,3.9,4.7,0.9,0.4,0.48032510550282687,0
Julius Randle,2020,0.14,19.7,24.1,10.2,6.0,0.9,0.3,0.48032510550282687,2
Paul George,2020,0.139,20.5,23.3,6.6,5.2,1.1,0.4,0.48032510550282687,3
Jonas Valančiūnas,2020,0.213,24.4,17.1,12.5,1.8,0.6,0.9,0.47900728749029897,0
Anthony Davis,2020,0.152,22.1,21.8,7.9,3.1,1.3,1.6,0.47540844634184354,0
Zach LaVine,2020,0.138,21.5,27.4,5.0,4.9,0.8,0.5,0.4701821230630147,0
Khyri Thomas,2020,0.164,21.3,16.4,3.6,5.0,1.8,1.2,0.46878386144541545,0
Giannis Antetokounmpo,2021,0.281,32.1,29.9,11.6,5.8,1.1,1.4,0.5987360664465693,1
Joel Embiid,2021,0.252,31.2,30.6,11.7,4.2,1.1,1.5,0.5987360664465693,2
Nikola Jokić,2021,0.296,32.8,27.1,13.8,7.9,1.5,0.9,0.59811656001539,1
Trae Young,2021,0.181,25.4,28.4,3.7,9.7,0.9,0.1,0.5529972308088242,3
Luka Dončić,2021,0.159,25.1,28.4,9.1,8.7,1.2,0.6,0.5529972308088242,1
Kevin Durant,2021,0.198,25.6,29.9,7.4,6.4,0.9,0.9,0.5451869949758963,2
DeMar DeRozan,2021,0.154,23.1,27.9,5.2,4.9,0.9,0.3,0.5451869949758963,2
LeBron James,2021,0.172,26.2,30.3,8.2,6.2,1.3,1.1,0.5451869949758963,3
Anthony Davis,2021,0.155,23.9,23.2,9.9,3.1,1.2,2.3,0.5414205971445362,0
Ja Morant,2021,0.171,24.4,27.4,5.7,6.7,1.2,0.4,0.5341819920584154,2
Karl-Anthony Towns,2021,0.199,24.1,24.6,9.8,3.6,1.0,1.1,0.5298741506671065,3
Jayson Tatum,2021,0.169,21.8,26.9,8.0,4.4,1.0,0.6,0.5298741506671065,1
Jimmy Butler,2021,0.228,23.6,21.4,5.9,5.5,1.6,0.5,0.5279713911677688,0
Rudy Gobert,2021,0.264,24.7,15.6,14.7,1.1,0.7,2.1,0.5192362924043789,0
Domantas Sabonis,2021,0.159,21.9,18.9,12.1,5.2,1.0,0.4,0.5139945514268481,0
Dejounte Murray,2021,0.149,22.3,21.1,8.3,9.2,2.0,0.3,0.5136250333466383,0
Devin Booker,2021,0.156,21.3,26.8,5.0,4.8,1.1,0.4,0.5106618704057463,1
Stephen Curry,2021,0.173,21.4,25.5,5.2,6.3,1.3,0.4,0.5106618704057463,2
James Harden,2021,0.152,20.9,22.0,7.7,10.3,1.3,0.6,0.49695606395002173,0
Chris Paul,2021,0.21,20.8,14.7,4.4,10.8,1.9,0.3,0.48538845504488887,3
Kyrie Irving,2021,0.147,21.4,27.4,4.4,5.8,1.4,0.6,0.48464538805625823,0
Pascal Siakam,2021,0.151,20.3,22.8,8.5,5.3,1.3,0.6,0.48032510550282687,3
Jarrett Allen,2021,0.225,23.0,16.1,10.8,1.6,0.8,1.3,0.47900728749029897,0
Kristaps Porziņģis,2021,0.18,23.7,20.2,8.1,2.3,0.7,1.6,0.4750835829223087,0
Donovan Mitchell,2021,0.152,21.6,25.9,4.2,5.3,1.5,0.2,0.4673981823288724,0
Jonas Valančiūnas,2021,0.156,21.2,17.8,11.4,2.6,0.6,0.8,0.46653681644959366,0
Jaylen Brown,2021,0.124,18.9,23.6,6.1,3.5,1.1,0.3,0.46587421939035095,0
Zach LaVine,2021,0.12,20.0,24.4,4.6,4.5,0.6,0.3,0.46587421939035095,0
Darius Garland,2021,0.125,19.0,21.7,3.3,8.6,1.3,0.1,0.4611878478326108,0
Bam Adebayo,2021,0.188,21.8,19.1,10.1,3.4,1.4,0.8,0.4584683825533455,0
Nikola Jokić,2022,0.308,31.5,24.5,11.8,9.8,1.3,0.7,0.5838019578547877,2
Joel Embiid,2022,0.259,31.4,33.1,10.2,4.2,1.0,1.7,0.5721820171088008,1
Giannis Antetokounmpo,2022,0.204,29.0,31.1,11.8,5.7,0.8,0.8,0.5721637374742469,1
Kevin Durant,2022,0.194,25.9,29.1,6.7,5.0,0.7,1.4,0.5616852352498007,0
Jimmy Butler,2022,0.277,27.6,22.9,5.9,5.3,1.8,0.3,0.5590996163146182,2
Anthony Davis,2022,0.226,27.8,25.9,12.5,2.6,1.1,2.0,0.5561465249330411,0
Shai Gilgeous-Alexander,2022,0.226,27.2,31.4,4.8,5.5,1.6,1.0,0.5557663946557864,1
Damian Lillard,2022,0.205,26.7,32.2,4.8,7.3,0.9,0.3,0.5529972308088242,3
Luka Dončić,2022,0.204,28.7,32.4,8.6,8.0,1.4,0.5,0.5529972308088242,1
Stephen Curry,2022,0.192,24.1,29.4,6.1,6.3,0.9,0.4,0.5451869949758963,2
Devin Booker,2022,0.157,22.0,27.8,4.5,5.5,1.0,0.3,0.5451869949758963,0
Jayson Tatum,2022,0.185,23.7,30.1,8.8,4.6,1.1,0.7,0.5451869949758963,1
Donovan Mitchell,2022,0.176,22.9,28.3,4.3,4.4,1.5,0.4,0.5451869949758963,2
Domantas Sabonis,2022,0.221,23.5,19.1,12.3,7.3,0.8,0.5,0.532527382996198,3
Kawhi Leonard,2022,0.194,23.9,23.8,6.5,3.9,1.4,0.5,0.5298741506671065,0
Kyrie Irving,2022,0.159,22.4,27.1,5.1,5.5,1.1,0.8,0.5298741506671065,0
Zion Williamson,2022,0.18,25.2,26.0,7.0,4.6,1.1,0.6,0.5298741506671065,0
Kristaps Porziņģis,2022,0.174,23.1,23.2,8.4,2.7,0.9,1.5,0.5183268207450847,0
Jalen Brunson,2022,0.175,21.2,24.0,3.5,6.2,0.9,0.2,0.5106618704057463,0
Ja Morant,2022,0.148,23.3,26.2,5.9,8.1,1.1,0.3,0.5074471081319214,0
Tyrese Haliburton,2022,0.195,23.6,20.7,3.7,10.4,1.6,0.4,0.5032787064415862,0
James Harden,2022,0.188,21.6,21.0,6.1,10.7,1.2,0.5,0.5017435852896474,0
Trae Young,2022,0.126,22.0,26.2,3.0,10.2,1.1,0.1,0.5017084492477504,0
Lauri Markkanen,2022,0.173,22.1,25.6,8.6,1.9,0.6,0.6,0.5016445710460193,0
LeBron James,2022,0.138,23.9,28.9,8.3,6.8,0.9,0.6,0.5004682170599666,3
De'Aaron Fox,2022,0.146,21.8,25.0,4.2,6.1,1.1,0.3,0.4995612302701014,3
Pascal Siakam,2022,0.141,20.3,24.2,7.8,5.8,0.9,0.5,0.48032510550282687,0
DeMar DeRozan,2022,0.153,20.6,24.5,4.6,5.1,1.1,0.5,0.48032510550282687,0
Julius Randle,2022,0.142,20.3,25.1,10.0,4.1,0.6,0.3,0.48032510550282687,3
Darius Garland,2022,0.148,18.8,21.6,2.7,7.8,1.2,0.1,0.47562281197210865,0
Joel Embiid,2023,0.275,34.1,34.7,11.0,5.6,1.2,1.7,0.5987360664465693,0
Anthony Davis,2023,0.21,25.8,24.7,12.6,3.5,1.2,2.3,0.5959374254014033,2
Giannis Antetokounmpo,2023,0.246,29.9,30.4,11.5,6.5,1.2,1.1,0.5825960599262427,1
Nikola Jokić,2023,0.299,31.0,26.4,12.4,9.0,1.4,0.9,0.5752690601655148,1
Shai Gilgeous-Alexander,2023,0.275,29.3,30.1,5.5,6.2,2.0,0.9,0.5742254443142697,1
Luka Dončić,2023,0.22,28.1,33.9,9.2,9.8,1.4,0.5,0.5721336728970511,1
Donovan Mitchell,2023,0.159,22.1,26.6,5.1,6.1,1.8,0.5,0.5485351140909773,0
Domantas Sabonis,2023,0.206,23.2,19.4,13.7,8.2,0.9,0.6,0.5453203025687914,3
Jalen Brunson,2023,0.198,23.4,28.7,3.6,6.7,0.9,0.2,0.5451869949758963,2
LeBron James,2023,0.164,23.7,25.7,7.3,8.3,1.3,0.5,0.5377243769005569,3
Zion Williamson,2023,0.164,22.8,22.9,5.8,5.0,1.1,0.7,0.5298741506671065,0
Jayson Tatum,2023,0.189,22.3,26.9,8.1,4.9,1.0,0.6,0.5298741506671065,1
Devin Booker,2023,0.181,21.9,27.1,4.5,6.9,0.9,0.4,0.5298741506671065,3
Kawhi Leonard,2023,0.184,23.2,23.7,6.1,3.6,1.6,0.9,0.5298741506671065,2
Kyrie Irving,2023,0.163,21.9,25.6,5.0,5.2,1.3,0.5,0.5298741506671065,0
Alperen Şengün,2023,0.163,22.0,21.1,9.3,5.0,1.2,0.7,0.5173049610375713,0
Tyrese Haliburton,2023,0.195,23.3,20.1,3.9,10.9,1.2,0.7,0.5032787064415862,3
Jimmy Butler,2023,0.214,22.0,20.8,5.3,5.0,1.3,0.3,0.4973264439436821,0
Damian Lillard,2023,0.143,19.6,24.3,4.4,7.0,1.0,0.2,0.4882035593401025,0
Kristaps Porziņģis,2023,0.226,23.2,20.1,7.2,2.0,0.7,1.9,0.4857555328549713,0
Lauri Markkanen,2023,0.163,21.5,23.2,8.2,2.0,0.9,0.5,0.4824055555232048,0
Kevin Durant,2023,0.142,21.2,27.1,6.6,5.0,0.9,1.2,0.48032510550282687,2
Tyrese Maxey,2023,0.147,19.8,25.9,3.7,6.2,1.0,0.5,0.48032510550282687,0
DeMar DeRozan,2023,0.147,19.7,24.0,4.3,5.3,1.1,0.6,0.48032510550282687,0
Stephen Curry,2023,0.142,20.6,26.4,4.5,5.1,0.7,0.4,0.48032510550282687,3
Paul George,2023,0.14,19.3,22.6,5.2,3.5,1.5,0.5,0.48032510550282687,0
Rudy Gobert,2023,0.216,19.3,14.0,12.9,1.3,0.7,2.1,0.476456531176234,0
Ja Morant,2023,0.124,20.6,25.1,5.6,8.1,0.8,0.6,0.4737317181406763,0
Jarrett Allen,2023,0.21,21.8,16.5,10.5,2.7,0.7,1.1,0.4683485694247133,0
Jamal Murray,2023,0.153,20.7,21.2,4.1,6.5,1.0,0.7,0.46776182614485096,0
