Player,Season,VORP,DWS,PER,FTA,TOV,PTS,Rookie,RookieNBA_pred_proba,Class
Ed Gray,1997,0.1,0.4,13.0,2.2,1.0,7.6,1,0.3921045131029184,0
Chris Anstey,1997,-0.1,0.9,13.2,1.8,1.0,5.9,1,0.3893581304540792,0
Michael Stewart,1997,0.2,2.6,12.9,1.8,1.0,4.6,1,0.3851538530527784,0
Kelvin Cato,1997,0.4,2.0,13.3,1.7,0.6,3.8,1,0.3851538530527784,0
Anthony Johnson,1997,-1.4,0.8,8.6,1.4,1.6,7.5,1,0.3817643596896812,0
Jerald Honeycutt,1997,-0.1,0.5,11.8,1.5,1.3,6.4,1,0.37495156735409946,0
Alvin Williams,1997,-0.2,0.8,10.3,1.7,1.1,6.0,1,0.36893282619970696,0
Tariq Abdul-Wahad,1997,-0.7,0.6,10.1,2.1,1.1,6.4,1,0.35484284929244,0
Antonio Daniels,1997,-1.5,-0.4,9.9,2.3,2.2,7.8,1,0.3502805934686287,0
Eric Washington,1997,-0.8,-0.2,9.6,1.3,1.1,7.7,1,0.338342295243024,0
Rodrick Rhodes,1997,-0.9,0.6,7.7,3.1,1.7,5.8,1,0.302211225781836,0
Travis Williams,1997,-0.1,0.4,13.7,1.2,0.8,3.5,1,0.2970035642356373,0
Keith Closs,1997,0.0,0.5,14.0,1.3,0.7,4.0,1,0.2970035642356373,0
Rick Brunson,1997,-0.1,0.7,9.6,1.6,1.4,4.3,1,0.2952249308696086,0
Chris Crawford,1997,0.1,0.3,20.4,1.7,0.5,3.8,1,0.28514244185166826,0
Paul Pierce,1998,2.3,2.0,19.2,4.1,2.4,16.5,1,0.6268304158562786,1
Vince Carter,1998,2.1,1.4,19.6,5.4,2.2,18.3,1,0.6121207886179816,1
Jason Williams,1998,0.5,1.3,12.8,2.1,2.9,12.8,1,0.5589383355190316,1
Larry Hughes,1998,0.9,1.5,16.7,3.0,1.4,9.1,1,0.5424349769134931,0
Antawn Jamison,1998,0.5,1.4,16.6,3.3,1.4,9.6,1,0.5424349769134931,2
Tyrone Nesby,1998,1.2,0.4,17.0,2.7,1.1,10.1,1,0.4957546628484945,0
Cuttino Mobley,1998,0.4,0.8,12.2,2.2,1.6,9.9,1,0.48369514219769233,2
Michael Olowokandi,1998,-1.0,0.5,11.8,2.6,1.9,8.9,1,0.4684759315505081,2
Matt Harpring,1998,0.1,1.5,13.0,2.9,1.5,8.2,1,0.46454421440689087,1
Mike Bibby,1998,0.1,0.2,14.8,3.4,2.9,13.2,1,0.4620472988855768,1
Raef LaFrentz,1998,0.3,0.1,18.9,4.0,0.8,13.8,1,0.4620472988855768,0
Felipe López,1998,-0.4,0.2,11.8,2.9,1.7,9.3,1,0.44551505454220475,0
Michael Dickerson,1998,0.0,0.2,11.5,1.4,1.3,10.9,1,0.44551505454220475,2
Dirk Nowitzki,1998,-0.1,0.7,12.8,2.7,1.6,8.2,1,0.4067412618589784,0
Peja Stojaković,1998,0.5,0.7,13.5,1.5,1.1,8.4,1,0.4067412618589784,0
Robert Traylor,1998,0.6,1.2,17.0,1.6,0.9,5.3,1,0.4040854872699319,0
Kornél Dávid,1998,-0.1,0.7,13.6,2.2,1.0,6.2,1,0.3893581304540792,0
Michael Doleac,1998,0.0,1.1,13.7,1.6,0.5,6.2,1,0.3893581304540792,2
Brad Miller,1998,0.4,0.5,21.2,2.7,0.8,6.3,1,0.37495156735409946,0
Roshown McLeod,1998,-0.2,0.4,11.3,1.3,0.7,4.8,1,0.327405792389878,0
Pat Garrity,1998,-0.1,0.2,13.0,1.4,0.5,5.6,1,0.3148743459924701,0
Vladimir Stepania,1998,-0.3,0.3,11.3,1.7,1.4,5.5,1,0.3148743459924701,0
Tyronn Lue,1998,-0.1,0.0,11.2,1.4,0.7,5.0,1,0.3148743459924701,0
Jelani McCoy,1998,0.4,0.3,21.1,1.6,0.4,5.1,1,0.31186630588381087,0
Ricky Davis,1998,0.0,0.5,12.9,1.3,1.2,4.5,1,0.2970035642356373,0
Bonzi Wells,1998,0.0,0.1,26.3,2.6,0.9,4.4,1,0.28514244185166826,0
Brian Skinner,1998,0.0,0.1,13.2,1.6,0.9,4.1,1,0.28514244185166826,0
Tyson Wheeler,1998,0.0,0.0,76.1,2.0,0.0,4.0,1,0.28230140096544026,0
Randell Jackson,1998,-0.2,0.1,11.6,1.2,1.0,4.2,1,0.27805047866390337,0
Keon Clark,1998,-0.1,0.2,11.3,1.3,0.8,3.3,1,0.27805047866390337,0
Elton Brand,1999,2.5,3.3,20.6,6.6,2.8,20.1,1,0.6164706343605098,1
Steve Francis,1999,2.8,2.0,18.4,4.7,4.0,18.0,1,0.6164706343605098,1
Lamar Odom,1999,1.8,1.5,16.8,5.5,3.4,16.6,1,0.6121207886179816,1
Metta World Peace,1999,1.0,2.6,13.4,3.9,2.3,12.0,1,0.5846370801580418,2
Andre Miller,1999,2.1,1.8,17.9,3.6,2.0,11.1,1,0.5846370801580418,1
Shawn Marion,1999,1.0,2.4,17.1,1.7,1.0,10.2,1,0.5846370801580418,2
Wally Szczerbiak,1999,1.6,1.7,15.4,2.2,1.1,11.6,1,0.5694067733436552,1
Chucky Atkins,1999,0.5,1.3,14.4,1.6,1.7,9.5,1,0.5424349769134931,2
James Posey,1999,1.4,1.9,13.0,1.9,1.2,8.2,1,0.5074064176499395,2
Adrian Griffin,1999,1.3,2.1,12.6,2.2,1.3,6.7,1,0.5074064176499395,0
Vonteego Cummings,1999,0.2,0.7,12.9,2.3,1.8,9.4,1,0.48369514219769233,0
Kenny Thomas,1999,-0.3,1.6,12.0,2.9,1.6,8.3,1,0.46454421440689087,0
Corey Maggette,1999,-0.2,1.4,14.1,3.4,1.8,8.4,1,0.46454421440689087,0
Anthony Carter,1999,-0.4,2.4,11.0,1.6,2.2,6.3,1,0.46202032844380847,0
Baron Davis,1999,0.5,2.2,12.9,1.9,1.7,5.9,1,0.46202032844380847,0
Richard Hamilton,1999,-0.6,0.3,11.6,1.9,1.2,9.0,1,0.44551505454220475,0
Eddie Robinson,1999,0.7,1.5,16.4,1.0,0.6,7.0,1,0.4170819476187023,0
Jason Terry,1999,0.5,0.9,13.9,1.7,1.9,8.1,1,0.4067412618589784,2
Dedric Willoughby,1999,0.1,0.4,12.2,2.0,1.5,7.6,1,0.3921045131029184,0
Dion Glover,1999,-0.1,0.1,12.4,2.3,0.9,6.5,1,0.3535257277838999,0
Greg Buckner,1999,0.1,0.8,12.1,1.3,0.8,5.7,1,0.3409821163337405,0
Calvin Booth,1999,-0.1,0.2,11.9,1.3,0.5,3.8,1,0.27805047866390337,0
Rick Hughes,1999,-0.2,0.1,10.9,1.2,0.7,3.9,1,0.27805047866390337,0
Todd MacCulloch,1999,0.3,1.0,16.1,1.0,0.5,3.7,1,0.2772325752020655,0
Trajan Langdon,1999,0.0,0.1,10.9,1.1,0.6,4.9,1,0.27485440860394317,0
Derrick Dial,1999,-0.1,0.1,12.0,0.6,0.8,5.0,1,0.26531869283540177,0
Obinna Ekezie,1999,-0.2,0.2,11.8,1.6,0.7,3.2,1,0.2586505379679402,0
Tim Young,1999,-0.1,0.0,11.7,1.4,0.4,2.2,1,0.2559789336335598,0
Rodney Buford,1999,-0.1,0.5,11.2,0.6,0.3,4.3,1,0.25320221040296903,0
Michael Ruffin,1999,-0.8,1.0,7.8,1.2,0.8,2.2,1,0.25229814689337215,0
Mike Miller,2000,1.0,1.9,13.2,1.6,1.2,11.9,1,0.5846370801580418,1
Kenyon Martin,2000,0.2,2.5,13.4,2.8,2.0,12.0,1,0.5578785425505276,1
Darius Miles,2000,0.8,2.6,14.7,2.9,1.8,9.4,1,0.5578785425505276,1
Morris Peterson,2000,0.5,1.3,14.1,1.8,1.0,9.3,1,0.5424349769134931,1
Marc Jackson,2000,0.2,0.7,16.1,4.0,1.9,13.2,1,0.5003656694704842,1
Marcus Fizer,2000,-1.6,0.6,11.0,2.2,1.7,9.5,1,0.4684759315505081,2
Courtney Alexander,2000,-0.8,0.5,11.6,2.3,1.2,9.5,1,0.4684759315505081,2
Stephen Jackson,2000,0.2,1.3,12.1,1.8,1.7,8.2,1,0.46454421440689087,0
Hedo Türkoğlu,2000,0.4,1.8,11.7,1.5,0.7,5.3,1,0.4191987792634586,2
Quentin Richardson,2000,0.9,1.0,16.5,2.1,0.8,8.1,1,0.4067412618589784,0
Chris Mihm,2000,-0.7,1.0,12.6,2.1,1.4,7.6,1,0.4067412618589784,2
Stromile Swift,2000,0.0,1.6,13.1,1.8,0.8,4.9,1,0.4040854872699319,0
Keyon Dooling,2000,-0.2,0.7,12.6,2.4,1.2,5.9,1,0.3893581304540792,0
Jamaal Magloire,2000,-0.1,2.0,13.4,2.0,0.8,4.6,1,0.3851538530527784,0
Desmond Mason,2000,-0.3,0.8,10.5,1.2,0.7,5.9,1,0.38105582895749607,2
Mateen Cleaves,2000,-1.0,1.2,9.0,1.8,1.8,5.4,1,0.37916743780561213,0
Khalid El-Amin,2000,-0.1,0.4,12.2,1.4,1.1,6.3,1,0.37495156735409946,0
Chris Porter,2000,-0.7,0.3,11.1,2.8,1.2,8.6,1,0.37027915698589375,0
Jake Tsakalidis,2000,-0.5,1.6,9.6,1.6,1.2,4.5,1,0.3464344127551913,0
Mark Blount,2000,-0.3,1.4,11.1,1.0,1.0,3.9,1,0.32676813742531713,0
David Vanterpool,2000,-0.2,0.2,10.9,2.3,1.7,5.5,1,0.3148743459924701,0
Wang Zhizhi,2000,-0.1,0.0,14.9,2.0,0.2,4.8,1,0.31186630588381087,0
Eddie House,2000,-0.2,0.6,11.6,0.7,0.7,5.0,1,0.29367825783006374,0
Paul McPherson,2000,0.0,0.5,13.6,1.1,0.9,4.8,1,0.29367825783006374,0
DerMarr Johnson,2000,-0.5,0.9,8.4,1.1,1.2,5.1,1,0.28471800651516144,0
A.J. Guyton,2000,-0.3,-0.1,10.3,0.5,0.7,6.0,1,0.28263260561264286,0
Stanislav Medvedenko,2000,0.0,0.0,21.8,1.7,0.4,4.6,1,0.28230140096544026,0
Hanno Möttölä,2000,-1.1,0.5,7.5,1.2,0.9,4.4,1,0.2662926813054481,0
Mike Penberthy,2000,0.1,0.2,11.2,0.6,0.6,5.0,1,0.26531869283540177,0
Lee Nailon,2000,-0.1,0.6,11.7,1.0,0.6,3.9,1,0.2651731461888559,0
Pau Gasol,2001,2.8,2.8,19.5,5.8,2.7,17.6,1,0.6164706343605098,1
Shane Battier,2001,1.9,2.1,13.9,3.6,2.0,14.4,1,0.6007386765990946,1
Jamaal Tinsley,2001,1.0,2.9,13.4,2.3,3.4,9.4,1,0.5846370801580418,2
Andrei Kirilenko,2001,3.1,3.3,18.8,4.5,1.3,10.7,1,0.5739021908746281,1
Tony Parker,2001,0.6,2.9,11.7,2.1,2.0,9.2,1,0.5578785425505276,1
Richard Jefferson,2001,0.8,2.9,13.4,3.4,1.4,9.4,1,0.5578785425505276,2
Eddie Griffin,2001,0.5,1.4,13.8,1.2,0.6,8.8,1,0.5337215129440307,2
Jason Richardson,2001,0.7,0.9,13.8,2.6,2.0,14.4,1,0.5003656694704842,1
Gilbert Arenas,2001,0.9,0.7,17.0,3.4,2.1,10.9,1,0.48369514219769233,0
Željko Rebrača,2001,-0.1,1.9,16.2,2.4,1.1,6.9,1,0.48009698239464965,2
Speedy Claxton,2001,0.6,2.4,12.6,2.0,1.4,7.2,1,0.48009698239464965,0
Vladimir Radmanović,2001,0.8,1.5,12.7,1.2,1.2,6.7,1,0.455835479855564,0
Tyson Chandler,2001,-0.5,1.4,13.0,3.1,1.4,6.1,1,0.44655018162446863,0
Joe Johnson,2001,0.6,1.9,11.8,0.7,0.9,7.5,1,0.43232867549866044,0
Eddy Curry,2001,-0.7,0.8,14.4,2.2,1.0,6.7,1,0.4067412618589784,0
Brendan Haywood,2001,0.2,1.4,13.7,2.6,0.8,5.1,1,0.4040854872699319,0
Jarron Collins,2001,-0.5,1.0,11.5,2.6,0.8,6.4,1,0.3893581304540792,0
Trenton Hassell,2001,-0.4,0.9,10.4,1.5,1.3,8.7,1,0.38598046017304805,0
Jason Collins,2001,0.0,2.0,10.7,2.1,0.9,4.5,1,0.3851538530527784,0
Troy Murphy,2001,-0.8,0.7,10.3,1.9,1.0,5.9,1,0.36893282619970696,0
Predrag Drobnjak,2001,-0.4,0.8,12.7,1.1,0.8,6.8,1,0.36120090389696335,0
Óscar Torres,2001,-0.2,0.1,11.4,1.6,0.8,6.0,1,0.3535257277838999,0
Ansu Sesay,2001,0.0,0.1,15.5,2.2,0.2,6.4,1,0.35033725651665315,0
Etan Thomas,2001,0.1,0.9,15.7,1.6,0.6,4.3,1,0.3174471963676366,0
Kwame Brown,2001,-0.4,0.8,11.2,1.7,0.8,4.5,1,0.3174471963676366,0
Kenny Satterfield,2001,-0.2,0.3,11.5,1.3,1.5,5.3,1,0.30736084947000997,0
Will Solomon,2001,-0.5,0.5,8.8,1.2,1.0,5.2,1,0.3047977030745904,0
Steven Hunter,2001,-0.3,0.5,12.9,1.8,0.3,3.6,1,0.301423268379872,0
Mengke Bateer,2001,-0.6,0.3,8.0,1.4,1.2,5.1,1,0.29275493766392496,0
Ratko Varda,2001,0.0,0.0,15.0,1.0,1.0,5.0,1,0.27485440860394317,0
Caron Butler,2002,1.8,3.6,15.1,4.8,2.5,15.4,1,0.6268304158562786,1
Yao Ming,2002,2.5,3.5,20.6,4.5,2.1,13.5,1,0.5901281836387685,1
Nenê,2002,1.6,3.8,15.4,4.3,2.3,10.5,1,0.5846370801580418,0
Carlos Boozer,2002,1.0,1.8,17.9,2.4,1.3,10.0,1,0.5846370801580418,2
Amar'e Stoudemire,2002,0.4,3.6,16.2,5.9,2.3,13.5,1,0.5742620673739023,1
Drew Gooden,2002,-0.4,1.3,15.0,3.0,2.1,12.5,1,0.5589383355190316,1
Jay Williams,2002,0.0,1.3,12.2,2.1,2.3,9.5,1,0.5424349769134931,2
Manu Ginóbili,2002,1.4,2.4,14.7,2.5,1.4,7.6,1,0.5074064176499395,2
Gordan Giriček,2002,-0.5,0.7,12.1,2.4,1.9,12.3,1,0.5003656694704842,2
Mehmet Okur,2002,0.5,2.1,14.8,1.8,0.9,6.9,1,0.48009698239464965,0
Marko Jarić,2002,0.8,1.3,14.4,1.6,1.6,7.4,1,0.46454421440689087,0
J.R. Bremer,2002,0.6,1.2,12.7,1.7,0.9,8.3,1,0.46454421440689087,2
Dajuan Wagner,2002,-0.9,0.1,10.9,3.4,1.8,13.4,1,0.4620472988855768,0
Rasual Butler,2002,-0.2,1.4,9.5,1.4,1.1,7.5,1,0.4386422262740109,0
Vincent Yarbrough,2002,-0.1,1.7,9.5,1.1,1.4,6.9,1,0.3918895100327103,0
Junior Harrington,2002,-1.6,2.4,6.4,1.4,1.9,5.1,1,0.3827316292643057,0
Mike Batiste,2002,-0.5,0.7,12.2,1.2,0.9,6.4,1,0.38105582895749607,0
Smush Parker,2002,-0.4,0.5,11.3,1.8,2.0,6.2,1,0.37495156735409946,0
Lonny Baxter,2002,-0.6,0.5,11.3,1.9,0.8,4.8,1,0.33517217634891894,0
Sean Lampley,2002,0.0,0.4,12.4,2.3,0.7,4.8,1,0.33517217634891894,0
Juan Dixon,2002,-0.3,0.5,11.0,1.1,1.0,6.4,1,0.330984741659305,0
Mike Dunleavy,2002,0.4,0.4,12.5,1.2,1.0,5.7,1,0.327405792389878,0
Casey Jacobsen,2002,-0.1,0.7,9.2,1.5,0.8,5.1,1,0.3255294001713481,0
Reggie Evans,2002,-0.3,1.7,10.4,2.3,0.8,3.2,1,0.32064198808126554,0
Melvin Ely,2002,-0.4,0.4,10.8,1.4,1.0,4.5,1,0.3043751355355251,0
Nikoloz Tskitishvili,2002,-1.2,1.3,4.9,0.8,1.0,3.9,1,0.294267834828159,0
Jared Jeffries,2002,0.0,0.2,11.1,1.5,1.1,4.0,1,0.28514244185166826,0
Dan Gadzuric,2002,-0.3,0.7,11.2,1.1,0.6,3.4,1,0.2772325752020655,0
Tayshaun Prince,2002,0.2,0.6,11.7,0.4,0.5,3.3,1,0.2558548003192144,0
Chris Wilcox,2002,-0.1,0.3,12.5,1.1,0.6,3.7,1,0.24753606723979604,0
Carmelo Anthony,2003,1.6,2.4,17.6,6.4,3.0,21.0,1,0.6268304158562786,1
Dwyane Wade,2003,1.9,2.3,17.6,5.1,3.2,16.2,1,0.6268304158562786,1
LeBron James,2003,2.9,2.6,18.3,5.8,3.5,20.9,1,0.6164706343605098,1
Kirk Hinrich,2003,0.8,1.9,13.1,2.2,2.7,12.0,1,0.5578785425505276,1
Chris Bosh,2003,0.8,3.8,15.1,3.8,1.4,11.5,1,0.5578785425505276,1
Udonis Haslem,2003,0.0,2.1,13.7,2.4,1.0,7.3,1,0.48009698239464965,2
Raül López,2003,-0.3,1.2,12.0,1.4,2.1,7.0,1,0.46454421440689087,0
Josh Howard,2003,0.8,1.2,15.7,2.1,1.0,8.6,1,0.46454421440689087,2
Jarvis Hayes,2003,-1.1,1.1,9.4,1.4,1.6,9.6,1,0.4576379685105389,2
Marcus Banks,2003,-0.4,1.4,11.0,1.6,1.5,5.9,1,0.44655018162446863,0
Marquis Daniels,2003,1.1,0.4,20.1,1.4,0.8,8.5,1,0.4184371001216287,2
T.J. Ford,2003,-0.1,0.9,12.1,1.8,2.5,7.1,1,0.4067412618589784,2
Willie Green,2003,-0.3,0.6,10.8,1.5,1.1,6.9,1,0.3921045131029184,0
Keith Bogans,2003,-0.2,0.0,11.0,1.4,1.0,6.8,1,0.37027915698589375,0
Chris Kaman,2003,-1.0,0.9,9.6,1.7,1.9,6.1,1,0.3647923085285369,0
Ronald Dupree,2003,-0.5,0.9,9.7,2.2,1.1,6.2,1,0.3647923085285369,0
Leandro Barbosa,2003,0.5,1.0,12.7,0.9,1.7,7.9,1,0.36120090389696335,0
Mickaël Piétrus,2003,0.3,0.7,12.9,1.4,0.8,5.3,1,0.34890348606054844,0
Steve Blake,2003,-0.2,0.7,10.9,0.9,1.7,5.9,1,0.34463342920271794,0
Francisco Elson,2003,0.0,1.2,11.2,0.7,0.6,3.5,1,0.32676813742531713,0
David West,2003,0.4,1.3,15.9,1.1,0.7,3.8,1,0.32676813742531713,0
Mike Sweetney,2003,0.1,0.7,17.2,1.4,0.8,4.3,1,0.3174471963676366,0
Darius Songaila,2003,0.2,0.9,14.6,1.2,0.6,4.6,1,0.30990007645140083,0
Brandon Hunter,2003,0.0,0.4,12.6,1.2,0.6,3.5,1,0.2970035642356373,0
Boris Diaw,2003,-0.2,1.1,8.8,1.2,1.7,4.5,1,0.2879832224861594,0
Matt Barnes,2003,0.0,0.3,10.6,1.6,1.2,4.5,1,0.28514244185166826,0
Zaza Pachulia,2003,-0.6,0.2,10.8,1.5,0.6,3.3,1,0.28514244185166826,0
Ben Handlogten,2003,0.0,0.2,17.1,1.6,0.6,4.0,1,0.28514244185166826,0
Sasha Pavlović,2003,-0.6,1.1,8.7,1.1,0.8,4.8,1,0.28471800651516144,0
Brian Cook,2003,0.1,0.7,14.0,0.8,0.5,4.4,1,0.2772325752020655,0
Ben Gordon,2004,1.4,2.7,14.9,3.3,2.3,15.1,1,0.6007386765990946,1
Andre Iguodala,2004,2.3,4.0,13.5,2.6,1.7,9.0,1,0.5846370801580418,1
Luol Deng,2004,1.3,2.9,14.2,2.7,1.9,11.7,1,0.5846370801580418,1
Dwight Howard,2004,1.4,3.5,17.2,5.0,2.0,12.0,1,0.5846370801580418,1
Emeka Okafor,2004,0.0,3.1,16.3,4.7,1.7,15.1,1,0.5742620673739023,1
Josh Smith,2004,0.8,1.8,15.4,3.2,1.8,9.7,1,0.5578785425505276,2
Nenad Krstić,2004,-0.6,2.5,13.4,3.4,1.5,10.0,1,0.5578785425505276,2
Josh Childress,2004,0.8,0.9,15.2,2.9,1.3,10.1,1,0.48369514219769233,2
J.R. Smith,2004,-0.4,0.9,10.9,2.1,1.4,10.3,1,0.48369514219769233,0
Jameer Nelson,2004,0.5,1.3,14.5,1.4,1.5,8.7,1,0.46454421440689087,2
Al Jefferson,2004,-0.1,1.4,16.6,1.9,0.9,6.7,1,0.46454421440689087,2
Andrés Nocioni,2004,0.0,3.3,10.1,2.7,1.7,8.4,1,0.4584855930145319,0
Tony Allen,2004,0.7,1.6,14.7,2.0,1.0,6.4,1,0.44655018162446863,0
Trevor Ariza,2004,0.5,1.3,13.3,2.2,0.9,5.9,1,0.44655018162446863,0
Devin Harris,2004,1.2,1.6,14.7,1.4,1.1,5.7,1,0.4306526718744776,0
Beno Udrih,2004,0.9,1.8,14.3,1.1,1.0,5.9,1,0.4146162554347499,0
Anderson Varejão,2004,0.5,1.4,17.0,2.4,0.5,4.9,1,0.4040854872699319,0
Nick Collison,2004,0.1,1.2,15.0,1.4,0.8,5.6,1,0.4040854872699319,0
Chris Duhon,2004,0.7,3.3,9.8,0.8,1.5,5.9,1,0.38947324177415843,0
David Harrison,2004,-0.2,1.1,12.9,2.1,1.2,6.1,1,0.3893581304540792,0
Shaun Livingston,2004,-0.1,0.7,10.4,2.0,2.5,7.4,1,0.38598046017304805,0
Quinton Ross,2004,-0.3,1.3,8.9,1.4,0.7,5.1,1,0.37916743780561213,0
Sebastian Telfair,2004,-1.3,0.5,9.7,2.0,1.8,6.8,1,0.3674696877900616,0
Matt Bonner,2004,0.5,0.9,14.7,0.9,0.5,7.2,1,0.36120090389696335,0
Damien Wilkins,2004,0.3,0.3,13.4,1.2,0.6,6.3,1,0.34555511190227023,0
Kirk Snyder,2004,-0.5,0.4,8.6,1.4,0.9,5.0,1,0.31227679175389206,0
Jackson Vroman,2004,-0.5,0.8,9.6,1.6,1.4,4.6,1,0.2952249308696086,0
Kris Humphries,2004,-0.6,0.7,9.5,1.5,0.8,4.1,1,0.2952249308696086,0
Andris Biedriņš,2004,0.0,0.6,14.8,1.3,0.4,3.6,1,0.2940929631077088,0
Carlos Delfino,2004,-0.1,0.8,8.6,1.3,0.8,3.9,1,0.2879832224861594,0
Chris Paul,2005,5.1,3.6,22.1,6.0,2.3,16.1,1,0.6164706343605098,1
Luther Head,2005,1.1,2.9,11.2,1.5,1.5,8.8,1,0.5846370801580418,2
Andrew Bogut,2005,1.4,2.4,15.2,2.4,1.5,9.4,1,0.5846370801580418,1
Raymond Felton,2005,0.8,1.8,14.2,2.8,2.3,11.9,1,0.5578785425505276,2
Deron Williams,2005,0.2,1.3,12.4,1.7,1.8,10.8,1,0.5424349769134931,1
Danny Granger,2005,1.4,3.0,14.7,1.9,1.0,7.5,1,0.5074064176499395,2
Charlie Villanueva,2005,0.6,1.0,16.4,2.0,1.2,13.0,1,0.5003656694704842,1
Channing Frye,2005,0.5,0.9,18.1,3.5,1.5,12.3,1,0.5003656694704842,1
Nate Robinson,2005,-0.1,0.5,12.6,2.8,1.6,9.3,1,0.4684759315505081,0
Šarūnas Jasikevičius,2005,0.9,1.7,12.9,1.8,1.5,7.3,1,0.46454421440689087,0
Ryan Gomes,2005,0.3,1.2,14.0,2.4,0.9,7.6,1,0.46454421440689087,2
Rashad McCants,2005,0.1,1.4,12.6,1.3,1.1,7.9,1,0.455835479855564,0
Salim Stoudamire,2005,-0.2,0.0,12.5,1.8,1.3,9.7,1,0.44551505454220475,0
Bracey Wright,2005,0.0,0.1,12.1,2.3,1.1,8.9,1,0.44551505454220475,0
Marvin Williams,2005,-0.7,0.7,12.2,3.2,1.1,8.5,1,0.4067412618589784,2
Ike Diogu,2005,0.0,1.0,15.8,2.4,1.1,7.0,1,0.4067412618589784,0
Monta Ellis,2005,0.1,0.8,11.1,1.2,1.2,6.8,1,0.39831007437043114,0
Sean May,2005,0.0,0.5,15.3,2.8,1.4,8.2,1,0.3921045131029184,0
Francisco García,2005,0.4,1.6,10.3,1.5,1.1,5.6,1,0.38337264309370334,0
Jarrett Jack,2005,-0.4,0.1,12.3,2.0,1.3,6.7,1,0.37027915698589375,0
Amir Johnson,2005,0.0,0.0,20.3,1.3,1.3,6.7,1,0.3621424108031572,0
Joey Graham,2005,-0.7,0.3,10.2,1.7,1.2,6.7,1,0.3502805934686287,0
David Lee,2005,0.6,0.8,15.4,1.8,0.8,5.1,1,0.34890348606054844,0
Martell Webster,2005,-0.1,0.1,11.6,1.2,0.7,6.6,1,0.34555511190227023,0
Hakim Warrick,2005,-0.5,1.1,11.0,1.7,0.8,4.1,1,0.3174471963676366,0
José Calderón,2005,-0.3,0.0,11.4,1.4,1.6,5.5,1,0.3148743459924701,0
Gerald Green,2005,-0.1,0.3,13.1,1.2,0.7,5.2,1,0.30736084947000997,0
Linas Kleiza,2005,-0.2,0.6,13.2,1.3,0.3,3.5,1,0.2940929631077088,0
Anthony Grundy,2005,0.0,0.1,16.6,1.2,0.8,4.3,1,0.27805047866390337,0
James Singleton,2005,0.4,1.1,13.6,0.8,0.5,3.4,1,0.2772325752020655,0
Brandon Roy,2006,2.0,1.0,18.0,4.2,2.0,16.8,1,0.5549876600640935,1
Randy Foye,2006,0.5,1.3,14.0,2.3,1.9,10.1,1,0.5424349769134931,1
Andrea Bargnani,2006,0.1,1.7,12.8,2.2,1.6,11.6,1,0.5424349769134931,1
Jorge Garbajosa,2006,1.1,2.4,12.1,1.2,1.0,8.5,1,0.4986424392189658,0
Rudy Gay,2006,-0.1,1.0,12.4,2.7,1.8,10.8,1,0.48369514219769233,1
LaMarcus Aldridge,2006,0.2,1.0,17.1,1.8,0.7,9.0,1,0.48369514219769233,0
Paul Millsap,2006,0.9,2.3,17.6,2.5,1.1,6.8,1,0.48009698239464965,2
Craig Smith,2006,0.1,1.7,15.7,2.3,0.9,7.4,1,0.46454421440689087,2
Rajon Rondo,2006,0.8,2.6,13.1,2.4,1.8,6.4,1,0.46202032844380847,0
Adam Morrison,2006,-1.8,0.8,7.9,2.2,1.7,11.8,1,0.4576379685105389,2
Walter Herrmann,2006,0.7,0.6,16.1,1.1,0.7,9.2,1,0.4209277452306569,0
Shelden Williams,2006,-0.5,1.9,12.3,1.8,1.2,5.5,1,0.4191987792634586,0
Tyrus Thomas,2006,0.2,2.6,14.8,2.4,1.3,5.2,1,0.4191987792634586,2
Renaldo Balkman,2006,0.9,1.7,16.1,1.3,0.7,4.9,1,0.39567263448863677,0
Kelenna Azubuike,2006,0.2,0.5,13.4,1.9,1.0,7.1,1,0.3921045131029184,0
Rodney Carney,2006,-0.1,1.0,11.4,1.3,0.6,6.6,1,0.38105582895749607,0
JJ Redick,2006,0.3,0.5,13.0,1.4,0.5,6.0,1,0.37495156735409946,0
Tarence Kinsey,2006,0.0,0.3,13.0,2.0,1.0,7.7,1,0.37027915698589375,0
James White,2006,-0.1,0.2,12.1,2.5,0.8,8.3,1,0.37027915698589375,0
Ersan İlyasova,2006,-0.2,0.5,12.1,1.3,0.8,6.1,1,0.3667719479848285,0
Marcus Williams,2006,-0.6,1.0,11.5,1.1,1.8,6.8,1,0.36120090389696335,0
Allan Ray,2006,-0.1,0.5,10.0,1.2,0.9,6.2,1,0.3468584705041221,0
Justin Williams,2006,-0.1,0.4,17.3,2.4,0.6,5.0,1,0.33517217634891894,0
Josh Boone,2006,-0.2,0.8,14.6,1.7,0.5,4.2,1,0.3174471963676366,0
Leon Powe,2006,-0.3,0.8,14.6,2.3,0.7,4.2,1,0.3174471963676366,0
Kyle Lowry,2006,0.3,0.2,18.3,2.8,1.2,5.6,1,0.3148743459924701,0
Kevinn Pinkney,2006,0.0,0.1,11.6,1.5,0.7,5.2,1,0.3148743459924701,0
Ronnie Brewer,2006,0.6,0.7,15.2,1.5,0.4,4.6,1,0.31442585744250157,0
Solomon Jones,2006,-0.2,0.7,12.3,1.3,0.4,3.3,1,0.30691826858621823,0
Alexander Johnson,2006,-0.3,0.6,13.2,2.0,0.8,4.4,1,0.3043751355355251,0
