Player,Season,WS/48,PER,PTS,TRB,AST,STL,BLK,AllNBA_pred_proba,Class
JaKarr Sampson,2018,0.173,22.5,20.0,8.0,1.0,1.0,0.8,0.12,0
Devin Booker,2018,0.076,20.2,26.6,4.1,6.8,0.9,0.2,0.12,0
R.J. Hunter,2018,0.226,21.5,17.0,3.0,3.0,1.0,0.0,0.11,0
Clint Capela,2018,0.23,23.8,16.6,12.7,1.4,0.7,1.5,0.11,0
Mike Conley,2018,0.164,21.4,21.1,3.4,6.4,1.3,0.3,0.07,0
Danilo Gallinari,2018,0.191,21.0,19.8,6.1,2.6,0.7,0.3,0.07,0
John Collins,2018,0.158,21.8,19.5,9.8,2.0,0.4,0.6,0.06,0
Donovan Mitchell,2018,0.092,17.2,23.8,4.1,4.2,1.4,0.4,0.05,0
Jusuf Nurkić,2018,0.189,23.4,15.6,10.4,3.2,1.0,1.4,0.05,0
DeMarcus Cousins,2018,0.151,21.4,16.3,8.2,3.6,1.3,1.5,0.04,0
Giannis Antetokounmpo,2019,0.279,31.9,29.5,13.6,5.6,1.0,1.0,1.0,1
James Harden,2019,0.254,29.1,34.3,6.6,7.5,1.8,0.9,1.0,1
Damian Lillard,2019,0.225,26.9,30.0,4.3,8.0,1.1,0.3,0.99,2
Anthony Davis,2019,0.25,27.4,26.1,9.3,3.2,1.5,2.3,0.99,1
Luka Dončić,2019,0.207,27.6,28.8,9.4,8.8,1.0,0.2,0.96,1
Kawhi Leonard,2019,0.226,26.9,27.1,7.1,4.9,1.8,0.6,0.96,2
LeBron James,2019,0.204,25.5,25.3,7.8,10.2,1.2,0.5,0.9,1
Jimmy Butler,2019,0.221,23.6,19.9,6.7,6.0,1.8,0.6,0.88,3
Chris Paul,2019,0.193,21.7,17.6,5.0,6.7,1.6,0.2,0.87,2
Rudy Gobert,2019,0.221,21.7,15.1,13.5,1.5,0.8,2.0,0.86,3
Nikola Jokić,2019,0.202,24.9,19.9,9.7,7.0,1.2,0.6,0.82,2
Russell Westbrook,2019,0.098,21.0,27.2,7.9,7.0,1.6,0.4,0.79,3
Jayson Tatum,2019,0.146,20.4,23.4,7.0,3.0,1.4,0.9,0.78,3
Ben Simmons,2019,0.165,20.4,16.4,7.8,8.0,2.1,0.6,0.72,3
Pascal Siakam,2019,0.123,17.9,22.9,7.3,3.5,1.0,0.9,0.68,2
Kyrie Irving,2019,0.21,26.2,27.4,5.2,6.4,1.4,0.5,0.4,0
Trae Young,2019,0.133,23.9,29.6,4.3,9.3,1.1,0.1,0.39,0
Karl-Anthony Towns,2019,0.204,26.5,26.5,10.8,4.4,0.9,1.2,0.26,0
Devin Booker,2019,0.143,20.6,26.6,4.2,6.5,0.7,0.3,0.25,0
Andre Drummond,2019,0.108,22.0,17.7,15.2,2.7,1.9,1.6,0.23,0
Bradley Beal,2019,0.118,23.2,30.5,4.2,6.1,1.2,0.4,0.22,0
Hassan Whiteside,2019,0.204,25.0,15.5,13.5,1.2,0.4,2.9,0.22,0
Domantas Sabonis,2019,0.168,20.7,18.5,12.4,5.0,0.8,0.5,0.2,0
Khris Middleton,2019,0.205,21.1,20.9,6.2,4.3,0.9,0.1,0.17,0
John Collins,2019,0.174,23.5,21.6,10.1,1.5,0.8,1.6,0.13,0
Paul George,2019,0.161,21.1,21.5,5.7,3.9,1.4,0.4,0.12,0
Jusuf Nurkić,2019,0.164,22.6,17.6,10.3,4.0,1.4,2.0,0.11,0
Clint Capela,2019,0.184,20.6,13.9,13.8,1.2,0.8,1.8,0.1,0
Nikola Vučević,2019,0.153,21.9,19.6,10.9,3.6,0.9,0.8,0.1,0
Joel Embiid,2019,0.192,25.8,23.0,11.6,3.0,0.9,1.3,0.1,0
Kawhi Leonard,2020,0.238,26.0,24.8,6.5,5.2,1.6,0.4,1.0,1
Damian Lillard,2020,0.209,25.6,28.8,4.2,7.5,0.9,0.3,0.99,2
Giannis Antetokounmpo,2020,0.244,29.2,28.1,11.0,5.9,1.2,1.2,0.99,1
Joel Embiid,2020,0.266,30.3,28.5,10.6,2.8,1.0,1.4,0.99,2
Nikola Jokić,2020,0.301,31.3,26.4,10.8,8.3,1.3,0.7,0.99,1
Jimmy Butler,2020,0.255,26.5,21.5,6.9,7.1,2.1,0.3,0.97,3
Stephen Curry,2020,0.201,26.3,32.0,5.5,5.8,1.2,0.1,0.93,1
Kyrie Irving,2020,0.189,24.4,26.9,4.8,6.0,1.4,0.7,0.92,3
Luka Dončić,2020,0.163,25.3,27.7,8.0,8.6,1.0,0.5,0.92,1
LeBron James,2020,0.179,24.2,25.0,7.7,7.8,1.1,0.6,0.89,2
Rudy Gobert,2020,0.248,23.5,14.3,13.5,1.3,0.6,2.7,0.88,3
Bradley Beal,2020,0.132,22.7,31.3,4.7,4.4,1.2,0.4,0.8,3
Chris Paul,2020,0.201,21.4,16.4,4.5,8.9,1.4,0.3,0.78,2
Julius Randle,2020,0.14,19.7,24.1,10.2,6.0,0.9,0.3,0.74,2
Paul George,2020,0.139,20.5,23.3,6.6,5.2,1.1,0.4,0.65,3
James Harden,2020,0.208,24.5,24.6,7.9,10.8,1.2,0.8,0.47,0
Kevin Durant,2020,0.206,26.4,26.9,7.1,5.6,0.7,1.3,0.26,0
Bam Adebayo,2020,0.197,22.7,18.7,9.0,5.4,1.2,1.0,0.24,0
Zion Williamson,2020,0.205,27.1,27.0,7.2,3.7,0.9,0.6,0.23,0
Karl-Anthony Towns,2020,0.153,23.1,24.8,10.6,4.5,0.8,1.1,0.19,0
Trae Young,2020,0.163,23.0,25.3,3.9,9.4,0.8,0.2,0.19,0
Nikola Vučević,2020,0.129,22.9,23.4,11.7,3.8,0.9,0.7,0.18,0
Russell Westbrook,2020,0.075,19.5,22.2,11.5,11.7,1.4,0.4,0.16,0
DeMar DeRozan,2020,0.172,22.0,21.6,4.2,6.9,0.9,0.2,0.15,0
Zach LaVine,2020,0.138,21.5,27.4,5.0,4.9,0.8,0.5,0.15,0
Donovan Mitchell,2020,0.167,21.3,26.4,4.4,5.2,1.0,0.3,0.13,0
CJ McCollum,2020,0.141,20.8,23.1,3.9,4.7,0.9,0.4,0.11,0
Domantas Sabonis,2020,0.149,20.6,20.3,12.0,6.7,1.2,0.5,0.1,0
Anthony Davis,2020,0.152,22.1,21.8,7.9,3.1,1.3,1.6,0.09,0
Jayson Tatum,2020,0.137,21.3,26.4,7.4,4.3,1.2,0.5,0.08,0
Giannis Antetokounmpo,2021,0.281,32.1,29.9,11.6,5.8,1.1,1.4,0.98,1
Nikola Jokić,2021,0.296,32.8,27.1,13.8,7.9,1.5,0.9,0.98,1
Joel Embiid,2021,0.252,31.2,30.6,11.7,4.2,1.1,1.5,0.97,2
Kevin Durant,2021,0.198,25.6,29.9,7.4,6.4,0.9,0.9,0.95,2
Ja Morant,2021,0.171,24.4,27.4,5.7,6.7,1.2,0.4,0.95,2
Luka Dončić,2021,0.159,25.1,28.4,9.1,8.7,1.2,0.6,0.92,1
LeBron James,2021,0.172,26.2,30.3,8.2,6.2,1.3,1.1,0.92,3
Trae Young,2021,0.181,25.4,28.4,3.7,9.7,0.9,0.1,0.88,3
DeMar DeRozan,2021,0.154,23.1,27.9,5.2,4.9,0.9,0.3,0.88,2
Jayson Tatum,2021,0.169,21.8,26.9,8.0,4.4,1.0,0.6,0.86,1
Karl-Anthony Towns,2021,0.199,24.1,24.6,9.8,3.6,1.0,1.1,0.85,3
Chris Paul,2021,0.21,20.8,14.7,4.4,10.8,1.9,0.3,0.82,3
Devin Booker,2021,0.156,21.3,26.8,5.0,4.8,1.1,0.4,0.79,1
Stephen Curry,2021,0.173,21.4,25.5,5.2,6.3,1.3,0.4,0.79,2
Pascal Siakam,2021,0.151,20.3,22.8,8.5,5.3,1.3,0.6,0.78,3
Jimmy Butler,2021,0.228,23.6,21.4,5.9,5.5,1.6,0.5,0.28,0
Anthony Davis,2021,0.155,23.9,23.2,9.9,3.1,1.2,2.3,0.25,0
Kyrie Irving,2021,0.147,21.4,27.4,4.4,5.8,1.4,0.6,0.24,0
James Harden,2021,0.152,20.9,22.0,7.7,10.3,1.3,0.6,0.2,0
Rudy Gobert,2021,0.264,24.7,15.6,14.7,1.1,0.7,2.1,0.16,0
Dejounte Murray,2021,0.149,22.3,21.1,8.3,9.2,2.0,0.3,0.16,0
Bam Adebayo,2021,0.188,21.8,19.1,10.1,3.4,1.4,0.8,0.16,0
Darius Garland,2021,0.125,19.0,21.7,3.3,8.6,1.3,0.1,0.14,0
Donovan Mitchell,2021,0.152,21.6,25.9,4.2,5.3,1.5,0.2,0.11,0
Jarrett Allen,2021,0.225,23.0,16.1,10.8,1.6,0.8,1.3,0.09,0
Jaylen Brown,2021,0.124,18.9,23.6,6.1,3.5,1.1,0.3,0.08,0
Jonas Valančiūnas,2021,0.156,21.2,17.8,11.4,2.6,0.6,0.8,0.08,0
Paul George,2021,0.057,18.6,24.3,6.9,5.7,2.2,0.4,0.07,0
Robert Williams,2021,0.262,22.1,10.0,9.6,2.0,0.9,2.2,0.07,0
Deandre Ayton,2021,0.203,21.9,17.2,10.2,1.4,0.7,0.7,0.06,0
Jimmy Butler,2022,0.277,27.6,22.9,5.9,5.3,1.8,0.3,1.0,2
Joel Embiid,2022,0.259,31.4,33.1,10.2,4.2,1.0,1.7,1.0,1
Shai Gilgeous-Alexander,2022,0.226,27.2,31.4,4.8,5.5,1.6,1.0,0.98,1
Nikola Jokić,2022,0.308,31.5,24.5,11.8,9.8,1.3,0.7,0.97,2
Luka Dončić,2022,0.204,28.7,32.4,8.6,8.0,1.4,0.5,0.97,1
Damian Lillard,2022,0.205,26.7,32.2,4.8,7.3,0.9,0.3,0.94,3
Donovan Mitchell,2022,0.176,22.9,28.3,4.3,4.4,1.5,0.4,0.94,2
LeBron James,2022,0.138,23.9,28.9,8.3,6.8,0.9,0.6,0.92,3
Jayson Tatum,2022,0.185,23.7,30.1,8.8,4.6,1.1,0.7,0.92,1
Stephen Curry,2022,0.192,24.1,29.4,6.1,6.3,0.9,0.4,0.92,2
Giannis Antetokounmpo,2022,0.204,29.0,31.1,11.8,5.7,0.8,0.8,0.89,1
Domantas Sabonis,2022,0.221,23.5,19.1,12.3,7.3,0.8,0.5,0.88,3
Julius Randle,2022,0.142,20.3,25.1,10.0,4.1,0.6,0.3,0.78,3
Jaylen Brown,2022,0.1,19.1,26.6,6.9,3.5,1.1,0.4,0.7,2
De'Aaron Fox,2022,0.146,21.8,25.0,4.2,6.1,1.1,0.3,0.68,3
Kawhi Leonard,2022,0.194,23.9,23.8,6.5,3.9,1.4,0.5,0.32,0
Anthony Davis,2022,0.226,27.8,25.9,12.5,2.6,1.1,2.0,0.3,0
Ja Morant,2022,0.148,23.3,26.2,5.9,8.1,1.1,0.3,0.26,0
Devin Booker,2022,0.157,22.0,27.8,4.5,5.5,1.0,0.3,0.24,0
Zion Williamson,2022,0.18,25.2,26.0,7.0,4.6,1.1,0.6,0.23,0
Kevin Durant,2022,0.194,25.9,29.1,6.7,5.0,0.7,1.4,0.23,0
Tyrese Haliburton,2022,0.195,23.6,20.7,3.7,10.4,1.6,0.4,0.22,0
James Harden,2022,0.188,21.6,21.0,6.1,10.7,1.2,0.5,0.19,0
DeMar DeRozan,2022,0.153,20.6,24.5,4.6,5.1,1.1,0.5,0.16,0
Kyrie Irving,2022,0.159,22.4,27.1,5.1,5.5,1.1,0.8,0.16,0
Jalen Brunson,2022,0.175,21.2,24.0,3.5,6.2,0.9,0.2,0.15,0
Pascal Siakam,2022,0.141,20.3,24.2,7.8,5.8,0.9,0.5,0.15,0
Lauri Markkanen,2022,0.173,22.1,25.6,8.6,1.9,0.6,0.6,0.14,0
Darius Garland,2022,0.148,18.8,21.6,2.7,7.8,1.2,0.1,0.14,0
Kristaps Porziņģis,2022,0.174,23.1,23.2,8.4,2.7,0.9,1.5,0.13,0
Shai Gilgeous-Alexander,2023,0.275,29.3,30.1,5.5,6.2,2.0,0.9,1.0,1
Joel Embiid,2023,0.275,34.1,34.7,11.0,5.6,1.2,1.7,0.97,0
Luka Dončić,2023,0.22,28.1,33.9,9.2,9.8,1.4,0.5,0.97,1
Nikola Jokić,2023,0.299,31.0,26.4,12.4,9.0,1.4,0.9,0.97,1
Giannis Antetokounmpo,2023,0.246,29.9,30.4,11.5,6.5,1.2,1.1,0.96,1
Jalen Brunson,2023,0.198,23.4,28.7,3.6,6.7,0.9,0.2,0.84,2
Anthony Davis,2023,0.21,25.8,24.7,12.6,3.5,1.2,2.3,0.8,2
LeBron James,2023,0.164,23.7,25.7,7.3,8.3,1.3,0.5,0.74,3
Domantas Sabonis,2023,0.206,23.2,19.4,13.7,8.2,0.9,0.6,0.68,3
Kawhi Leonard,2023,0.184,23.2,23.7,6.1,3.6,1.6,0.9,0.68,2
Jayson Tatum,2023,0.189,22.3,26.9,8.1,4.9,1.0,0.6,0.65,1
Donovan Mitchell,2023,0.159,22.1,26.6,5.1,6.1,1.8,0.5,0.62,0
Kyrie Irving,2023,0.163,21.9,25.6,5.0,5.2,1.3,0.5,0.51,0
Kristaps Porziņģis,2023,0.226,23.2,20.1,7.2,2.0,0.7,1.9,0.51,0
Rudy Gobert,2023,0.216,19.3,14.0,12.9,1.3,0.7,2.1,0.48,0
Tyrese Haliburton,2023,0.195,23.3,20.1,3.9,10.9,1.2,0.7,0.47,3
Lauri Markkanen,2023,0.163,21.5,23.2,8.2,2.0,0.9,0.5,0.43,0
Devin Booker,2023,0.181,21.9,27.1,4.5,6.9,0.9,0.4,0.43,3
Zion Williamson,2023,0.164,22.8,22.9,5.8,5.0,1.1,0.7,0.42,0
DeMar DeRozan,2023,0.147,19.7,24.0,4.3,5.3,1.1,0.6,0.42,0
Jimmy Butler,2023,0.214,22.0,20.8,5.3,5.0,1.3,0.3,0.34,0
De'Aaron Fox,2023,0.117,20.1,26.6,4.6,5.6,2.0,0.4,0.34,0
Tyrese Maxey,2023,0.147,19.8,25.9,3.7,6.2,1.0,0.5,0.32,0
Damian Lillard,2023,0.143,19.6,24.3,4.4,7.0,1.0,0.2,0.31,0
Karl-Anthony Towns,2023,0.148,18.8,21.8,8.3,3.0,0.7,0.7,0.31,0
Trae Young,2023,0.114,20.3,25.7,2.8,10.8,1.3,0.2,0.31,0
Kevin Durant,2023,0.142,21.2,27.1,6.6,5.0,0.9,1.2,0.29,2
LaMelo Ball,2023,0.074,20.8,23.9,5.1,8.0,1.8,0.2,0.28,0
Julius Randle,2023,0.113,18.9,24.0,9.2,5.0,0.5,0.3,0.26,0
Stephen Curry,2023,0.142,20.6,26.4,4.5,5.1,0.7,0.4,0.23,3
