Player,Season,VORP,DWS,PER,FTA,TOV,PTS,Rookie,RookieNBA_pred_proba,Class
De'Andre Hunter,2019,-1.4,0.5,8.6,2.3,1.6,12.3,1,0.16,0
RJ Barrett,2019,-1.0,1.1,10.7,4.5,2.2,14.3,1,0.16,0
Jarrett Culver,2019,-0.8,1.1,9.6,1.9,1.3,9.2,1,0.15,0
Darius Garland,2019,-1.7,0.0,8.5,1.2,2.6,12.3,1,0.14,0
Kevin Porter Jr.,2019,-0.5,0.6,10.8,2.0,1.9,10.0,1,0.08,0
Jordan Poole,2019,-1.5,0.4,7.2,2.1,1.3,8.8,1,0.07,0
Cam Reddish,2019,-0.9,0.8,9.0,2.2,1.7,10.5,1,0.07,0
Mychal Mulder,2019,-0.2,0.0,7.8,1.7,0.7,11.0,1,0.06,0
Jaxson Hayes,2019,0.5,1.1,17.6,3.0,0.8,7.4,1,0.05,0
Cameron Johnson,2019,0.7,1.0,12.9,1.0,0.6,8.8,1,0.05,0
Bol Bol,2019,0.0,0.1,14.4,1.4,1.4,5.7,1,0.04,0
Matisse Thybulle,2019,0.8,2.0,10.0,0.6,0.8,4.7,1,0.03,0
Cody Martin,2019,0.0,0.8,10.5,1.4,0.9,5.0,1,0.03,0
Keldon Johnson,2019,0.3,0.2,19.1,2.6,0.8,9.1,1,0.02,0
Naz Reid,2019,0.0,0.6,15.3,1.8,0.7,9.0,1,0.02,0
Ky Bowman,2019,-0.6,0.6,9.1,0.9,1.6,7.4,1,0.01,0
Luka Šamanić,2019,0.0,0.0,8.8,1.3,0.7,5.3,1,0.01,0
Nicolò Melli,2019,0.2,0.9,11.4,1.2,0.8,6.6,1,0.01,0
Luguentz Dort,2019,-0.4,0.8,7.6,1.5,0.6,6.8,1,0.01,0
LaMelo Ball,2020,1.4,1.9,17.5,3.2,2.8,15.7,1,1.0,1
Jae'Sean Tate,2020,0.3,1.6,13.8,2.1,1.4,11.3,1,0.98,1
Anthony Edwards,2020,-0.1,1.4,13.9,3.8,2.2,19.3,1,0.96,1
Tyrese Haliburton,2020,1.5,0.7,16.2,1.0,1.6,13.0,1,0.95,1
Saddiq Bey,2020,0.7,1.7,12.6,2.1,0.9,12.2,1,0.89,1
Immanuel Quickley,2020,0.9,1.4,15.8,2.7,0.9,11.4,1,0.86,2
Desmond Bane,2020,0.5,1.3,12.2,0.7,0.9,9.2,1,0.82,2
Isaiah Stewart,2020,0.3,2.1,16.4,1.4,1.0,7.9,1,0.81,2
Patrick Williams,2020,-0.2,2.2,10.5,1.8,1.4,9.2,1,0.79,2
Isaac Okoro,2020,-1.7,1.0,7.9,2.3,1.3,9.6,1,0.79,2
Cole Anthony,2020,-0.4,0.9,12.1,2.8,2.3,12.9,1,0.3,0
James Wiseman,2020,-0.6,1.2,13.1,2.2,1.5,11.5,1,0.23,0
Théo Maledon,2020,-1.3,1.1,8.2,2.1,2.2,10.1,1,0.16,0
Armoni Brooks,2020,-0.2,0.2,10.4,0.6,1.1,11.2,1,0.08,0
Elijah Bryant,2020,0.0,0.0,10.6,3.0,4.0,16.0,1,0.06,0
Facundo Campazzo,2020,0.5,1.5,11.6,1.4,1.1,6.1,1,0.06,0
KJ Martin,2020,0.0,0.9,14.6,1.9,0.8,9.3,1,0.04,0
Aleksej Pokusevski,2020,-1.1,1.0,6.1,0.9,2.2,8.2,1,0.03,0
Cameron Oliver,2020,0.0,0.1,17.2,1.0,0.8,10.8,1,0.03,0
Killian Hayes,2020,-0.9,0.6,5.3,0.7,3.2,6.8,1,0.02,0
Precious Achiuwa,2020,-0.4,1.0,14.2,1.8,0.7,5.0,1,0.01,0
Jaden McDaniels,2020,-0.6,0.9,8.9,0.7,0.7,6.8,1,0.01,0
Xavier Tillman Sr.,2020,0.5,1.5,14.7,0.9,0.8,6.6,1,0.01,0
Kira Lewis Jr.,2020,-0.3,0.6,10.3,0.9,0.6,6.4,1,0.01,0
Malachi Flynn,2020,-0.1,0.8,10.9,1.2,0.9,7.5,1,0.01,0
Lamar Stevens,2020,-0.3,0.5,10.5,1.3,0.6,4.1,1,0.01,0
Deni Avdija,2020,-0.4,1.2,7.6,0.8,0.6,6.3,1,0.01,0
Payton Pritchard,2020,0.4,0.9,12.4,0.7,0.8,7.7,1,0.0,0
Chuma Okeke,2020,0.1,1.0,11.8,0.9,0.8,7.8,1,0.0,0
Tyrese Maxey,2020,0.1,1.1,14.5,1.1,0.7,8.0,1,0.0,0
Scottie Barnes,2021,1.9,2.9,16.3,2.9,1.8,15.3,1,1.0,1
Evan Mobley,2021,1.5,3.7,16.1,3.7,1.9,15.0,1,0.98,1
Franz Wagner,2021,0.8,1.9,14.7,2.8,1.5,15.2,1,0.97,1
Chris Duarte,2021,-0.1,0.7,12.3,2.0,1.6,13.1,1,0.97,2
Josh Giddey,2021,0.5,1.7,13.3,1.5,3.2,12.5,1,0.94,2
Bones Hyland,2021,0.5,1.3,14.4,1.8,1.2,10.1,1,0.92,2
Cade Cunningham,2021,0.2,1.9,13.1,2.6,3.7,17.4,1,0.89,1
Jalen Green,2021,-0.5,0.2,12.5,3.5,2.0,17.3,1,0.87,1
Herbert Jones,2021,0.9,2.5,12.3,2.1,1.3,9.5,1,0.84,2
Ayo Dosunmu,2021,0.0,1.3,11.2,1.0,1.4,8.8,1,0.8,2
Alperen Şengün,2021,0.4,1.3,16.0,3.2,2.0,9.6,1,0.32,0
Jonathan Kuminga,2021,0.1,1.8,15.2,2.7,1.1,9.3,1,0.24,0
Tre Mann,2021,-0.8,1.0,10.2,1.4,1.2,10.4,1,0.18,0
Jalen Suggs,2021,-1.2,1.3,8.6,3.4,3.0,11.8,1,0.15,0
Zavier Simpson,2021,-0.3,0.1,7.7,1.3,2.5,11.0,1,0.07,0
Davion Mitchell,2021,-0.9,0.6,10.8,1.1,1.5,11.5,1,0.05,0
Brandon Williams,2021,-0.6,0.2,11.0,4.0,2.4,12.9,1,0.04,0
Duane Washington Jr.,2021,-0.7,0.2,10.2,1.3,1.2,9.9,1,0.04,0
Josh Christopher,2021,-0.5,0.7,12.2,1.5,1.5,7.9,1,0.03,0
Kessler Edwards,2021,-0.5,0.9,8.3,0.4,0.9,5.9,1,0.03,0
Moses Moody,2021,-0.1,0.7,10.5,0.7,0.3,4.4,1,0.02,0
Aaron Wiggins,2021,-0.7,0.8,10.3,1.7,1.1,8.3,1,0.02,0
Brandon Boston Jr.,2021,-0.3,0.9,11.2,1.4,0.6,6.7,1,0.02,0
Cam Thomas,2021,-0.4,0.8,11.7,1.6,0.8,8.5,1,0.01,0
Trendon Watford,2021,0.1,0.5,15.8,2.0,0.9,7.6,1,0.01,0
Jose Alvarado,2021,0.8,1.1,16.4,1.0,0.7,6.1,1,0.01,0
Jock Landale,2021,0.2,0.4,16.0,0.8,0.6,4.9,1,0.01,0
Omer Yurtseven,2021,0.2,1.4,17.4,1.1,0.7,5.3,1,0.01,0
Quentin Grimes,2021,0.3,0.9,10.7,0.4,0.6,6.0,1,0.01,0
Day'Ron Sharpe,2021,-0.1,0.5,20.7,1.3,0.9,6.2,1,0.01,0
Jalen Williams,2022,1.3,2.6,15.6,2.5,1.6,14.1,1,1.0,1
Paolo Banchero,2022,0.3,2.6,14.9,7.4,2.8,20.0,1,0.96,1
Walker Kessler,2022,2.1,2.5,21.5,2.1,0.8,9.2,1,0.92,1
Bennedict Mathurin,2022,-1.0,0.8,13.1,5.8,1.9,16.7,1,0.88,1
Keegan Murray,2022,0.8,1.7,12.3,1.0,0.8,12.2,1,0.84,1
Jaden Ivey,2022,-0.7,0.8,12.1,4.8,3.2,16.3,1,0.82,2
Jalen Duren,2022,0.5,1.6,17.3,2.3,1.4,9.1,1,0.8,2
Tari Eason,2022,0.1,1.7,15.2,1.8,1.2,9.3,1,0.79,2
Jeremy Sochan,2022,-0.7,0.7,11.4,2.1,1.7,11.0,1,0.78,2
RaiQuan Gray,2022,0.0,0.0,15.5,2.0,4.0,16.0,1,0.25,0
Jabari Smith Jr.,2022,-1.1,1.4,11.2,2.6,1.3,12.8,1,0.23,0
Mark Williams,2022,0.4,1.3,19.8,2.3,0.9,9.0,1,0.19,0
Andrew Nembhard,2022,-0.6,0.8,10.0,0.8,1.7,9.5,1,0.18,0
Shaedon Sharpe,2022,-0.6,0.6,11.5,1.3,1.0,9.9,1,0.16,0
AJ Griffin,2022,0.4,0.9,12.6,0.7,0.6,8.9,1,0.11,0
Malaki Branham,2022,-1.3,0.2,9.5,1.1,1.2,10.2,1,0.05,0
David Roddy,2022,-0.6,1.4,8.8,0.9,0.8,6.7,1,0.04,0
Jaden Hardy,2022,0.0,0.5,14.6,1.6,1.0,8.8,1,0.03,0
Jeenathan Williams,2022,0.0,0.0,15.5,0.6,0.8,10.6,1,0.03,0
Julian Champagnie,2022,-0.1,0.1,13.4,1.0,0.6,9.7,1,0.02,0
Jaylin Williams,2022,0.1,1.2,11.2,1.1,0.8,5.9,1,0.02,0
Chance Comanche,2022,0.0,0.0,12.2,4.0,0.0,7.0,1,0.02,0
Dyson Daniels,2022,0.0,1.4,8.8,0.7,1.0,3.8,1,0.0,0
Ochai Agbaji,2022,-0.3,0.4,9.5,1.2,0.7,7.9,1,0.0,0
Christian Braun,2022,-0.1,1.2,10.3,0.8,0.5,4.7,1,0.0,0
Caleb Houstan,2022,-0.4,0.5,6.2,0.4,0.4,3.8,1,0.0,0
Blake Wesley,2022,-1.3,0.3,3.5,1.2,1.8,5.0,1,0.0,0
MarJon Beauchamp,2022,-0.5,0.8,8.2,0.7,0.9,5.1,1,0.0,0
Christian Koloko,2022,-0.3,1.0,11.4,1.0,0.3,3.1,1,0.0,0
Max Christie,2022,-0.1,0.5,7.4,0.4,0.3,3.1,1,0.0,0
Victor Wembanyama,2023,3.8,4.4,23.1,5.2,3.7,21.4,1,0.97,1
Amen Thompson,2023,1.3,2.4,18.2,2.5,1.5,9.5,1,0.96,2
Chet Holmgren,2023,3.3,4.4,20.4,3.4,1.6,16.5,1,0.91,1
Jaime Jaquez Jr.,2023,0.1,2.7,12.9,2.3,1.5,11.9,1,0.81,0
Trayce Jackson-Davis,2023,1.4,1.6,21.6,1.9,0.7,7.9,1,0.72,0
Brandin Podziemski,2023,0.9,2.0,13.0,1.1,1.2,9.2,1,0.69,1
Brandon Miller,2023,-0.3,1.0,13.0,2.3,1.8,17.3,1,0.69,1
GG Jackson II,2023,0.0,1.1,13.7,3.2,1.4,14.6,1,0.63,0
Cam Whitmore,2023,0.5,1.1,16.6,2.4,1.0,12.3,1,0.6,0
Ausar Thompson,2023,-0.1,1.7,12.8,1.9,1.3,8.8,1,0.51,0
Dereck Lively II,2023,0.8,1.8,18.1,1.5,0.9,8.8,1,0.47,0
Scoot Henderson,2023,-1.7,0.9,9.5,3.3,3.4,14.0,1,0.41,0
Keyonte George,2023,-1.2,0.1,10.4,3.0,2.5,13.0,1,0.22,2
Duop Reath,2023,0.3,1.0,15.1,1.4,0.8,9.1,1,0.18,0
Jordan Hawkins,2023,-0.3,1.0,10.2,1.2,0.6,7.8,1,0.1,0
Bilal Coulibaly,2023,-0.9,0.9,8.9,2.1,1.4,8.4,1,0.07,0
Cason Wallace,2023,0.9,2.1,12.0,0.5,0.5,6.8,1,0.07,2
Toumani Camara,2023,-0.5,1.4,10.6,1.4,1.2,7.5,1,0.06,0
Nick Smith Jr.,2023,-0.7,0.1,8.1,0.3,0.8,5.9,1,0.02,0
Vasilije Micić,2023,-0.8,0.4,10.7,1.3,1.7,7.0,1,0.01,0
Marcus Sasser,2023,-0.2,0.6,11.8,0.9,1.3,8.3,1,0.01,0
Kris Murray,2023,-0.6,1.0,9.0,0.9,0.9,6.1,1,0.01,0
Trey Jemison,2023,-0.5,0.6,11.8,1.0,1.4,6.8,1,0.01,0
Tristan Vukcevic,2023,-0.1,0.1,13.9,2.2,1.0,8.5,1,0.01,0
Tosan Evbuomwan,2023,-0.1,0.2,9.9,1.5,0.5,5.9,1,0.01,0
Adama Sanogo,2023,-0.1,0.1,21.9,1.3,0.6,4.0,1,0.01,0
Ben Sheppard,2023,-0.3,0.4,8.1,0.5,0.3,4.4,1,0.0,0
Anthony Black,2023,-0.3,1.5,8.4,1.2,0.8,4.6,1,0.0,0
Gradey Dick,2023,-1.1,0.4,8.9,0.9,0.8,8.5,1,0.0,0
Rayan Rupert,2023,-0.8,0.3,5.8,0.6,0.8,4.0,1,0.0,0
